EMPRESA|ANIO|FECHA|CODIGO_CLIENTE|RAZON_SOCIAL|REFERENCIA|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|VENTAS|PRECIO_MEDIO_COMPRA|MARGEN_ESTIMADO|TIPO_CORE|FLAG_SIN_COSTE|FLAG_MARGEN_NEGATIVO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA|FLAG_LINEA_NEGATIVA|REFE_MAESTRO|DESCRIPCION_MAESTRO|CODIGO_FAMILIA_MAESTRO|FAMILIA_MAESTRO|DESUSO_MAESTRO|MAESTRO_N_DUP|FLAG_REF_NO_EXISTE_MAESTRO|FLAG_MAESTRO_DUPLICADO|FLAG_ARTICULO_DESUSO_VENDIDO|FLAG_FAMILIA_DISTINTA_VENTA_MAESTRO
CHEMIE|2024|2024-05-31|798|ALMAGRO NATURE, S.L.|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|24.00000000000000|1.025000000000000|7.600000000000001|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|798|ALMAGRO NATURE, S.L.|92043202|AGUA FUERTE ENV.1,5 Lts. C/8|09|PROD. Y ACCESORIOS PARA LIMPIEZA|12.00000000000000|0.9990000000000000|4.008000000000000|CORE|0|0|0|0|0|92043202,,|AGUA FUERTE ENV.1,5 Lts. C/8|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA L|09|PROD. Y ACCESORIOS PARA LIMPIEZA|56.00000000000000|2.583522000000000|4.329560000000001|CORE|0|0|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA M|09|PROD. Y ACCESORIOS PARA LIMPIEZA|56.00000000000000|2.583522000000000|4.329560000000001|CORE|0|0|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA M|09|PROD. Y ACCESORIOS PARA LIMPIEZA|56.00000000000000|2.583522000000000|4.329560000000001|CORE|0|0|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA S|09|PROD. Y ACCESORIOS PARA LIMPIEZA|56.00000000000000|2.583522000000000|4.329560000000001|CORE|0|0|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|798|ALMAGRO NATURE, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA S|09|PROD. Y ACCESORIOS PARA LIMPIEZA|56.00000000000000|2.583522000000000|4.329560000000001|CORE|0|0|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|856|NATURSUR S. COOP. AND. OPFH Nº550||**Siguiente linea SIN CARGO**|||0.0000000000000000|0.0000000000000000|0.0000000000000000|NO_CORE|1|0|0|1|0|||||||1|0|0|0
CHEMIE|2024|2024-05-31|856|NATURSUR S. COOP. AND. OPFH Nº550||**Siguiente línea sin cargo**|||0.0000000000000000|0.0000000000000000|0.0000000000000000|NO_CORE|1|0|0|1|0|||||||1|0|0|0
CHEMIE|2024|2024-05-31|856|NATURSUR S. COOP. AND. OPFH Nº550|00106010|PORTARROLLOS PAPEL HIGIENICO C/CERRADURA|11|APARATOS Y DOSIFICADORES|51.00000000000000|19.00542700000000|12.98914600000000|CORE|0|0|0|0|0|00106010,,|PORTARROLLOS PAPEL HIGIENICO BLANCO METALICO|11|APARATOS Y DOSIFICADORES|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|856|NATURSUR S. COOP. AND. OPFH Nº550|00106010|PORTARROLLOS PAPEL HIGIENICO C/CERRADURA|11|APARATOS Y DOSIFICADORES|102.0000000000000|19.30271400000000|24.78914399999999|CORE|0|0|0|0|0|00106010,,|PORTARROLLOS PAPEL HIGIENICO BLANCO METALICO|11|APARATOS Y DOSIFICADORES|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|856|NATURSUR S. COOP. AND. OPFH Nº550|00201000|PULVERIZADOR MANUAL ATOMIZADOR ESPECIAL|11|APARATOS Y DOSIFICADORES|0.0000000000000000|0.7022990000000000|-2.809196000000000|CORE|0|1|0|0|0|00201000,,|PULVERIZADOR MANUAL ATOMIZADOR ESPECIAL|11|APARATOS Y DOSIFICADORES|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|856|NATURSUR S. COOP. AND. OPFH Nº550|33073802|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|0.0000000000000000|0.9595580000000000|-5.757348000000000|CORE|0|1|0|0|0|33073802,,|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|856|NATURSUR S. COOP. AND. OPFH Nº550|71172102|INSECTICIDA LACA CASA JARDIN AEROSOL 400 ML|07|AEROSOLES|96.00000000000000|2.447964000000000|37.24886400000001|CORE|0|0|0|0|0|71172102,,|INSECTICIDA LACA CASA JARDIN AEROSOL 520ML|07|AEROSOLES|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|856|NATURSUR S. COOP. AND. OPFH Nº550|94003801|AIRGEN FRESH HOME - AMBIENTADOR HIGIENIZANTE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|96.00000000000000|2.940000000000000|37.20000000000000|CORE|0|0|0|0|0|94003801,,|AIRGEN  - AMBIENTADOR HIGIENIZANTE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|858|RAMIRO ARNEDO S.A.|84014000|TOALLA TISU ZZ - CAJA 20 PAQ. 200 SERV.|08|CELULOSA-LINEA BLANCA|77.09999999999999|16.04501700000000|28.96494899999999|CORE|0|0|0|0|0|84014000,,|TOALLA TISU ZZ - CAJA 20 PAQ. 200 SERV.|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-05-31|858|RAMIRO ARNEDO S.A.|94003801|AIRGEN GREY - AMBIENTADOR HIGIENIZANTE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|25.50000000000000|2.940000000000000|10.80000000000000|CORE|0|0|0|0|0|94003801,,|AIRGEN  - AMBIENTADOR HIGIENIZANTE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-07|700|HACIENDAS BIO, S.A.||**Código:L.090.000000.CBJ**|||0.0000000000000000|0.0000000000000000|0.0000000000000000|NO_CORE|1|0|0|1|0|||||||1|0|0|0
CHEMIE|2024|2024-06-07|700|HACIENDAS BIO, S.A.|12013800|BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|112.0000000000000|0.9000000000000000|76.00000000000000|CORE|0|0|0|0|0|12013800,,|BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-07|700|HACIENDAS BIO, S.A.|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|50.00000000000000|0.7732410000000000|34.53518000000000|CORE|0|0|0|0|0|13043800,,|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-07|700|HACIENDAS BIO, S.A.|14023800|BRINET WC - LIMPIADOR DESINCRUSTANTE WC|01|DESENGRASANTES Y LIMPIADORES GENERALES|90.00000000000000|1.490000000000000|60.20000000000000|CORE|0|0|0|0|0|14023800,,|BRINET WC - LIMPIADOR DESINCRUSTANTE WC|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-07|700|HACIENDAS BIO, S.A.|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|48.00000000000000|0.8377520000000001|31.24496000000000|CORE|0|0|0|0|0|21003800,,|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-07|700|HACIENDAS BIO, S.A.|82003206LF|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|30.60000000000000|1.436692000000000|13.35969600000000|CORE|0|0|0|0|0|82003206LF,,|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-07|700|HACIENDAS BIO, S.A.|91154001|ROLLO BOLSA BASURA 85X105 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|104.0000000000000|0.7098750000000000|47.20999999999999|CORE|0|0|0|0|0|91154001,,|ROLLO BOLSA BASURA 85X105 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-07|700|HACIENDAS BIO, S.A.|91174000|RECAMBIO MOPA-100 ALGODON|09|PROD. Y ACCESORIOS PARA LIMPIEZA|8.000000000000000|3.290000000000000|4.710000000000000|CORE|0|0|0|0|0|91174000,,|RECAMBIO MOPA-100 ALGODON|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-07|700|HACIENDAS BIO, S.A.|92000004|BOTELLA AGUA DESTILADA 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|60.00000000000000|0.9020000000000000|23.92000000000000|CORE|0|0|0|0|0|92000004,,|BOTELLA AGUA DESTILADA 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-07|700|HACIENDAS BIO, S.A.|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|6.400000000000000|1.025000000000000|2.300000000000001|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|3|AGROPONIENTE, S.A.|63000001|PINTURA PLASTICA MATE ACRILICO ENV.13 LT.|06|PINTURAS Y DISOLVENTES|63.00000000000000|22.52300000000000|17.95400000000000|CORE|0|0|0|0|0|63000001,,|PINTURA PLASTICA MATE ACRILICO ENV.13 LT.|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|3|AGROPONIENTE, S.A.|65501905|ESMALTE SINT. IND. AZUL LUMINOSO|06|PINTURAS Y DISOLVENTES|61.00000000000000|4.511971000000000|15.88029000000000|CORE|0|0|0|0|0|65501905,,|ESMALTE SINT. IND. AZUL LUMINOSO R-5019 / 5017|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|3|AGROPONIENTE, S.A.|69000025|BROCHA PRENSADA Nº8 CALIDAD EXTRA|06|PINTURAS Y DISOLVENTES|14.40000000000000|2.931431000000000|5.605707000000001|CORE|0|0|0|0|0|69000025,,|BROCHA PRENSADA Nº8 CALIDAD EXTRA|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|70|EJIDOMAR, Sdad.Coop.And.|11033800|ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|276.0000000000000|1.490000000000000|186.6000000000000|CORE|0|0|0|0|0|11033800,,|ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|70|EJIDOMAR, Sdad.Coop.And.|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|66.00000000000000|0.7300000000000000|44.10000000000000|CORE|0|0|0|0|0|13063800,,|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|70|EJIDOMAR, Sdad.Coop.And.|22023800|DETERPAST - PASTA LAVAMANOS IND.ALIMENTARIA (S/DISOLVENTES)|02|JABONES Y PASTA LAVAMANOS|86.40000000000001|2.421523000000000|47.65563200000000|CORE|0|0|0|0|0|22023800,,|DETERPAST - PASTA LAVAMANOS S/DISOLVENTE|02|JABONES Y PASTA LAVAMANOS|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|70|EJIDOMAR, Sdad.Coop.And.|840140LM|TOALLA TISU ZZ LAMINADA - CAJA 20 PAQ. 200 SERV.|08|CELULOSA-LINEA BLANCA|331.2000000000000|16.64312100000000|131.4825480000000|CORE|0|0|0|0|0|840140LM,,|TOALLA TISU ZZ LAMINADA - CAJA 20 PAQ. 200 SERV.|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|70|EJIDOMAR, Sdad.Coop.And.|91004500|CEPILLO - ESCOBA PERLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|50.40000000000000|1.124616000000000|23.40921600000000|CORE|0|0|0|0|0|91004500,,|CEPILLO - ESCOBA PERLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|70|EJIDOMAR, Sdad.Coop.And.|91089800|FREGONA HILO MICROFIBRA-ALGODON BICOLOR|09|PROD. Y ACCESORIOS PARA LIMPIEZA|57.50000000000000|0.9798960000000000|33.00260000000000|CORE|0|0|0|0|0|91089800,,|FREGONA HILO MICROFIBRA-ALGODON BICOLOR|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|70|EJIDOMAR, Sdad.Coop.And.|96003200|VASOS PLASTICO 200 CAJA P-50 C/60 PACKS|09|PROD. Y ACCESORIOS PARA LIMPIEZA|170.4000000000000|24.29700000000000|73.21200000000000|CORE|0|0|0|0|0|96003200,,|VASOS PLASTICO 200 CAJA P-50 C/60 PACKS|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|70|EJIDOMAR, Sdad.Coop.And.|9603000N|GUANTE SATINADO NATURAL T-M|09|PROD. Y ACCESORIOS PARA LIMPIEZA|115.2000000000000|0.4000000000000000|57.60000000000000|CORE|0|0|0|0|0|9603000N,,|GUANTE SATINADO NATURAL|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|74|HORTICHUELAS, S.A.T.|33013800|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|630.0000000000000|1.220000000000000|447.0000000000000|CORE|0|0|0|0|0|33013800,,|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|74|HORTICHUELAS, S.A.T.|65MAD015|ESMALTE MULTIADHERENTE SATINADO S/RAPIDO ENV.15|06|PINTURAS Y DISOLVENTES|828.0000000000000|7.578000000000000|373.3200000000000|CORE|0|0|0|0|0|65MAD015,,|ESMALTE MULTIADHERENTE SATINADO S/RAPIDO ENV.15|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|74|HORTICHUELAS, S.A.T.|91004500|CEPILLO - ESCOBA PERLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|75.59999999999999|1.124616000000000|35.11382399999999|CORE|0|0|0|0|0|91004500,,|CEPILLO - ESCOBA PERLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|74|HORTICHUELAS, S.A.T.|91064400|FREGONA ALGODON BLANCA EXTRA R-109|09|PROD. Y ACCESORIOS PARA LIMPIEZA|66.00000000000000|0.6470000000000000|27.18000000000000|CORE|0|0|0|0|0|91064400,,|FREGONA ALGODON BLANCA EXTRA R-109|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|74|HORTICHUELAS, S.A.T.|91154000|ROLLO BOLSA BASURA 85X110 BD C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|180.0000000000000|0.7602950000000001|88.76459999999999|CORE|0|0|0|0|0|91154000,,|ROLLO BOLSA BASURA 85X110 BD C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|74|HORTICHUELAS, S.A.T.|91154001A|ROLLO BOLSA BASURA 85X105 AMARILLA C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|120.0000000000000|0.8360000000000000|53.12000000000001|CORE|0|0|0|0|0|91154001A,,|ROLLO BOLSA BASURA 85X105 COLOR C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|74|HORTICHUELAS, S.A.T.|91164001|ROLLO BOLSA BASURA DOMESTICA 52X60 C/20|09|PROD. Y ACCESORIOS PARA LIMPIEZA|117.0000000000000|0.3470000000000000|54.54000000000001|CORE|0|0|0|0|0|91164001,,|ROLLO BOLSA BASURA DOMESTICA 52X60 C/20|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|160|AGROPONIENTE NATURAL PRODUCE, S.L.|63102805|PINTURA SEÑALIZACION ACRILICA AMARILLA|06|PINTURAS Y DISOLVENTES|58.00000000000000|4.045000000000000|17.55000000000000|CORE|0|0|0|0|0|63102805,,|PINTURA SEÑALIZACION ACRILICA AMARILLA R-1021|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|160|AGROPONIENTE NATURAL PRODUCE, S.L.|63102805|PINTURA SEÑALIZACION ACRILICA AMARILLA|06|PINTURAS Y DISOLVENTES|174.0000000000000|4.045000000000000|52.65000000000001|CORE|0|0|0|0|0|63102805,,|PINTURA SEÑALIZACION ACRILICA AMARILLA R-1021|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|160|AGROPONIENTE NATURAL PRODUCE, S.L.|64900005|PINTURA SEÑALIZACION ACRILICA BLANCA|06|PINTURAS Y DISOLVENTES|58.00000000000000|4.228000000000000|15.72000000000000|CORE|0|0|0|0|0|64900005,,|PINTURA SEÑALIZACION ACRILICA BLANCA|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|160|AGROPONIENTE NATURAL PRODUCE, S.L.|69000011|PALETINA DOBLE Nº21|06|PINTURAS Y DISOLVENTES|6.400000000000000|0.4860000000000000|2.512000000000001|CORE|0|0|0|0|0|69000011,,|PALETINA DOBLE Nº21|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|160|AGROPONIENTE NATURAL PRODUCE, S.L.|69000019|ROLLO CINTA PINTOR 48mm C/6|06|PINTURAS Y DISOLVENTES|54.00000000000000|0.7620000000000000|26.56800000000000|CORE|0|0|0|0|0|69000019,,|ROLLO CINTA PINTOR 48mm C/6|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|237|VEGACAÑADA, S.A.|61000305|DISOLVENTE UNIVERSAL ENV.5|06|PINTURAS Y DISOLVENTES|70.00000000000000|1.600000000000000|30.00000000000000|CORE|0|0|0|0|0|61000305,,|DISOLVENTE UNIVERSAL ENV.5|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|237|VEGACAÑADA, S.A.|63102805|PINTURA SEÑALIZACION ACRILICA AMARILLA|06|PINTURAS Y DISOLVENTES|58.00000000000000|4.045000000000000|17.55000000000000|CORE|0|0|0|0|0|63102805,,|PINTURA SEÑALIZACION ACRILICA AMARILLA R-1021|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|237|VEGACAÑADA, S.A.|63102805|PINTURA SEÑALIZACION ACRILICA AMARILLA|06|PINTURAS Y DISOLVENTES|145.0000000000000|4.045000000000000|43.87500000000000|CORE|0|0|0|0|0|63102805,,|PINTURA SEÑALIZACION ACRILICA AMARILLA R-1021|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|237|VEGACAÑADA, S.A.|64900005|PINTURA SEÑALIZACION ACRILICA BLANCA|06|PINTURAS Y DISOLVENTES|58.00000000000000|4.228000000000000|15.72000000000000|CORE|0|0|0|0|0|64900005,,|PINTURA SEÑALIZACION ACRILICA BLANCA|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|237|VEGACAÑADA, S.A.|69000002|RECAMBIO MINI RODILLO ESPONJA 110|06|PINTURAS Y DISOLVENTES|10.00000000000000|0.2840000000000000|4.320000000000000|CORE|0|0|0|0|0|69000002,,|RECAMBIO MINI RODILLO ESPONJA 110|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|237|VEGACAÑADA, S.A.|69000004|RECAMBIO MINI RODILLO ESPONJA 60|06|PINTURAS Y DISOLVENTES|16.00000000000000|0.2380000000000000|6.480000000000000|CORE|0|0|0|0|0|69000004,,|RECAMBIO MINI RODILLO ESPONJA 60|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|237|VEGACAÑADA, S.A.|69000013|ROLLO CINTA PINTOR 36mm C/8|06|PINTURAS Y DISOLVENTES|62.40000000000000|0.5900000000000000|34.08000000000000|CORE|0|0|0|0|0|69000013,,|ROLLO CINTA PINTOR 36mm C/8|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|299|INDASOL, S.A.T. Nº9404|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|672.0000000000000|0.8000000000000000|480.0000000000000|CORE|0|0|0|0|0|11023800,,|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|299|INDASOL, S.A.T. Nº9404|81004018L|PACK HIGIENICO INDUSTRIAL PASTA LISO C/18|08|CELULOSA-LINEA BLANCA|895.5000000000000|13.31208800000000|296.4560400000000|CORE|0|0|0|0|0|81004018L,,|PACK HIGIENICO INDUSTRIAL PASTA LISO C/18|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|299|INDASOL, S.A.T. Nº9404|83011000|BOBINA TISSUE SECO GOFRADO DOBLE S C/2|08|CELULOSA-LINEA BLANCA|1166.400000000000|6.722309000000000|843.7291680000001|CORE|0|0|0|0|0|83011000,,|BOBINA TISSUE SECO GOFRADO DOBLE S C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|299|INDASOL, S.A.T. Nº9404|85004700|BOBINA TRAPO INDUST. PTO. AZUL|08|CELULOSA-LINEA BLANCA|112.8000000000000|5.849990000000000|42.60011999999999|CORE|0|0|0|0|0|85004700,,|BOBINA TRAPO INDUST. PTO. AZUL|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|299|INDASOL, S.A.T. Nº9404|91284000|ESTROPAJO ALUMINIO 40GR. PACK 12 UDS.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|25.20000000000000|3.714000000000000|10.34400000000000|CORE|0|0|0|0|0|91284000,,|ESTROPAJO ALUMINIO 40GR. PACK 12 UDS.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|361|HORTOFRUTICOLA COSTA DE ALMERIA, S.L.||**Centro de entrega NAVE CEHORPA**|||0.0000000000000000|0.0000000000000000|0.0000000000000000|NO_CORE|1|0|0|1|0|||||||1|0|0|0
CHEMIE|2024|2024-06-15|361|HORTOFRUTICOLA COSTA DE ALMERIA, S.L.||**Centro entrega: PARAJE LA CUMBRE**|||0.0000000000000000|0.0000000000000000|0.0000000000000000|NO_CORE|1|0|0|1|0|||||||1|0|0|0
CHEMIE|2024|2024-06-15|361|HORTOFRUTICOLA COSTA DE ALMERIA, S.L.|09003111|PASTILLAS PARA URINARIOS Y WC BLOCK ENV.1 KG.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|21.65000000000000|14.55403700000000|7.095962999999999|CORE|0|0|0|0|0|09003111,,|PASTILLAS PARA URINARIOS Y WC BLOCK ENV.1 KG.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|361|HORTOFRUTICOLA COSTA DE ALMERIA, S.L.|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|132.0000000000000|0.7727040000000000|85.63776000000000|CORE|0|0|0|0|0|13043800,,|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|361|HORTOFRUTICOLA COSTA DE ALMERIA, S.L.|14001700|GLASWIPE - LIMPIACRISTALES PERFUMADO|01|DESENGRASANTES Y LIMPIADORES GENERALES|54.00000000000000|1.346565000000000|27.06870000000000|CORE|0|0|0|0|0|14001700,,|GLASWIPE - LIMPIACRISTALES PERFUMADO|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
CHEMIE|2024|2024-06-15|361|HORTOFRUTICOLA COSTA DE ALMERIA, S.L.|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|42.00000000000000|0.8377520000000001|25.24496000000000|CORE|0|0|0|0|0|21003800,,|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|F|1.0|0|0|0|0
