EMPRESA|EJERCICIO|FECHA|CUENTA|TITULO_CUENTA|CONCEPTO|IMPORTE|DEBE_HABER|DEBE|HABER|TIPO_CUENTA|SALDO_BANCO_MOV|SALDO_DEUDA_MOV|INTERES_MOV|FLAG_BANCO|FLAG_DEUDA_LP|FLAG_DEUDA_CP|FLAG_INTERES|FLAG_APERTURA|FLAG_CIERRE
ALMERIENSE|2024|2024-01-02|5720000005|UNICAJA - 256|Pago Fra. 1-2779, SCOA MAYORISTAS DE FER|35.54|H|0.0|35.54|BANCO_572|-35.54|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-03|5720000005|UNICAJA - 256|LIQ PAGARE|682.69|H|0.0|682.69|BANCO_572|-682.69|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-03|5720000005|UNICAJA - 256|Cobro Remesa Nº 188|2806.72|D|2806.72|0.0|BANCO_572|2806.72|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-03|5720000005|UNICAJA - 256|CUOTA 01/24 TORRE 22BQ|49.75|H|0.0|49.75|BANCO_572|-49.75|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-03|5720000005|UNICAJA - 256|Cobro Fra. 1-230111, AGROPONIENTE NATURA|472.63|D|472.63|0.0|BANCO_572|472.63|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-03|5720000005|UNICAJA - 256|Pago Fra. 1-2301602, IURIS GESTI CONSULT|163.35|H|0.0|163.35|BANCO_572|-163.35|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-05|5720000005|UNICAJA - 256|Cobro Fra. 1-230130, ALMAGRO NATURE, S.L|2338.64|D|2338.64|0.0|BANCO_572|2338.64|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-08|5720000005|UNICAJA - 256|Pago Pagaré,MANUEL JUST VERDU, S.A.|391.56|H|0.0|391.56|BANCO_572|-391.56|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-08|5720000005|UNICAJA - 256|Pago Fra. 1-123589, SPOTTING BRANDS TECH|30.19|H|0.0|30.19|BANCO_572|-30.19|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-08|5720000005|UNICAJA - 256|Pago Fra. 1-2839, SCOA MAYORISTAS DE FER|9.61|H|0.0|9.61|BANCO_572|-9.61|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-09|5720000005|UNICAJA - 256|Pago Fra. 1-249691, REPSOL COMERCIALIZAD|114.19|H|0.0|114.19|BANCO_572|-114.19|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-10|5720000005|UNICAJA - 256|CUOTA 01/24 PREST.000843|108.37|H|0.0|108.37|BANCO_572|-108.37|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-11|5720000005|UNICAJA - 256|Pago Fra. 1-24003036, GRUPO CONTROL EMPR|33.34|H|0.0|33.34|BANCO_572|-33.34|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-15|5720000005|UNICAJA - 256|Cobro Remesa Nº 189|3270.63|D|3270.63|0.0|BANCO_572|3270.63|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-15|5720000005|UNICAJA - 256|Cobro Fra. 1-230126, AGROPONIENTE, S.A.|1930.45|D|1930.45|0.0|BANCO_572|1930.45|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-15|5720000005|UNICAJA - 256|Cobro Fra. 1-230120, AGROPONIENTE NATURA|1193.97|D|1193.97|0.0|BANCO_572|1193.97|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-15|5720000005|UNICAJA - 256|Pago Fra. 1-251182, UNICAJA BANCO, S.A.U|3.63|H|0.0|3.63|BANCO_572|-3.63|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-15|5720000005|UNICAJA - 256|Pago Fra. 1-2865, SCOA MAYORISTAS DE FER|2.29|H|0.0|2.29|BANCO_572|-2.29|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-16|5720000005|UNICAJA - 256|SEGURO HOMESERVE|20.31|H|0.0|20.31|BANCO_572|-20.31|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-16|5720000005|UNICAJA - 256|Pago Pagaré,ELECTROMAIN ELECTRONICA IND.|233.72|H|0.0|233.72|BANCO_572|-233.72|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-17|5720000005|UNICAJA - 256|Pago Pagaré,INNOVALCLIMA, S.L.|43.74|H|0.0|43.74|BANCO_572|-43.74|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-22|5720000005|UNICAJA - 256|PAGO MOD.111 4T/23|1157.36|H|0.0|1157.36|BANCO_572|-1157.36|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-22|5720000005|UNICAJA - 256|Cobro Fra. 1-230136, ALMAGRO NATURE, S.L|644.45|D|644.45|0.0|BANCO_572|644.45|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-22|5720000005|UNICAJA - 256|Pago Fra. 1-2932, SCOA MAYORISTAS DE FER|9.17|H|0.0|9.17|BANCO_572|-9.17|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-25|5720000005|UNICAJA - 256|Cobro Fra. 1-240006, QUALITY FRESH S.L.|41.67|D|41.67|0.0|BANCO_572|41.67|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-29|5720000005|UNICAJA - 256|TRASPASO LA CAIXA|650.0|H|0.0|650.0|BANCO_572|-650.0|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-29|5720000005|UNICAJA - 256|Pago Fra. 1-2306158, SANEAMIENTOS ALBA,|244.4|H|0.0|244.4|BANCO_572|-244.4|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-29|5720000005|UNICAJA - 256|Pago Fra. 1-2967, SCOA MAYORISTAS DE FER|106.95|H|0.0|106.95|BANCO_572|-106.95|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-30|5720000005|UNICAJA - 256|Cobro Remesa Nº 190|1160.12|D|1160.12|0.0|BANCO_572|1160.12|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-30|5720000005|UNICAJA - 256|PAGO NOMINA ENERO 24|1104.21|H|0.0|1104.21|BANCO_572|-1104.21|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-30|5720000005|UNICAJA - 256|Pago Fra. 1-2400127, PROTECCION DE LA SA|49.31|H|0.0|49.31|BANCO_572|-49.31|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-30|5720000005|UNICAJA - 256|Pago Fra. 1-278415, REPSOL COMERCIALIZAD|101.29|H|0.0|101.29|BANCO_572|-101.29|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-31|5720000005|UNICAJA - 256|LIQ PAGARE|3138.71|H|0.0|3138.71|BANCO_572|-3138.71|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-31|5720000005|UNICAJA - 256|COMISION REMESA|7.26|H|0.0|7.26|BANCO_572|-7.26|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-31|5720000005|UNICAJA - 256|TRASPASO POLIZA|3500.0|H|0.0|3500.0|BANCO_572|-3500.0|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-31|5720000005|UNICAJA - 256|BASURA 4T-23 MOJACAR|39.48|H|0.0|39.48|BANCO_572|-39.48|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-01-31|5720000005|UNICAJA - 256|Cobro Fra. 1-230150, NATURSUR S.COOP.AND|106.48|D|106.48|0.0|BANCO_572|106.48|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-01|5720000005|UNICAJA - 256|SEGURO VEHÍCULO|513.1|H|0.0|513.1|BANCO_572|-513.1|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-01|5720000005|UNICAJA - 256|RECIBO 02/24 TORRE 22 BQ29|49.75|H|0.0|49.75|BANCO_572|-49.75|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-01|5720000005|UNICAJA - 256|DEVOLUCION PAGO EXCESO SEGURO ALLIANZ|70.5|D|70.5|0.0|BANCO_572|70.5|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-01|5720000005|UNICAJA - 256|RECIBO 02/24 COMUNIDAD TORRES Y CASAS|186.93|H|0.0|186.93|BANCO_572|-186.93|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-01|5720000005|UNICAJA - 256|Pago Pagaré,ALONSO DISTRIBUCIONES ELECTR|133.09|H|0.0|133.09|BANCO_572|-133.09|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-02|5720000005|UNICAJA - 256|Pago Fra. 1-34, IURIS GESTI CONSULTORES,|163.35|H|0.0|163.35|BANCO_572|-163.35|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-02|5720000005|UNICAJA - 256|Pago Pagaré,COMPLEMENTOS Y SUMINISTROS C|331.02|H|0.0|331.02|BANCO_572|-331.02|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-05|5720000005|UNICAJA - 256|Cobro Fra. 1-230143, ALMAGRO NATURE, S.L|135.52|D|135.52|0.0|BANCO_572|135.52|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-06|5720000005|UNICAJA - 256|Pago Fra. 1-24007248, GRUPO CONTROL EMPR|33.34|H|0.0|33.34|BANCO_572|-33.34|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-08|5720000005|UNICAJA - 256|Pago Fra. 1-3778918, REDEXIS GLP S.L|9.44|H|0.0|9.44|BANCO_572|-9.44|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-08|5720000005|UNICAJA - 256|Pago Fra. 1-129287, SPOTTING BRANDS TECH|30.19|H|0.0|30.19|BANCO_572|-30.19|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-12|5720000005|UNICAJA - 256|CUOTA 02/24 PRESTAMO 000843|108.37|H|0.0|108.37|BANCO_572|-108.37|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-12|5720000005|UNICAJA - 256|Pago Fra. 1-63, SCOA MAYORISTAS DE FERRE|130.41|H|0.0|130.41|BANCO_572|-130.41|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-12|5720000005|UNICAJA - 256|Pago Fra. 1-46900, GESTIÓN DE AGUAS DEL|19.95|H|0.0|19.95|BANCO_572|-19.95|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-15|5720000005|UNICAJA - 256|Cobro Remesa Nº 191|1569.85|D|1569.85|0.0|BANCO_572|1569.85|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-15|5720000005|UNICAJA - 256|DEVOLUCION SEGURO CARGADO|513.1|D|513.1|0.0|BANCO_572|513.1|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-15|5720000005|UNICAJA - 256|Cobro Fra. 1-230135, DALIFRUT, S.L.|254.83|D|254.83|0.0|BANCO_572|254.83|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-15|5720000005|UNICAJA - 256|Cobro Fra. 1-230132, AGROPONIENTE NATURA|943.07|D|943.07|0.0|BANCO_572|943.07|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-15|5720000005|UNICAJA - 256|Pago Fra. 1-152319, UNICAJA BANCO, S.A.U|3.63|H|0.0|3.63|BANCO_572|-3.63|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-15|5720000005|UNICAJA - 256|Pago Pagaré,PROYECTOS Y TECNOLOGIA ELECT|550.45|H|0.0|550.45|BANCO_572|-550.45|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-16|5720000005|UNICAJA - 256|Cobro Fra. 7-2, LAURA MOLINA CAPARROS|7000.0|D|7000.0|0.0|BANCO_572|7000.0|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-16|5720000005|UNICAJA - 256|Pago Fra. 1-106, SCOA MAYORISTAS DE FERR|163.81|H|0.0|163.81|BANCO_572|-163.81|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-16|5720000005|UNICAJA - 256|Pago Pagaré,ELECTROMAIN ELECTRONICA IND.|131.04|H|0.0|131.04|BANCO_572|-131.04|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-19|5720000005|UNICAJA - 256|Cobro Fra. 1-230151, ALMAGRO NATURE, S.L|435.6|D|435.6|0.0|BANCO_572|435.6|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-19|5720000005|UNICAJA - 256|Pago Fra. 1-29413, APLICACIONES TECNICAS|73.94|H|0.0|73.94|BANCO_572|-73.94|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-20|5720000005|UNICAJA - 256|Pago Fra. 1-2400040, BURGOS ATU, S.L.|420.0|H|0.0|420.0|BANCO_572|-420.0|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-20|5720000005|UNICAJA - 256|Pago Fra. 1-24000004, SCOA MAYORISTAS DE|115.34|D|115.34|0.0|BANCO_572|115.34|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-22|5720000005|UNICAJA - 256|Pago Fra. 1-154, SCOA MAYORISTAS DE FERR|174.28|H|0.0|174.28|BANCO_572|-174.28|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-23|5720000005|UNICAJA - 256|ANTICIPO CLIENTE BOOKING|647.01|D|647.01|0.0|BANCO_572|647.01|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-23|5720000005|UNICAJA - 256|Pago Fra. 1-35/24, ROLANDAS VOLKOVAS|969.21|H|0.0|969.21|BANCO_572|-969.21|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-26|5720000005|UNICAJA - 256|TRASPASO LA CAIXA|650.0|H|0.0|650.0|BANCO_572|-650.0|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-27|5720000005|UNICAJA - 256|Pago Fra. 1-154, IURIS GESTI CONSULTORES|163.35|H|0.0|163.35|BANCO_572|-163.35|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-27|5720000005|UNICAJA - 256|Pago Fra. 1-2402381, PROTECCION DE LA SA|49.31|H|0.0|49.31|BANCO_572|-49.31|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-28|5720000005|UNICAJA - 256|Pago Fra. 1-235804, UNICAJA BANCO, S.A.U|3.63|H|0.0|3.63|BANCO_572|-3.63|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-29|5720000005|UNICAJA - 256|Cobro Remesa Nº 192|2862.5|D|2862.5|0.0|BANCO_572|2862.5|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-29|5720000005|UNICAJA - 256|Pago Fra. 1-264, SCOA MAYORISTAS DE FERR|105.42|H|0.0|105.42|BANCO_572|-105.42|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-29|5720000005|UNICAJA - 256|Pago Fra. 1-139577, ELECTRODOMESTICOS DI|398.84|H|0.0|398.84|BANCO_572|-398.84|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-02-29|5720000005|UNICAJA - 256|Pago Fra. 1-139706, ELECTRODOMESTICOS DI|154.03|H|0.0|154.03|BANCO_572|-154.03|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-01|5720000005|UNICAJA - 256|RECIBO 03/24 TORRE 22 BQ29|49.75|H|0.0|49.75|BANCO_572|-49.75|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-01|5720000005|UNICAJA - 256|LIQ TARJETA 0108 FEBRERO 24|265.13|H|0.0|265.13|BANCO_572|-265.13|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-01|5720000005|UNICAJA - 256|RECIBO 03/24 COMUNIDAD TORRES Y CASAS|186.93|H|0.0|186.93|BANCO_572|-186.93|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-01|5720000005|UNICAJA - 256|Pago Fra. 1-247, PROELSON ALMERIA, S.L.|51.84|H|0.0|51.84|BANCO_572|-51.84|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-01|5720000005|UNICAJA - 256|Cobro Fra. 1-230138, AGROPONIENTE NATURA|1338.86|D|1338.86|0.0|BANCO_572|1338.86|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-01|5720000005|UNICAJA - 256|Pago Fra. 1-2400377, SANEAMIENTOS ALBA,|203.28|H|0.0|203.28|BANCO_572|-203.28|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-01|5720000005|UNICAJA - 256|Pago Pagaré,COMPLEMENTOS Y SUMINISTROS C|41.04|H|0.0|41.04|BANCO_572|-41.04|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-04|5720000005|UNICAJA - 256|Pago Fra. 1-24011511, GRUPO CONTROL EMPR|33.34|H|0.0|33.34|BANCO_572|-33.34|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-05|5720000005|UNICAJA - 256|INGRESO ERRONEO|1990.69|D|1990.69|0.0|BANCO_572|1990.69|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-05|5720000005|UNICAJA - 256|Pago Fra. 1-32, ENTIDAD DE CONSERVACION|231.86|H|0.0|231.86|BANCO_572|-231.86|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-05|5720000005|UNICAJA - 256|Pago Pagaré,COMPLEMENTOS INDUSTRIALES DE|691.19|H|0.0|691.19|BANCO_572|-691.19|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-06|5720000005|UNICAJA - 256|Pago Fra. 1-135092, SPOTTING BRANDS TECH|26.41|H|0.0|26.41|BANCO_572|-26.41|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-11|5720000005|UNICAJA - 256|CUOTA 03/24 PREST.000843|108.37|H|0.0|108.37|BANCO_572|-108.37|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-12|5720000005|UNICAJA - 256|Pago Fra. 1-916981, REPSOL COMERCIALIZAD|78.06|H|0.0|78.06|BANCO_572|-78.06|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-13|5720000005|UNICAJA - 256|Pago Fra. 1-240477, PROBERTON, S.L.|61.96|H|0.0|61.96|BANCO_572|-61.96|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-14|5720000005|UNICAJA - 256|PAGO NOMINA EXTRA MARZO|986.56|H|0.0|986.56|BANCO_572|-986.56|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-15|5720000005|UNICAJA - 256|REINTRO A CAJA|300.0|H|0.0|300.0|BANCO_572|-300.0|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-15|5720000005|UNICAJA - 256|Cobro Remesa Nº 193|2663.94|D|2663.94|0.0|BANCO_572|2663.94|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-15|5720000005|UNICAJA - 256|Pago Pagaré,INNOVALCLIMA, S.L.|671.55|H|0.0|671.55|BANCO_572|-671.55|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-15|5720000005|UNICAJA - 256|Pago Fra. 1-75, ADEPTRANS CADENAS Y TRAN|157.53|H|0.0|157.53|BANCO_572|-157.53|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-15|5720000005|UNICAJA - 256|Pago Fra. 1-24000221, TAPICERIAS GARCIA|158.27|H|0.0|158.27|BANCO_572|-158.27|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-15|5720000005|UNICAJA - 256|Pago Fra. 1-181352, UNICAJA BANCO, S.A.U|3.63|H|0.0|3.63|BANCO_572|-3.63|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-16|5720000005|UNICAJA - 256|MTO CUENTA|15.0|H|0.0|15.0|BANCO_572|-15.0|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-18|5720000005|UNICAJA - 256|Pago Pagaré,MANUEL JUST VERDU, S.A.|659.74|H|0.0|659.74|BANCO_572|-659.74|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-18|5720000005|UNICAJA - 256|Cobro Fra. 1-230137, VEGACAÑADA, S.A.|356.95|D|356.95|0.0|BANCO_572|356.95|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-18|5720000005|UNICAJA - 256|Cobro Fra. 1-240003, ALMAGRO NATURE, S.L|531.92|D|531.92|0.0|BANCO_572|531.92|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-19|5720000005|UNICAJA - 256|SEGURO HOME SERVE HOGAR|19.65|H|0.0|19.65|BANCO_572|-19.65|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-19|5720000005|UNICAJA - 256|Cobro Fra. 1-240004, HORTICHUELAS, S.A.T|762.3|D|762.3|0.0|BANCO_572|762.3|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-25|5720000005|UNICAJA - 256|Pago Fra. 1-2159, INDUSTRIAS TAYG, S.L.|220.14|H|0.0|220.14|BANCO_572|-220.14|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-26|5720000005|UNICAJA - 256|PAGO NOMINA MARZO 24|1104.21|H|0.0|1104.21|BANCO_572|-1104.21|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-27|5720000005|UNICAJA - 256|TRASPASO LA CAIXA|650.0|H|0.0|650.0|BANCO_572|-650.0|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-27|5720000005|UNICAJA - 256|Pago Fra. 1-487, SCOA MAYORISTAS DE FERR|56.36|H|0.0|56.36|BANCO_572|-56.36|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-27|5720000005|UNICAJA - 256|Pago Fra. 1-2403698, PROTECCION DE LA SA|49.31|H|0.0|49.31|BANCO_572|-49.31|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-28|5720000005|UNICAJA - 256|INGRESO ERRONEO|3235.38|D|3235.38|0.0|BANCO_572|3235.38|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-28|5720000005|UNICAJA - 256|Cobro Fra. 1-240002, SURESTE AGRO NATURA|210.54|D|210.54|0.0|BANCO_572|210.54|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-28|5720000005|UNICAJA - 256|Pago Fra. 1-282, IURIS GESTI CONSULTORES|163.35|H|0.0|163.35|BANCO_572|-163.35|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-03-28|5720000005|UNICAJA - 256|Pago Fra. 1-240005, CORDITRANS ALMERIA,|119.96|H|0.0|119.96|BANCO_572|-119.96|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-01|5720000005|UNICAJA - 256|Cobro Remesa Nº 194|4968.43|D|4968.43|0.0|BANCO_572|4968.43|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-01|5720000005|UNICAJA - 256|LIQ. TARJETA 0108 MARZO 24|124.99|H|0.0|124.99|BANCO_572|-124.99|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-01|5720000005|UNICAJA - 256|Pago Pagaré,MISOD DOSIM SLU|715.12|H|0.0|715.12|BANCO_572|-715.12|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-02|5720000005|UNICAJA - 256|LIQ PAGARES|950.16|H|0.0|950.16|BANCO_572|-950.16|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-02|5720000005|UNICAJA - 256|ANTICIPO CLIENTE AIRBNB|346.23|D|346.23|0.0|BANCO_572|346.23|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-02|5720000005|UNICAJA - 256|RECIBO 04/24 TORRE BQ 29|49.75|H|0.0|49.75|BANCO_572|-49.75|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-02|5720000005|UNICAJA - 256|DEVOLUCION INGRESO INDEBIDO|1990.69|H|0.0|1990.69|BANCO_572|-1990.69|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-02|5720000005|UNICAJA - 256|DEVOLUCION INGRESO INDEBIDO|3235.38|H|0.0|3235.38|BANCO_572|-3235.38|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-02|5720000005|UNICAJA - 256|Cobro Fra. 1-230153, AGROPONIENTE NATURA|1199.71|D|1199.71|0.0|BANCO_572|1199.71|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-02|5720000005|UNICAJA - 256|Cobro Fra. 1-240012, ALMAGRO NATURE, S.L|496.71|D|496.71|0.0|BANCO_572|496.71|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-02|5720000005|UNICAJA - 256|Pago Fra. 1-586, COMERCIAL IMPORTADORA G|714.11|H|0.0|714.11|BANCO_572|-714.11|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-02|5720000005|UNICAJA - 256|Pago Fra. 1-459, EURO ELECTROMOTOR, S.A.|24.27|H|0.0|24.27|BANCO_572|-24.27|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-02|5720000005|UNICAJA - 256|Pago Fra. 1-141107, ELECTRODOMESTICOS DI|43.38|H|0.0|43.38|BANCO_572|-43.38|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-02|5720000005|UNICAJA - 256|Pago Fra. 1-811838, UNICAJA BANCO, S.A.U|14.52|H|0.0|14.52|BANCO_572|-14.52|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-03|5720000005|UNICAJA - 256|Pago Pagaré,MANUEL JUST VERDU, S.A.|407.9|H|0.0|407.9|BANCO_572|-407.9|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-03|5720000005|UNICAJA - 256|RECIBO 04/24 COMUNIDAD TORRES Y CASAS|186.93|H|0.0|186.93|BANCO_572|-186.93|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-03|5720000005|UNICAJA - 256|Cobro Fra. 1-240009, HORTICHUELAS, S.A.T|1001.88|D|1001.88|0.0|BANCO_572|1001.88|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-03|5720000005|UNICAJA - 256|Pago Fra. 1-24015830, GRUPO CONTROL EMPR|33.34|H|0.0|33.34|BANCO_572|-33.34|0.0|0.0|1|0|0|0|0|0
ALMERIENSE|2024|2024-04-03|5720000005|UNICAJA - 256|Pago Fra. 1-689831, REPSOL COMERCIALIZAD|63.75|H|0.0|63.75|BANCO_572|-63.75|0.0|0.0|1|0|0|0|0|0
