EMPRESA|LOTE|CODIGO_LOTE|CODIGO_ALMACEN|ALMACEN|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|FECHA_ENVASADO|FECHA_CADUCIDAD|DIAS_HASTA_CADUCIDAD|CANTIDAD|CANTIDAD2|FLAG_SIN_CADUCIDAD|FLAG_CADUCADO|FLAG_CADUCA_30D|FLAG_CADUCA_90D|FLAG_CADUCA_180D|FLAG_CANTIDAD_NEGATIVA|FLAG_CANTIDAD_CERO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA
CHEMIE|01271224001||1|ALMACEN PRINCIPAL|13063800,,|13063800|||BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-01-27|2023-01-27|-1216|20.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|01271241000||1|ALMACEN PRINCIPAL|14003800,,|14003800|||CHEMGLAS CR - LIMPIACRISTALES|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-01-27|2023-01-27|-1216|60.000|3.000|0|1|0|0|0|0|0|0|0
CHEMIE|012712355026||1|ALMACEN PRINCIPAL|33090029,,|33090029|||CHEMFLOC-PA 18 / FLOCULANTE AGUAS INDUSTRIALES|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-01-27|2023-01-27|-1216|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|01291224002||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-01-29|2023-01-29|-1214|30.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|02011220037||1|ALMACEN PRINCIPAL|94003801,,|94003801|||AIRGEN  - AMBIENTADOR HIGIENIZANTE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|2021-02-01|2023-02-01|-1211|20.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|02021221010||1|ALMACEN PRINCIPAL|21003800,,|21003800|||DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2021-02-02|2023-02-02|-1210|35.000|3.000|0|1|0|0|0|0|0|0|0
CHEMIE|02031213075||1|ALMACEN PRINCIPAL|21043900,,|21043900|||HIDROSAN - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2021-02-03|2023-02-03|-1209|150.000|7.000|0|1|0|0|0|0|0|0|0
CHEMIE|02031213075||1|ALMACEN PRINCIPAL|2104390L,,|2104390L|||HIDROSAN L - HIDROALCOHOL LIQUIDO|02|JABONES Y PASTA LAVAMANOS|2021-02-03|2023-02-03|-1209|10.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|02031235026||1|ALMACEN PRINCIPAL|33013800,,|33013800|||TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-02-03|2023-02-03|-1209|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|02081232027||1|ALMACEN PRINCIPAL|11033800,,|11033800|||ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-02-08|2023-02-08|-1204|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|02081240025||1|ALMACEN PRINCIPAL|32073801,,|32073801|||OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-02-08|2023-02-08|-1204|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|020912||1|ALMACEN PRINCIPAL|21043900,,|21043900|||HIDROSAN - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2021-02-09|2023-02-09|-1203|15.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|02091213075||1|ALMACEN PRINCIPAL|21043900,,|21043900|||HIDROSAN - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2021-02-09|2023-02-09|-1203|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|02091213075||1|ALMACEN PRINCIPAL|2104390L,,|2104390L|||HIDROSAN L - HIDROALCOHOL LIQUIDO|02|JABONES Y PASTA LAVAMANOS|2021-02-09|2023-02-09|-1203|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|110221||1|ALMACEN PRINCIPAL|42021700,,|42021700|||NETIND - DESENGRASANTE DISOLVENTE|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2021-02-11|2023-02-11|-1201|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|02151232005||1|ALMACEN PRINCIPAL|12003800,,|12003800|||CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-02-15|2023-02-15|-1197|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|02151224021||1|ALMACEN PRINCIPAL|12013800,,|12013800|||BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-02-15|2023-02-15|-1197|30.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|02151220038||1|ALMACEN PRINCIPAL|94003801,,|94003801|||AIRGEN  - AMBIENTADOR HIGIENIZANTE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|2021-02-15|2023-02-15|-1197|20.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|210241||1|ALMACEN PRINCIPAL|33003800,,|33003800|||DEGRAS BAC - DESENGRASANTE INDUSTRIAL|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-02-21|2023-02-21|-1191|5.000|0.000|0|1|0|0|0|0|0|0|0
CHEMIE|210009||1|ALMACEN PRINCIPAL|33073800,,|33073800|||ALICLOR COMPLET - DESENGRASANTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-02-21|2023-02-21|-1191|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|02221232004||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-02-22|2023-02-22|-1190|50.000|3.000|0|1|0|0|0|0|0|0|0
CHEMIE|02221224002||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-02-22|2023-02-22|-1190|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|02231224028||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-02-23|2023-02-23|-1189|60.000|4.000|0|1|0|0|0|0|0|0|0
CHEMIE|02231236010||1|ALMACEN PRINCIPAL|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-02-23|2023-02-23|-1189|0.000|2.000|0|1|0|0|0|0|1|0|0
CHEMIE|02251224001||1|ALMACEN PRINCIPAL|13063800,,|13063800|||BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-02-25|2023-02-25|-1187|60.000|3.000|0|1|0|0|0|0|0|0|0
CHEMIE|02261240025||1|ALMACEN PRINCIPAL|32073801,,|32073801|||OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-02-26|2023-02-26|-1186|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|0301120213078||1|ALMACEN PRINCIPAL|21043804,,|21043804|||LICOGEL - GEL HIDROALCOHOL BOLSA 800cc|02|JABONES Y PASTA LAVAMANOS|2021-03-01|2023-03-01|-1183|8.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|03011232019||1|ALMACEN PRINCIPAL|32003801,,|32003801|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-03-01|2023-03-01|-1183|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|03021232027||1|ALMACEN PRINCIPAL|11073800,,|11073800|||CHEMGRAS MXD - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-03-02|2023-03-02|-1182|60.000|3.000|0|1|0|0|0|0|0|0|0
CHEMIE|03021213075||1|ALMACEN PRINCIPAL|2104390L1,,|2104390L1|||HIDROSAN L - HIDROALCOHOL LIQUIDO ENV.750|02|JABONES Y PASTA LAVAMANOS|2021-03-02|2023-03-02|-1182|15.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|03021240098||1|ALMACEN PRINCIPAL|33073802,,|33073802|||ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-03-02|2023-03-02|-1182|48.000|2.000|0|1|0|0|0|0|0|0|0
CHEMIE|03021224052||1|ALMACEN PRINCIPAL|95005305,,|95005305|||DETERTEX - DETERGENTE LAVADORA LIQUIDO|09|PROD. Y ACCESORIOS PARA LIMPIEZA|2021-03-02|2023-03-02|-1182|20.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|03081240022||1|ALMACEN PRINCIPAL|32073801,,|32073801|||OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-03-08|2023-03-08|-1176|60.000|3.000|0|1|0|0|0|0|0|0|0
CHEMIE|03091232004||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-03-09|2023-03-09|-1175|40.000|2.000|0|1|0|0|0|0|0|0|0
CHEMIE|03091221010||1|ALMACEN PRINCIPAL|21003800,,|21003800|||DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2021-03-09|2023-03-09|-1175|140.000|7.000|0|1|0|0|0|0|0|0|0
CHEMIE|03091213075||1|ALMACEN PRINCIPAL|21043900,,|21043900|||HIDROSAN - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2021-03-09|2023-03-09|-1175|15.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|030912||1|ALMACEN PRINCIPAL|2104390L,,|2104390L|||HIDROSAN L - HIDROALCOHOL LIQUIDO|02|JABONES Y PASTA LAVAMANOS|2021-03-09|2023-03-09|-1175|20.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|03091213075||1|ALMACEN PRINCIPAL|2104390L,,|2104390L|||HIDROSAN L - HIDROALCOHOL LIQUIDO|02|JABONES Y PASTA LAVAMANOS|2021-03-09|2023-03-09|-1175|15.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|03091220030||1|ALMACEN PRINCIPAL|94003801,,|94003801|||AIRGEN  - AMBIENTADOR HIGIENIZANTE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|2021-03-09|2023-03-09|-1175|20.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|11031224036||1|ALMACEN PRINCIPAL|92074001,,|92074001|||SINKAL - LIMPIADOR ANTICAL|09|PROD. Y ACCESORIOS PARA LIMPIEZA|2021-03-11|2023-03-11|-1173|30.000|2.000|0|1|0|0|0|0|0|0|0
CHEMIE|03151232005||1|ALMACEN PRINCIPAL|12003800,,|12003800|||CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-03-15|2023-03-15|-1169|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|03151232023||1|ALMACEN PRINCIPAL|12003800,,|12003800|||CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-03-15|2023-03-15|-1169|260.000|5.000|0|1|0|0|0|0|0|0|0
CHEMIE|03151234003||1|ALMACEN PRINCIPAL|15033800,,|15033800|||DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-03-15|2023-03-15|-1169|15.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|03151223000||1|ALMACEN PRINCIPAL|22003800,,|22003800|||GELPAST BPP-PASTA LAVAMANOS C/ARENILLA|02|JABONES Y PASTA LAVAMANOS|2021-03-15|2023-03-15|-1169|25.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|03151240098||1|ALMACEN PRINCIPAL|33073802,,|33073802|||ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-03-15|2023-03-15|-1169|24.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|2103154611||1|ALMACEN PRINCIPAL|33051901,,|33051901|||ADY'OX LG - DESINFECTANTE INSTALACIONES Y C/C|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-03-16|2023-03-16|-1168|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|2103154613||1|ALMACEN PRINCIPAL|33051901,,|33051901|||ADY'OX LG - DESINFECTANTE INSTALACIONES Y C/C|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-03-16|2023-03-16|-1168|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|03191232004||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-03-19|2023-03-19|-1165|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|03231224036||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-03-23|2023-03-23|-1161|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|03231224046||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-03-23|2023-03-23|-1161|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|03231224036||1|ALMACEN PRINCIPAL|92074001,,|92074001|||SINKAL - LIMPIADOR ANTICAL|09|PROD. Y ACCESORIOS PARA LIMPIEZA|2021-03-23|2023-03-23|-1161|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|0324124005||1|ALMACEN PRINCIPAL|14023800,,|14023800|||BRINET WC - LIMPIADOR DESINCRUSTANTE WC|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-03-24|2023-03-24|-1160|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|03251232019||1|ALMACEN PRINCIPAL|32003801,,|32003801|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-03-25|2023-03-25|-1159|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|03291232004||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-03-29|2023-03-29|-1155|120.000|4.000|0|1|0|0|0|0|0|0|0
CHEMIE|03291224021||1|ALMACEN PRINCIPAL|12013800,,|12013800|||BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-03-29|2023-03-29|-1155|90.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|03291235000||1|ALMACEN PRINCIPAL|15003800,,|15003800|||DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-03-29|2023-03-29|-1155|6.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|03291240098||1|ALMACEN PRINCIPAL|33073802,,|33073802|||ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-03-29|2023-03-29|-1155|24.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|03291220030||1|ALMACEN PRINCIPAL|94003801,,|94003801|||AIRGEN  - AMBIENTADOR HIGIENIZANTE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|2021-03-29|2023-03-29|-1155|40.000|2.000|0|1|0|0|0|0|0|0|0
CHEMIE|34-033121||1|ALMACEN PRINCIPAL|32023900,,|32023900|||V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-03-31|2023-03-31|-1153|60.000|3.000|0|1|0|0|0|0|0|0|0
CHEMIE|210337||1|ALMACEN PRINCIPAL|33073800,,|33073800|||ALICLOR COMPLET - DESENGRASANTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-03-31|2023-03-31|-1153|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|04061221010||1|ALMACEN PRINCIPAL|21003800,,|21003800|||DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2021-04-06|2023-04-06|-1147|100.000|5.000|0|1|0|0|0|0|0|0|0
CHEMIE|04071240022||1|ALMACEN PRINCIPAL|32073801,,|32073801|||OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-04-07|2023-04-07|-1146|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|04081224028||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-08|2023-04-08|-1145|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|04081213075||1|ALMACEN PRINCIPAL|2104390L1,,|2104390L1|||HIDROSAN L - HIDROALCOHOL LIQUIDO ENV.750|02|JABONES Y PASTA LAVAMANOS|2021-04-08|2023-04-08|-1145|30.000|2.000|0|1|0|0|0|0|0|0|0
CHEMIE|04081235026||1|ALMACEN PRINCIPAL|33013800,,|33013800|||TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-04-08|2023-04-08|-1145|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|04091232004||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-09|2023-04-09|-1144|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|210490||1|ALMACEN PRINCIPAL|12023800,,|12023800|||DEGRAS GC - DESENGRASANTE FREGADORAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-09|2023-04-09|-1144|90.000|3.000|0|1|0|0|0|0|0|0|0
CHEMIE|04091224036||1|ALMACEN PRINCIPAL|92074001,,|92074001|||SINKAL - LIMPIADOR ANTICAL|09|PROD. Y ACCESORIOS PARA LIMPIEZA|2021-04-09|2023-04-09|-1144|120.000|8.000|0|1|0|0|0|0|0|0|0
CHEMIE|04141232027||1|ALMACEN PRINCIPAL|11033800,,|11033800|||ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-14|2023-04-14|-1139|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|04141224021||1|ALMACEN PRINCIPAL|12013800,,|12013800|||BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-14|2023-04-14|-1139|60.000|3.000|0|1|0|0|0|0|0|0|0
CHEMIE|05141224021||1|ALMACEN PRINCIPAL|12013800,,|12013800|||BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-14|2023-04-14|-1139|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|04140213076||1|ALMACEN PRINCIPAL|21043804,,|21043804|||LICOGEL - GEL HIDROALCOHOL BOLSA 800cc|02|JABONES Y PASTA LAVAMANOS|2020-04-14|2023-04-14|-1139|24.000|-7.000|0|1|0|0|0|0|0|0|0
CHEMIE|150421||1|ALMACEN PRINCIPAL|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-15|2023-04-15|-1138|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|04151224002||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-15|2023-04-15|-1138|0.000|1.000|0|1|0|0|0|0|1|0|0
CHEMIE|04151213075||1|ALMACEN PRINCIPAL|21043900,,|21043900|||HIDROSAN - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2021-04-15|2023-04-15|-1138|60.000|3.000|0|1|0|0|0|0|0|0|0
CHEMIE|04151213075||1|ALMACEN PRINCIPAL|2104390L,,|2104390L|||HIDROSAN L - HIDROALCOHOL LIQUIDO|02|JABONES Y PASTA LAVAMANOS|2021-04-15|2023-04-15|-1138|0.000|1.000|0|1|0|0|0|0|1|0|0
CHEMIE|04151213075||1|ALMACEN PRINCIPAL|2104390L1,,|2104390L1|||HIDROSAN L - HIDROALCOHOL LIQUIDO ENV.750|02|JABONES Y PASTA LAVAMANOS|2021-04-15|2023-04-15|-1138|15.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|150421||1|ALMACEN PRINCIPAL|42021700,,|42021700|||NETIND - DESENGRASANTE DISOLVENTE|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2021-04-15|2023-04-15|-1138|60.000|2.000|0|1|0|0|0|0|0|0|0
CHEMIE|04161232004||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-16|2023-04-16|-1137|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|04201235026||1|ALMACEN PRINCIPAL|33013800,,|33013800|||TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-04-20|2023-04-20|-1133|30.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|04211224001||1|ALMACEN PRINCIPAL|13063800,,|13063800|||BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-21|2023-04-21|-1132|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|04211224005||1|ALMACEN PRINCIPAL|14023800,,|14023800|||BRINET WC - LIMPIADOR DESINCRUSTANTE WC|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-21|2023-04-21|-1132|20.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|04211235000||1|ALMACEN PRINCIPAL|15003800,,|15003800|||DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-21|2023-04-21|-1132|14.000|1.000|0|1|0|0|0|0|0|0|0
CHEMIE|04211240098||1|ALMACEN PRINCIPAL|33073802,,|33073802|||ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-04-21|2023-04-21|-1132|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|04261232004||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-04-26|2023-04-26|-1127|270.000|9.000|0|1|0|0|0|0|0|0|0
CHEMIE|040521||1|ALMACEN PRINCIPAL|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-05-04|2023-05-04|-1119|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|05051232004||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-05-05|2023-05-05|-1118|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|05051232005||1|ALMACEN PRINCIPAL|12003800,,|12003800|||CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-05-05|2023-05-05|-1118|30.000|2.000|0|1|0|0|0|0|0|0|0
CHEMIE|050521||1|ALMACEN PRINCIPAL|13011700,,|13011700|||XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-05-05|2023-05-05|-1118|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|05061232027||1|ALMACEN PRINCIPAL|11033800,,|11033800|||ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-05-06|2023-05-06|-1117|120.000|4.000|0|1|0|0|0|0|0|0|0
CHEMIE|05061232006||1|ALMACEN PRINCIPAL|11083800,,|11083800|||CHEMGRAS AS - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-05-06|2023-05-06|-1117|90.000|3.000|0|1|0|0|0|0|0|0|0
CHEMIE|05061224002||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-05-06|2023-05-06|-1117|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|05101235000||1|ALMACEN PRINCIPAL|15003800,,|15003800|||DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-05-10|2023-05-10|-1113|24.000|4.000|0|1|0|0|0|0|0|0|0
CHEMIE|05121232004||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-05-12|2023-05-12|-1111|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|051212234001||1|ALMACEN PRINCIPAL|15033800,,|15033800|||DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-05-12|2023-05-12|-1111|45.000|3.000|0|1|0|0|0|0|0|0|0
CHEMIE|05121234003||1|ALMACEN PRINCIPAL|15033800,,|15033800|||DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2021-05-12|2023-05-12|-1111|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|05131240022||1|ALMACEN PRINCIPAL|32073801,,|32073801|||OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-05-13|2023-05-13|-1110|0.000|0.000|0|1|0|0|0|0|1|0|0
CHEMIE|34-054121||1|ALMACEN PRINCIPAL|32023900,,|32023900|||V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2021-05-14|2023-05-14|-1109|40.000|2.000|0|1|0|0|0|0|0|0|0
