ORIGEN|CRITERIO|EMPRESA|CODIGO_ALMACEN|ALMACEN|LOTE|CODIGO_LOTE|REFE|REFERENCIA1|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|FECHA_ENVASADO|FECHA_CADUCIDAD|DIAS_HASTA_CADUCIDAD|CANTIDAD|CANTIDAD2|FLAG_SIN_CADUCIDAD|FLAG_CADUCADO|FLAG_CADUCA_30D|FLAG_CADUCA_90D|FLAG_CADUCA_180D|FLAG_CANTIDAD_NEGATIVA|FLAG_CANTIDAD_CERO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|260309||14011700,,|14011700|A-5 / LIMPIADOR ESP. ACERO INOX.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-03-27|2010-03-27|-5905|10.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|260309||14001700,,|14001700|GLASWIPE - LIMPIACRISTALES PERFUMADO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-03-27|2010-03-27|-5905|5.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|042906||15013800,,|15013800|BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-04-06|2010-04-06|-5895|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|042908||15033800,,|15033800|DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-04-08|2010-04-08|-5893|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|042914/05||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-04-14|2010-04-14|-5887|80.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|042922||33023800,,|33023800|BACTERCHEM - LIMPIADOR HIGIENIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-04-22|2010-04-22|-5879|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|042929||15033800,,|15033800|DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-04-29|2010-04-29|-5872|80.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|042921||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2009-05-11|2010-05-11|-5860|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|052912/5||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2009-05-12|2010-05-12|-5859|165.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|052912/60||12003800,,|12003800|CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-05-12|2010-05-12|-5859|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|052918/05||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-05-18|2010-05-18|-5853|100.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|052918||15003800,,|15003800|DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-05-18|2010-05-18|-5853|48.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|052918||15033800,,|15033800|DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-05-18|2010-05-18|-5853|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|052918/05||13073800,,|13073800|BRINET CL - DETERGENTE CLORADO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-05-18|2010-05-18|-5853|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|052925||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2009-05-25|2010-05-25|-5846|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|052928||15003800,,|15003800|DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-05-28|2010-05-28|-5843|12.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|062910||15013800,,|15013800|BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-11|2010-06-11|-5829|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|062910/5||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-11|2010-06-11|-5829|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|062910||15033800,,|15033800|DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-11|2010-06-11|-5829|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|062915/30||11033800,,|11033800|ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-16|2010-06-16|-5824|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|062918||15013800,,|15013800|BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-26|2010-06-26|-5814|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|062918||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-06-26|2010-06-26|-5814|5.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|072922/30||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-07-02|2010-07-02|-5808|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|072907||15033800,,|15033800|DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-07-09|2010-07-09|-5801|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|072927||33003800,,|33003800|DEGRAS BAC - DESENGRASANTE INDUSTRIAL|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-07-29|2010-07-29|-5781|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|072930||15003800,,|15003800|DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-08-03|2010-08-03|-5776|96.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|072929/5||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-08-03|2010-08-03|-5776|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|072929/6||11043200,,|11043200|CHEMGRAS PL- DESENGRASANTE ESP. PLANCHAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-08-03|2010-08-03|-5776|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|102827||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2009-09-28|2010-09-28|-5720|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|102905/05||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-10-05|2010-10-05|-5713|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|102909||15013800,,|15013800|BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-10-09|2010-10-09|-5709|88.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|102914||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2009-10-14|2010-10-14|-5704|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|102914||15033800,,|15033800|DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-10-14|2010-10-14|-5704|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|102914||21043800,,|21043800|LICOGEL - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2009-10-14|2010-10-14|-5704|10.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|112902/05||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-11-02|2010-11-02|-5685|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|112902||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-11-04|2010-11-04|-5683|80.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|112911||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2009-11-11|2010-11-11|-5676|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|112916/05||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-11-16|2010-11-16|-5671|80.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|112918||11043200,,|11043200|CHEMGRAS PL- DESENGRASANTE ESP. PLANCHAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-11-18|2010-11-18|-5669|48.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|112918||15033800,,|15033800|DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-11-18|2010-11-18|-5669|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|112924||21043800,,|21043800|LICOGEL - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2009-11-24|2010-11-24|-5663|80.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|112926||15003800,,|15003800|DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-11-26|2010-11-26|-5661|4.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|122902||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2009-12-02|2010-12-02|-5655|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|122921||15003800,,|15003800|DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-12-21|2010-12-21|-5636|72.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|122921||21013800,,|21013800|DERGEL NB-GEL DE MANOS NACARADO|02|JABONES Y PASTA LAVAMANOS|2009-12-21|2010-12-21|-5636|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|013012||11043200,,|11043200|CHEMGRAS PL- DESENGRASANTE ESP. PLANCHAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-01-15|2011-01-15|-5611|72.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|013015||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-01-15|2011-01-15|-5611|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|013015||21053800,,|21053800|DERGEL BAC - GEL DE MANOS SANITIZANTE|02|JABONES Y PASTA LAVAMANOS|2010-01-15|2011-01-15|-5611|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|013019||32073800,,|32073800|OXISAN FORTE - ADITIVO HIGIENIZANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-01-19|2011-01-19|-5607|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|013019||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2010-01-19|2011-01-19|-5607|15.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|013019||32073800,,|32073800|OXISAN FORTE - ADITIVO HIGIENIZANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-01-19|2011-01-19|-5607|-120.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|013020/05||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-01-20|2011-01-20|-5606|120.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|01/10||33070030,,|33070030|HIPOCLORITO SODICO APTO IND. ALIMENT. ENV.26KG|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-01-22|2011-01-22|-5604|2.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|013026||32053800,,|32053800|TR-300 / HIGIENIZANTE SUPERFICIES CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-01-26|2011-01-26|-5600|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|023002||15013800,,|15013800|BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-02-02|2011-02-02|-5593|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|023002/05||33003800,,|33003800|DEGRAS BAC - DESENGRASANTE INDUSTRIAL|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-02-02|2011-02-02|-5593|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|023010/05||11033800,,|11033800|ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-02-10|2011-02-10|-5585|45.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|023015||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2010-02-15|2011-02-15|-5580|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|023015||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2010-02-15|2011-02-15|-5580|15.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|023016/05||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-02-16|2011-02-16|-5579|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|023018||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-02-18|2011-02-18|-5577|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|000046||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-03-09|2011-03-09|-5558|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|033009/05||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-03-09|2011-03-09|-5558|15.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|033011||15003800,,|15003800|DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-03-11|2011-03-11|-5556|48.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|033011||15013800,,|15013800|BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-03-11|2011-03-11|-5556|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|033011||32063800,,|32063800|CHEMFOAM - ANTIESPUMANTE CONCENTRADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-03-11|2011-03-11|-5556|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|260309||15022400,,|15022400|DESKAL - LIMPIADOR ANTICAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-03-12|2011-03-12|-5555|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|260329||15022400,,|15022400|DESKAL - LIMPIADOR ANTICAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-03-12|2011-03-12|-5555|10.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|240310||01021700,,|01021700|LUBE FOOD-ACEITE C/TEFLON IND.ALIMENT.|10|ACEITES Y GRASAS|2010-03-25|2011-03-25|-5542|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|240310||42021700,,|42021700|NETIND - DESENGRASANTE DISOLVENTE|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2010-03-25|2011-03-25|-5542|10.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|00077||12013800,,|12013800|BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-03-26|2011-03-26|-5541|120.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|0080-40||15013800,,|15013800|BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-03-26|2011-03-26|-5541|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|033024||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2010-03-26|2011-03-26|-5541|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|043026||11043200,,|11043200|CHEMGRAS PL- DESENGRASANTE ESP. PLANCHAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-04-26|2011-04-26|-5510|48.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|053005||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2010-05-05|2011-05-05|-5501|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|060510/05||13001700,,|13001700|VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-05-06|2011-05-06|-5500|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|122901||43001700,,|43001700|CHEMFLUID V - TALADRINA VERDE|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2010-05-12|2011-05-12|-5494|12.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|000131/30||12003800,,|12003800|CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-05-25|2011-05-25|-5481|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|250510||14011700,,|14011700|A-5 / LIMPIADOR ESP. ACERO INOX.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-05-25|2011-05-25|-5481|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|052928||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2009-05-28|2011-05-28|-5478|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|052928||21013800,,|21013800|DERGEL NB-GEL DE MANOS NACARADO|02|JABONES Y PASTA LAVAMANOS|2009-05-28|2011-05-28|-5478|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|062905/05||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-05|2011-06-05|-5470|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|063003||33003800,,|33003800|DEGRAS BAC - DESENGRASANTE INDUSTRIAL|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-06-06|2011-06-06|-5469|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|063004||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-06-06|2011-06-06|-5469|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|000220||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-06-06|2011-06-06|-5469|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|000201||12003800,,|12003800|CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-06-16|2011-06-16|-5459|60.000|0.000|0|1|0|0|0|0|0|0|0
