EMPRESA|CODIGO_CLIENTE|RAZON_SOCIAL|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|HASTA_CANTIDAD_A|DESCUENTO_A|DESCUENTO2_A|PRECIO_SIN_IVA_A|PRECIO_CON_IVA_A|HASTA_CANTIDAD_B|DESCUENTO_B|DESCUENTO2_B|PRECIO_SIN_IVA_B|PRECIO_CON_IVA_B|HASTA_CANTIDAD_C|DESCUENTO_C|DESCUENTO2_C|PRECIO_SIN_IVA_C|PRECIO_CON_IVA_C|HASTA_CANTIDAD_D|DESCUENTO_D|DESCUENTO2_D|PRECIO_SIN_IVA_D|PRECIO_CON_IVA_D|PVP1_BASE|COSTE_MEDIO|FLAG_PRECIO_ESPECIAL|FLAG_DTO_ESPECIAL|FLAG_CLIENTE_SIN_MAESTRO|FLAG_ARTICULO_SIN_MAESTRO
ECOCLEAN|237|VEGACAÑADA, S.A.|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|99999999.0|0.0|0.0|2.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.6|0.83|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|22001700,,|22001700|||GELPAST 1GT - PASTA LAVAMANOS C/ARENILLA|02|JABONES Y PASTA LAVAMANOS|99999999.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.7|1.9|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|22003800,,|22003800|||GELPAST BPP-PASTA LAVAMANOS C/ARENILLA|02|JABONES Y PASTA LAVAMANOS|99999999.0|0.0|0.0|3.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.3|1.66|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|31002100,,|31002100|||INSECTICIDA COOPER 33 S|03|PROD. ESPECIALES INDUST. ALIMENTARIA|99999999.0|0.0|0.0|9.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15.91|7.234|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|31022100,,|31022100|||INSECTICIDA COOPER 55|03|PROD. ESPECIALES INDUST. ALIMENTARIA|99999999.0|0.0|0.0|7.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.7|0.87|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|32003800,,|32003800|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|99999999.0|0.0|0.0|2.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.7|0.94|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|32003801,,|32003801|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|99999999.0|0.0|0.0|2.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.8|0.6|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|32013800,,|32013800|||TR-100 / LIMPIADOR DESINCRUSTANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|99999999.0|0.0|0.0|5.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.3|1.373|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|32023800,,|32023800|||IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|99999999.0|0.0|0.0|5.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.1|2.194|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|32031700,,|32031700|||SILI 70 - ACEITE SILICONA DESLIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA|99999999.0|0.0|0.0|12.62|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|22.0|8.55|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|32043800,,|32043800|||TR-200 / HIGIENIZANTE PARA SUPERFICIES|03|PROD. ESPECIALES INDUST. ALIMENTARIA|99999999.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.5|1.494|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|33003800,,|33003800|||DEGRAS BAC-DESENGRASANTE HIGIENIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA|99999999.0|0.0|0.0|4.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.1|1.29|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|33013800,,|33013800|||TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|99999999.0|0.0|0.0|3.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.2|1.16|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|33023800,,|33023800|||BACTERCHEM-LIMPIADOR HIGIENIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA|99999999.0|0.0|0.0|3.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.2|1.27|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|33063800,,|33063800|||HIDROBRILL - SECANTE ABRILLANTADOR|03|PROD. ESPECIALES INDUST. ALIMENTARIA|99999999.0|0.0|0.0|3.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|2.12|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|44003800,,|44003800|||CHEMFORT WC - DESATASCADOR TUBERIAS 1KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|99999999.0|0.0|0.0|4.8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.1|2.56|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71003300,,|71003300|||GRAMOL - ANTIGRIPANTE AL.|07|AEROSOLES|99999999.0|0.0|0.0|9.47|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.25|2.62|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71013300,,|71013300|||BIMOL VO - GRASA LUBRICANTE NEGRA|07|AEROSOLES|99999999.0|0.0|0.0|9.47|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.7|2.9|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71023300,,|71023300|||BIMOL B - GRASA LUBRICANTE BLANCA C/PTFE|07|AEROSOLES|99999999.0|0.0|0.0|9.47|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.7|2.85|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71033300,,|71033300|||BIMOL TEX - ACEITE LIGERO ENGRASE|07|AEROSOLES|99999999.0|0.0|0.0|8.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8.5|2.15|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71043300,,|71043300|||BIMOL AT - GRASA ALTA TEMPERATURA|07|AEROSOLES|99999999.0|0.0|0.0|9.92|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12.6|3.25|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71053300,,|71053300|||BIMOL I - GRASA LUBRICANTE INCOLORA|07|AEROSOLES|99999999.0|0.0|0.0|9.47|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.7|2.6|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71073300,,|71073300|||DESLUB - DESBLOCANTE INDUSTRIAL AEROSOL|07|AEROSOLES|99999999.0|0.0|0.0|8.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.45|2.25|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71083300,,|71083300|||DAMPLET - ANTIHUMEDAD DIELECTRICO|07|AEROSOLES|99999999.0|0.0|0.0|9.17|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.25|2.1|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71093300,,|71093300|||CLINELEC - LIMPIADOR DIELECTRICO|07|AEROSOLES|99999999.0|0.0|0.0|9.17|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.25|2.5|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71103300,,|71103300|||BELGRIP - ANTIDESLIZANTE CORREAS|07|AEROSOLES|99999999.0|0.0|0.0|9.92|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12.6|2.94|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71113300,,|71113300|||SILICHEMI - ABRILLANTADOR ANTIADHERENTE|07|AEROSOLES|99999999.0|0.0|0.0|8.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.5|2.1|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71131700,,|71131700|||LUBE FOOD - ACEITE LUBRICANTE C/PTFE 400cc|07|AEROSOLES|99999999.0|0.0|0.0|13.22|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.9|6.11|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|71141700,,|71141700|||GREASE FOOD-GRASA C/TEFLON 400cc|07|AEROSOLES|99999999.0|0.0|0.0|15.93|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.5|6.2|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|81003218,,|81003218|||PACK PAPEL HIGIENICO INDUSTRIAL 350 18 ROLLOS|08|CELULOSA-LINEA BLANCA|99999999.0|0.0|0.0|0.66|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|17.6|7.2|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|81004018,,|81004018|||PACK PAPEL HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|08|CELULOSA-LINEA BLANCA|99999999.0|0.0|0.0|0.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15.3|8.64|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|81013212,,|81013212|||PACK PAPEL HIGIENICO 200 YUMBO C/12 ROLLOS|08|CELULOSA-LINEA BLANCA|99999999.0|0.0|0.0|1.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|23.75|14.4|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|82001406,,|82001406|||BOBINA SECAMANOS MECHA PASTA LISO|08|CELULOSA-LINEA BLANCA|99999999.0|0.0|0.0|3.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.4|1.37|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|83004002,,|83004002|||BOBINA PAPEL MECANICOS ECOPASTA 4,5 LISA C/2|08|CELULOSA-LINEA BLANCA|99999999.0|0.0|0.0|14.18|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12.8|5.778|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|83011000,,|83011000|||BOBINA TISSUE SECO GOFRADO DOBLE S C/2|08|CELULOSA-LINEA BLANCA|99999999.0|0.0|0.0|33.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|25.6|29.56|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|83013202,,|83013202|||BOBINA PAPEL MECANICO ECOPASTA LAMINADA C/2|08|CELULOSA-LINEA BLANCA|99999999.0|0.0|0.0|8.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|13.7|5.414|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|84004000,,|84004000|||TOALLA PAPEL NATURAL ZZ - CAJA C/20 PAQ. 150 SERV.|08|CELULOSA-LINEA BLANCA|99999999.0|0.0|0.0|1.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|19.5|12.285|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|84014000,,|84014000|||TOALLA PAPEL TISU ZZ - CAJA C/20 PAQ. 200 SERV.|08|CELULOSA-LINEA BLANCA|99999999.0|0.0|0.0|1.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|26.6|13.2|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|85004700,,|85004700|||BOBINA TRAPO INDUST.PTO.AZUL|08|CELULOSA-LINEA BLANCA|99999999.0|0.0|0.0|8.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.6|6.0|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91004500,,|91004500|||CEPILLO - ESCOBA PERLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|1.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.2|1.2|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91010000,,|91010000|||CEPILLO BARRENDERO 70 C/MANGO|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|12.62|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|21.15|10.02|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91045200,,|91045200|||RECOGEDOR PLASTICO ANTIVUELCO C/PALO|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|1.38|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.6|0.757519|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91050000,,|91050000|||RECOGEDOR METALICO C/MANGO|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|2.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.5|1.799165|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91064400,,|91064400|||FREGONA ALGODON BLANCA EXTRA R-109|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|0.84|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.528742|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91065200,,|91065200|||FREGONA ALGODON EXTRALARGA PROFES.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|1.02|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.08|0.607|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91080000,,|91080000|||FREGONA HILO MICROFIBRA BLANCA C/24|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|1.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.3|0.846985|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91094400,,|91094400|||PALO ALUMINIO DOBLE ROSCA 1'40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|1.56|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.6|1.314945|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91104400,,|91104400|||PALO METALICO DOBLE ROSCA 1,40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|0.96|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.3|0.538444|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91124000,,|91124000|||CUBO FREGONA ECO 13Lts. C/ESCURRIDOR|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|1.44|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.2|1.04|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91144400,,|91144400|||ROLLO ESTROPAJO VERDE 6 Mts.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|7.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.2|4.538314|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91154001,,|91154001|||ROLLO BOLSA BASURA 85X105 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|0.85|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.4|0.65|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91164000,,|91164000|||ROLLO BOLSA BASURA 70X75 PERFUMADA C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.7|0.9375|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|91195200,,|91195200|||ROLLO BAYETA UNIVERSAL 8Mts.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|11.42|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|13.85|6.874772|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|92000005,,|92000005|||BOTELLA AGUA DESTILADA 5 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|1.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.6|0.9|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|92013205,,|92013205|||BOTELLA LEJIA APTA SOLALIMPIA ENV.4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|1.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.8|0.973|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|92014401,,|92014401||||||99999999.0|0.0|0.0|0.77|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0|1
ECOCLEAN|237|VEGACAÑADA, S.A.|92043200,,|92043200|||AGUA FUERTE ENV.1Lts. C/12|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|0.54|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.3|0.6|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|92053200,,|92053200|||AMONIACO PERFUMADO ENV.2 LT. C/6|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|0.72|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.4|0.632034|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|93060000,,|93060000|||GUANTE LATEX CAJA 100UDS.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.6|2.7|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|95023201,,|95023201|||LIMPIADOR JABONOSO PARA MADERA ENV.1500|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|2.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|25.0|0.558|1|0|0|0
ECOCLEAN|237|VEGACAÑADA, S.A.|95034400,,|95034400|||ABRILLANTADOR ESPECIAL MOPAS 1000cc|09|PROD. Y ACCESORIOS PARA LIMPIEZA|99999999.0|0.0|0.0|3.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.4|2.169786|1|0|0|0
ECOCLEAN|315|FERVA, S.A.T.|32003801,,|32003801|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|0.0|0.0|0.0|1.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.8|0.6|1|0|0|0
ECOCLEAN|715|AGROPONIENTE NIJAR, S.A.|13011700,,|13011700|||XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|99999999.0|0.0|0.0|2.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.2|0.66|1|0|0|0
ECOCLEAN|734|AGROPONIENTE, S.A.T.|12003800,,|12003800|||CHEMGRAS EC-DESENGRASANTE MAQ.AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|99999999.0|0.0|0.0|3.37|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.8|1.24|1|0|0|0
ECOCLEAN|734|AGROPONIENTE, S.A.T.|13011700,,|13011700|||XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|99999999.0|0.0|0.0|2.7|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.2|0.66|1|0|0|0
