EMPRESA|CODIGO_ALMACEN|ALMACEN|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|STOCK_ACTUAL|ULTIMO_PRECIO_COMPRA|PRECIO_MEDIO_COMPRA|PRECIO_COSTO|PRECIO_ENTRADA|PVP1_SIN_IVA|PVP2_SIN_IVA|PVP3_SIN_IVA|PVP4_SIN_IVA|PVP5_SIN_IVA|PVP1_CON_IVA|PVP2_CON_IVA|PVP3_CON_IVA|PVP4_CON_IVA|PVP5_CON_IVA|BENEFICIO1|BENEFICIO2|BENEFICIO3|BENEFICIO4|BENEFICIO5|DESCUENTO1|DESCUENTO2|DESCUENTO3|DESCUENTO4|DESCUENTO5|DESCUENTO6|MARGEN_EUR_PVP1_COSTE_MEDIO|MARGEN_PCT_PVP1_COSTE_MEDIO|MARGEN_EUR_PVP1_ULT_COMPRA|MARGEN_PCT_PVP1_ULT_COMPRA|FLAG_SIN_PVP1|FLAG_SIN_COSTE_MEDIO|FLAG_PVP_MENOR_COSTE_MEDIO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA|DESUSO|CONTROL_STOCK
ALMERIENSE|1|ALMACEN PRINCIPAL|775208,,|775208|||EXTENSIBLE ELECT. 50MTS. C/4 BASES 2P+T|7|COMPLEMENTOS VARIOS|0.0|37.37|37.37|0.0|0.0|63.55|59.8|56.1|52.35|0.0|76.9|72.36|67.88|63.34|0.0|70.06|60.02|50.12|40.09|0.0|0.0|0.0|0.0|0.0|0.0|0.0|26.18|41.19590873328088|26.18|41.19590873328088|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ALMERIENSE|1|ALMACEN PRINCIPAL|808500,,|808500|||CUCHILLO ARCOS S/SIERRA 13cm - CAJA  C/12|7|COMPLEMENTOS VARIOS|94.0|1.27|1.27|0.0|0.0|2.5|2.25|2.0|1.8|0.0|3.03|2.72|2.42|2.18|0.0|96.85|77.17|57.48|41.73|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.23|49.2|1.23|49.2|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ALMERIENSE|1|ALMACEN PRINCIPAL|83003202P,,|83003202P|||BOBINA PAPEL MECANICO PASTA PLUS BASIC C/2|7|COMPLEMENTOS VARIOS|-4.0|4.48|4.48|0.0|0.0|9.8|8.9|8.1|7.2|0.0|11.86|10.77|9.8|8.71|0.0|118.75|98.66|80.8|60.71|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.32|54.28571428571429|5.32|54.28571428571429|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ALMERIENSE|1|ALMACEN PRINCIPAL|83003203,,|83003203|||BOBINA PAPEL MECANICO ECO-GOFRADA DC C/2|7|COMPLEMENTOS VARIOS|-108.0|5.55|3.64|0.0|0.0|10.0|9.4|8.9|8.4|0.0|12.1|11.37|10.77|10.16|0.0|80.18|69.37|60.36|51.35|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.359999999999999|63.59999999999999|4.45|44.5|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ALMERIENSE|1|ALMACEN PRINCIPAL|83012000,,|83012000|||BOBINA TISSUE SECO 80GR. 417 SERV.|7|COMPLEMENTOS VARIOS|-70.0|15.132|15.132|0.0|0.0|36.0|34.0|32.0|29.9|0.0|43.56|41.14|38.72|36.18|0.0|137.91|124.69|111.47|97.59|0.0|0.0|0.0|0.0|0.0|0.0|0.0|20.868|57.96666666666668|20.868|57.96666666666668|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ALMERIENSE|1|ALMACEN PRINCIPAL|83040001,,|83040001|||BOBINA SPULANCE 100MT C/PRE-CORTE C/2|7|COMPLEMENTOS VARIOS|-12.0|18.508|18.508|0.0|0.0|36.2|34.3|32.2|30.2|0.0|43.8|41.5|38.96|36.54|0.0|95.59|85.33|73.98|63.17|0.0|0.0|0.0|0.0|0.0|0.0|0.0|17.692|48.87292817679559|17.692|48.87292817679559|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ALMERIENSE|1|ALMACEN PRINCIPAL|860021010705,,|860021010705|||BRIDA NYLON NEGRA 7.8X365|7|COMPLEMENTOS VARIOS|-200.0|0.094|0.094|0.0|0.0|0.24|0.22|0.2|0.0|0.0|0.29|0.27|0.24|0.0|0.0|155.32|134.04|112.77|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.146|60.83333333333333|0.146|60.83333333333333|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ALMERIENSE|1|ALMACEN PRINCIPAL|8600210401,,|8600210401|||BRIDA NYLON NEGRA 3.6X140|7|COMPLEMENTOS VARIOS|-400.0|0.01|0.01|0.0|0.0|0.04|0.03|0.02|0.0|0.0|0.05|0.04|0.02|0.0|0.0|300.0|200.0|100.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03|75.0|0.03|75.0|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ALMERIENSE|1|ALMACEN PRINCIPAL|8600210402,,|8600210402|||BRIDA NYLON NEGRA 3.6X200|7|COMPLEMENTOS VARIOS|-200.0|0.01|0.01|0.0|0.0|0.04|0.03|0.02|0.0|0.0|0.05|0.04|0.02|0.0|0.0|300.0|150.0|100.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03|75.0|0.03|75.0|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ALMERIENSE|1|ALMACEN PRINCIPAL|8600210602,,|8600210602|||BRIDA NYLON NEGRA 4.8X200|7|COMPLEMENTOS VARIOS|-400.0|0.02|0.02|0.0|0.0|0.05|0.04|0.03|0.0|0.0|0.06|0.05|0.04|0.0|0.0|150.0|100.0|50.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.03|60.0|0.03|60.0|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ALMERIENSE|1|ALMACEN PRINCIPAL|8600210603,,|8600210603|||BRIDA NYLON NEGRA 4.8X250|7|COMPLEMENTOS VARIOS|-500.0|0.018|0.018|0.0|0.0|0.05|0.04|0.03|0.0|0.0|0.06|0.05|0.04|0.0|0.0|177.78|122.22|66.67|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.032|64.0|0.032|64.0|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ALMERIENSE|1|ALMACEN PRINCIPAL|8600210604,,|8600210604|||BRIDA NYLON NEGRA 4.8X290|7|COMPLEMENTOS VARIOS|-1700.0|0.019|0.019|0.0|0.0|0.08|0.06|0.05|0.0|0.0|0.09|0.07|0.06|0.0|0.0|321.05|215.79|163.16|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.061|76.25|0.061|76.25|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ALMERIENSE|1|ALMACEN PRINCIPAL|8600210605,,|8600210605|||BRIDA NYLON NEGRA 4.8X360|7|COMPLEMENTOS VARIOS|-1900.0|0.03|0.03|0.0|0.0|0.08|0.07|0.06|0.0|0.0|0.1|0.08|0.07|0.0|0.0|166.67|133.33|100.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.05|62.5|0.05|62.5|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ALMERIENSE|1|ALMACEN PRINCIPAL|8600210606,,|8600210606|||BRIDA NYLON NEGRA 4.8X390|7|COMPLEMENTOS VARIOS|-300.0|0.029|0.029|0.0|0.0|0.08|0.07|0.06|0.0|0.0|0.1|0.08|0.07|0.0|0.0|175.86|141.38|106.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.051|63.75000000000001|0.051|63.75000000000001|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ALMERIENSE|1|ALMACEN PRINCIPAL|8600210607,,|8600210607|||BRIDA NYLON NEGRA 7.8X300|7|COMPLEMENTOS VARIOS|-100.0|0.046|0.046|0.0|0.0|0.16|0.15|0.14|0.0|0.0|0.19|0.18|0.17|0.0|0.0|247.83|226.09|204.35|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.114|71.25|0.114|71.25|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ALMERIENSE|1|ALMACEN PRINCIPAL|8600210608,,|8600210608|||BRIDA NYLON NEGRA 7.8X240|7|COMPLEMENTOS VARIOS|0.0|0.076|0.076|0.0|0.0|0.16|0.15|0.14|0.0|0.0|0.19|0.18|0.17|0.0|0.0|110.53|97.37|84.21|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.084|52.5|0.084|52.5|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ALMERIENSE|1|ALMACEN PRINCIPAL|8600210704,,|8600210704|||BRIDA NYLON NEGRA 7.6X290|7|COMPLEMENTOS VARIOS|0.0|0.037|0.037|0.0|0.0|0.09|0.08|0.07|0.0|0.0|0.11|0.1|0.08|0.0|0.0|143.24|116.22|89.19|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.053|58.88888888888889|0.053|58.88888888888889|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ALMERIENSE|1|ALMACEN PRINCIPAL|89009680,,|89009680|||REFRACTOMETRO DIGITAL 0-85% BRIX|7|COMPLEMENTOS VARIOS|0.0|123.75|123.75|0.0|0.0|250.0|222.75|198.0|173.25|0.0|302.5|269.53|239.58|209.63|0.0|102.02|80.0|60.0|40.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|126.25|50.5|126.25|50.5|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ALMERIENSE|1|ALMACEN PRINCIPAL|9104565,,|9104565|||PAPELERA CENICERO INTERIOR / EXTERIOR 25 LTS.|7|COMPLEMENTOS VARIOS|0.0|26.78|26.78|0.0|0.0|40.2|37.5|34.8|33.1|0.0|48.64|45.38|42.11|40.05|0.0|50.11|40.03|29.95|23.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|13.42|33.38308457711443|13.42|33.38308457711443|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ALMERIENSE|1|ALMACEN PRINCIPAL|9104566,,|9104566|||PAPELERA CENICERO PARA SUELO BASCUALANTE 40 LTS.|7|COMPLEMENTOS VARIOS|-3.0|69.25|69.25|0.0|0.0|125.9|117.75|110.8|103.9|0.0|152.34|142.48|134.07|125.72|0.0|81.81|70.04|60.0|50.04|0.0|0.0|0.0|0.0|0.0|0.0|0.0|56.65000000000001|44.99602859412232|56.65000000000001|44.99602859412232|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ALMERIENSE|1|ALMACEN PRINCIPAL|91223200,,|91223200|||CUBO BASURA PLASTICO NEGRO 100LTS. C/TAPA|7|COMPLEMENTOS VARIOS|-104.0|9.2|9.2|0.0|0.0|23.1|22.0|20.8|19.65|0.0|27.95|26.62|25.17|23.78|0.0|151.09|139.13|126.09|113.59|0.0|0.0|0.0|0.0|0.0|0.0|0.0|13.9|60.17316017316018|13.9|60.17316017316018|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ALMERIENSE|1|ALMACEN PRINCIPAL|91233200,,|91233200|||CUBO BASURA CUADRADO 100LT. C/RUEDAS Y TAPA|7|COMPLEMENTOS VARIOS|-2.0|32.15|32.15|0.0|0.0|70.85|64.3|57.9|51.5|0.0|85.73|77.8|70.06|62.32|0.0|120.37|100.0|80.09|60.19|0.0|0.0|0.0|0.0|0.0|0.0|0.0|38.7|54.62244177840508|38.7|54.62244177840508|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ALMERIENSE|1|ALMACEN PRINCIPAL|91243200,,|91243200|||CUBO CONTENEDOR REDONDO BRUTE 121 LTS.|7|COMPLEMENTOS VARIOS|4.0|44.154|44.154|0.0|0.0|67.95|64.0|59.6|55.2|0.0|82.22|77.44|72.12|66.79|0.0|53.89|44.95|34.98|25.02|0.0|0.0|0.0|0.0|0.0|0.0|0.0|23.796|35.01986754966887|23.796|35.01986754966887|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ALMERIENSE|1|ALMACEN PRINCIPAL|91250001,,|91250001|||CUBO PAPELERA 50LTS. C/TAPA BASCULANTE PUSH|7|COMPLEMENTOS VARIOS|-53.0|12.52|12.52|0.0|0.0|27.6|25.1|22.6|20.1|0.0|33.4|30.37|27.35|24.32|0.0|120.45|100.48|80.51|60.54|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15.08|54.6376811594203|15.08|54.6376811594203|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ALMERIENSE|1|ALMACEN PRINCIPAL|91250002,,|91250002|||CUBO PAPELERA 100LTS. C/TAPA BASCULANTE PUSH|7|COMPLEMENTOS VARIOS|-8.0|31.5|31.5|0.0|0.0|69.3|63.0|56.7|50.4|0.0|83.85|76.23|68.61|60.98|0.0|120.0|100.0|80.0|60.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|37.8|54.54545454545454|37.8|54.54545454545454|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ALMERIENSE|1|ALMACEN PRINCIPAL|91263200,,|91263200|||CUBO BASURA CLASSIC 100LT C/RUEDAS Y PEDAL|7|COMPLEMENTOS VARIOS|-1.0|35.33|35.33|0.0|0.0|69.4|65.55|61.7|57.85|0.0|83.97|79.31|74.65|69.99|0.0|96.43|85.54|74.64|63.74|0.0|0.0|0.0|0.0|0.0|0.0|0.0|34.07000000000001|49.09221902017292|34.07000000000001|49.09221902017292|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ALMERIENSE|1|ALMACEN PRINCIPAL|91263201,,|91263201|||CUBO BASURA CLASSIC 100LT C/RUEDAS|7|COMPLEMENTOS VARIOS|-3.0|36.14|36.14|0.0|0.0|65.1|61.5|57.9|54.2|0.0|78.77|74.42|70.06|65.58|0.0|80.13|70.17|60.21|49.97|0.0|0.0|0.0|0.0|0.0|0.0|0.0|28.95999999999999|44.48540706605223|28.95999999999999|44.48540706605223|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ALMERIENSE|1|ALMACEN PRINCIPAL|91400000,,|91400000|||HARAGANES RECOGE AGUA 75CM RESINA AZUL|7|COMPLEMENTOS VARIOS|-5.0|5.88|5.88|0.0|0.0|16.5|15.6|14.7|13.8|0.0|19.97|18.88|17.79|16.7|0.0|180.61|165.31|150.0|134.69|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.62|64.36363636363637|10.62|64.36363636363637|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
ALMERIENSE|1|ALMACEN PRINCIPAL|92000005,,|92000005|||BOTELLA AGUA DESTILADA 4 Lts. C/4|7|COMPLEMENTOS VARIOS|-351.0|0.85|0.9|0.0|0.0|1.5|1.4|1.3|1.2|0.0|1.82|1.69|1.57|1.45|0.0|76.47|64.71|52.94|41.18|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6|40.0|0.65|43.33333333333334|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ALMERIENSE|1|ALMACEN PRINCIPAL|93000000,,|93000000|||GUANTE NYLON - NITRILO|7|COMPLEMENTOS VARIOS|20.0|0.64|0.64|0.0|0.0|1.7|1.6|1.5|1.4|0.0|2.06|1.94|1.82|1.69|0.0|165.63|150.0|134.38|118.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.06|62.35294117647059|1.06|62.35294117647059|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ALMERIENSE|1|ALMACEN PRINCIPAL|93003271,,|93003271|||BATA DESECHABLE BLANCA TEJIDO S/TEJER CAJA 50UD|7|COMPLEMENTOS VARIOS|-2.0|27.48|27.48|0.0|0.0|49.45|48.0|46.5|45.0|0.0|59.83|58.08|56.27|54.45|0.0|79.95|74.67|69.21|63.76|0.0|0.0|0.0|0.0|0.0|0.0|0.0|21.97|44.42871587462084|21.97|44.42871587462084|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ALMERIENSE|1|ALMACEN PRINCIPAL|93010000,,|93010000|||GUANTE NYLON - NITRILO ROJO WG500|7|COMPLEMENTOS VARIOS|-12.0|1.1|1.1|0.0|0.0|3.1|2.9|2.7|2.4|0.0|3.75|3.51|3.27|2.9|0.0|181.82|163.64|145.45|118.18|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|64.51612903225806|2.0|64.51612903225806|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ALMERIENSE|1|ALMACEN PRINCIPAL|930100HAA,,|930100HAA|||GUANTE NYLON - NITRILO TB AZUL HA|7|COMPLEMENTOS VARIOS|1510.0|0.968|1.011117|0.0|0.0|1.8|1.7|1.6|1.5|0.0|2.17|2.05|1.93|1.81|0.0|85.95|75.62|65.29|54.96|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.788883|43.82683333333333|0.8320000000000001|46.22222222222223|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ALMERIENSE|1|ALMACEN PRINCIPAL|93020000,,|93020000|||GUANTE FLOR PIEL AMARILLO C/10|7|COMPLEMENTOS VARIOS|865.0|2.44|2.139531|0.0|0.0|4.5|4.2|3.9|3.6|0.0|5.45|5.08|4.72|4.36|0.0|84.43|72.13|59.84|47.54|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.360469|52.45486666666667|2.06|45.77777777777778|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ALMERIENSE|1|ALMACEN PRINCIPAL|9302000B,,|9302000B|||GUANTE FLOR PIEL BLANCO C/10|7|COMPLEMENTOS VARIOS|376.0|1.45|1.483405|0.0|0.0|4.2|3.9|3.6|3.3|0.0|5.08|4.72|4.36|3.99|0.0|189.66|168.97|148.28|127.59|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.716595|64.68083333333333|2.75|65.47619047619048|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ALMERIENSE|1|ALMACEN PRINCIPAL|9302252L,,|9302252L|||GUANTE NEOPRENO NEGRO TERMICO 250º|7|COMPLEMENTOS VARIOS|1.0|27.76|30.164|0.0|0.0|44.5|41.7|38.9|36.7|0.0|53.85|50.46|47.07|44.41|0.0|60.3|50.22|40.13|32.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|14.336|32.21573033707865|16.74|37.61797752808989|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ALMERIENSE|1|ALMACEN PRINCIPAL|93040000,,|93040000|||GUANTE ALGODON FINO BLANCO TALLA UNICA/9|7|COMPLEMENTOS VARIOS|-1440.0|0.48|0.48|0.0|0.0|0.9|0.82|0.75|0.65|0.0|1.08|0.99|0.9|0.78|0.0|87.5|70.83|56.25|35.42|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.42|46.66666666666666|0.42|46.66666666666666|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ALMERIENSE|1|ALMACEN PRINCIPAL|93060000,,|93060000|||GUANTE LATEX CAJA 100uds.|7|COMPLEMENTOS VARIOS|-49.0|3.1|3.1|0.0|0.0|7.0|6.4|6.0|5.4|0.0|8.47|7.74|7.26|6.53|0.0|125.81|106.45|93.55|74.19|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.9|55.71428571428572|3.9|55.71428571428572|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ALMERIENSE|1|ALMACEN PRINCIPAL|93060001,,|93060001|||GUANTE NITRILO AZUL TB CAJA 100uds.|7|COMPLEMENTOS VARIOS|470.0|4.45|4.504315|0.0|0.0|15.5|14.5|13.5|12.5|0.0|18.76|17.55|16.34|15.13|0.0|248.31|225.84|203.37|180.9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.995685|70.93990322580646|11.05|71.29032258064517|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ALMERIENSE|1|ALMACEN PRINCIPAL|93060001ND,,|93060001ND|||GUANTE NITRILO DIAMANTADO NARANJA C/50|7|COMPLEMENTOS VARIOS|0.0|11.869|11.869|0.0|0.0|21.8|20.5|19.0|17.8|0.0|26.38|24.81|22.99|21.54|0.0|83.67|72.72|60.08|49.97|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.931|45.55504587155964|9.931|45.55504587155964|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ALMERIENSE|1|ALMACEN PRINCIPAL|93060003,,|93060003|||GUANTE NITRILO AZUL MAPA BOLSA 100 UDS|7|COMPLEMENTOS VARIOS|-1017.0|2.59|3.51|0.0|0.0|16.5|15.5|14.5|13.5|0.0|19.97|18.76|17.55|16.34|0.0|537.07|498.46|459.85|421.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12.99|78.72727272727272|13.91|84.3030303030303|0|0|0|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ALMERIENSE|1|ALMACEN PRINCIPAL|93060004,,|93060004|||GUANTE NITRILO AZUL S/POLVO C/100 TALLA|7|COMPLEMENTOS VARIOS|-3052.0|1.73|5.2|0.0|0.0|4.4|4.0|3.6|3.2|0.0|5.32|4.84|4.36|3.87|0.0|154.34|131.21|108.09|84.97|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.7999999999999998|-18.18181818181818|2.67|60.68181818181818|0|0|1|0|0|F|T                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
