EMPRESA|CODIGO_ALMACEN|ALMACEN|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|UBICACION|STOCK_INICIAL|STOCK_ACTUAL|STOCK_MAXIMO|STOCK_MINIMO|STOCK_RESERVADO|STOCK_ACTUAL2|CANTIDAD_TOTAL|ULTIMO_PRECIO_COMPRA|PRECIO_MEDIO_COMPRA|PRECIO_MEDIO_INICIAL|PRECIO_COSTO|PRECIO_ENTRADA|PVP1_SIN_IVA|PVP2_SIN_IVA|PVP3_SIN_IVA|PVP4_SIN_IVA|PVP5_SIN_IVA|PVP1_CON_IVA|PVP2_CON_IVA|PVP3_CON_IVA|PVP4_CON_IVA|PVP5_CON_IVA|VALOR_STOCK_COSTE_MEDIO|VALOR_STOCK_ULT_COMPRA|MARGEN_PVP1_VS_COSTE_MEDIO|DESUSO|CONTROL_STOCK|FLAG_STOCK_NEGATIVO|FLAG_STOCK_CERO|FLAG_BAJO_MINIMO|FLAG_SOBRE_MAXIMO|FLAG_SIN_COSTE_MEDIO|FLAG_SIN_FAMILIA|FLAG_REFERENCIA_GENERICA|FLAG_NO_EXISTE_ARTICULO|STOCK_INICIAL_N|STOCK_ACTUAL_N|STOCK_MAXIMO_N|STOCK_MINIMO_N|STOCK_RESERVADO_N|STOCK_ACTUAL2_N|CANTIDAD_TOTAL_N|ULTIMO_PRECIO_COMPRA_N|PRECIO_MEDIO_COMPRA_N|PRECIO_MEDIO_INICIAL_N|PRECIO_COSTO_N|PRECIO_ENTRADA_N|PVP1_SIN_IVA_N|PVP1_CON_IVA_N|VALOR_STOCK_COSTE_MEDIO_N|VALOR_STOCK_ULT_COMPRA_N|MARGEN_PVP1_VS_COSTE_MEDIO_N|FLAG_STOCK_NEGATIVO_N|FLAG_STOCK_CERO_N|FLAG_BAJO_MINIMO_N|FLAG_SOBRE_MAXIMO_N|FLAG_SIN_COSTE_MEDIO_N|FLAG_SIN_FAMILIA_N|FLAG_REFERENCIA_GENERICA_N|FLAG_NO_EXISTE_ARTICULO_N
ECOCLEAN|1|ALMACEN PRINCIPAL|22003801,,|22003801|||GELPAST BPP - PASTA LAVAMANOS TARRINA 1KG.|02|JABONES Y PASTA LAVAMANOS||0.000|-2.000|0.000|0.000|0.000|0.000|0.000|2.040000000000000|1.570000000000000|1.570000000000000|0.0000000000000000|0.0000000000000000|4.400000000000000|4.100000000000000|3.800000000000000|3.500000000000000|0.0000000000000000|5.32|4.96|4.60|4.24|0.00|-3.140000000000000|-4.080000000000000|2.830000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|2.04|1.57|1.57|0.0|0.0|4.4|5.32|-3.14|-4.08|2.83|1|0|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|22003810,,|22003810|||GELPAST BPP - CUBO PASTA LAVAMANOS MEC.|02|JABONES Y PASTA LAVAMANOS||0.000|140.000|0.000|0.000|0.000|4.000|816.000|2.320000000000000|2.045313000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|5.600000000000000|5.200000000000000|4.800000000000000|4.400000000000000|0.0000000000000000|6.78|6.29|5.81|5.32|0.00|286.3438200000001|324.8000000000000|3.554687000000000|F|T|0|0|0|0|0|0|0|0|0.0|140.0|0.0|0.0|0.0|4.0|816.0|2.32|2.045313|0.0|0.0|0.0|5.6|6.78|286.3438200000001|324.8|3.554687|0|0|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|22023800,,|22023800|||DETERPAST - PASTA LAVAMANOS S/DISOLVENTE|02|JABONES Y PASTA LAVAMANOS||0.000|-498.000|0.000|0.000|0.000|-65.000|2519.000|2.600000000000000|2.600000000000000|1.379300000000000|0.0000000000000000|0.0000000000000000|5.400000000000000|5.100000000000000|4.800000000000000|4.500000000000000|0.0000000000000000|6.53|6.17|5.81|5.45|0.00|-1294.800000000000|-1294.800000000000|2.800000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-498.0|0.0|0.0|0.0|-65.0|2519.0|2.6|2.6|1.3793|0.0|0.0|5.4|6.53|-1294.8|-1294.8|2.8|1|0|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|31002100,,|31002100|||INSECTICIDA COOPER 33 S|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|50.000|0.000|0.000|0.000|950.000|7.234000000000000|7.234000000000000|4.362700000000000|0.0000000000000000|0.0000000000000000|15.91000000000000|14.50000000000000|13.00000000000000|11.60000000000000|0.0000000000000000|19.25|17.55|15.73|14.04|0.00|0.0000000000000000|0.0000000000000000|8.676000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|50.0|0.0|0.0|0.0|950.0|7.234|7.234|4.3627|0.0|0.0|15.91|19.25|0.0|0.0|8.676|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|31002105,,|31002105|||INSECTICIDA COOPER 33 ENV. 5|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|0.000|7.234000000000000|7.234000000000000|36.17000000000000|0.0000000000000000|0.0000000000000000|15.90000000000000|14.45000000000000|13.00000000000000|11.60000000000000|0.0000000000000000|19.24|17.48|15.73|14.04|0.00|0.0000000000000000|0.0000000000000000|8.666000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.234|7.234|36.17|0.0|0.0|15.9|19.24|0.0|0.0|8.666|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|31012100,,|31012100|||INSECTICIDA MULTISPRAY|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|300.000|50.000|0.000|0.000|4075.000|4.330000000000000|4.330000000000000|3.032700000000000|0.0000000000000000|0.0000000000000000|12.15000000000000|10.85000000000000|9.949999999999999|8.650000000000000|0.0000000000000000|14.70|13.13|12.04|10.47|0.00|0.0000000000000000|0.0000000000000000|7.820000000000000|F|T|0|1|1|0|0|0|0|0|0.0|0.0|300.0|50.0|0.0|0.0|4075.0|4.33|4.33|3.0327|0.0|0.0|12.15|14.7|0.0|0.0|7.82|0|1|1|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|31012105,,|31012105|||INSECTICIDA MULTISPRAY ENV.5|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|-5.000|6.130000000000000|6.130000000000000|5.660000000000000|0.0000000000000000|0.0000000000000000|17.15000000000000|15.35000000000000|14.10000000000000|12.25000000000000|0.0000000000000000|20.75|18.57|17.06|14.82|0.00|0.0000000000000000|0.0000000000000000|11.02000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|-5.0|6.13|6.13|5.66|0.0|0.0|17.15|20.75|0.0|0.0|11.02|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|31022100,,|31022100|||INSECTICIDA COOPER 55|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|6720.000|0.8700000000000000|0.8700000000000000|1.478500000000000|0.0000000000000000|0.0000000000000000|5.700000000000000|5.100000000000000|4.500000000000000|3.900000000000000|0.0000000000000000|6.90|6.17|5.45|4.72|0.00|0.0000000000000000|0.0000000000000000|4.830000000000000|T|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|6720.0|0.87|0.87|1.4785|0.0|0.0|5.7|6.9|0.0|0.0|4.83|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32003800,,|32003800|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|720.000|300.000|0.000|0.000|138992.000|0.9400000000000000|0.9400000000000000|0.7735000000000000|0.0000000000000000|0.0000000000000000|3.700000000000000|3.400000000000000|3.100000000000000|2.800000000000000|0.0000000000000000|4.48|4.11|3.75|3.39|0.00|0.0000000000000000|0.0000000000000000|2.760000000000000|T|T|0|1|1|0|0|0|0|0|0.0|0.0|720.0|300.0|0.0|0.0|138992.0|0.94|0.94|0.7735|0.0|0.0|3.7|4.48|0.0|0.0|2.76|0|1|1|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32003801,,|32003801|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|136110.000|1.120000000000000|0.6000000000000000|0.8005000000000000|0.0000000000000000|0.0000000000000000|4.800000000000000|4.500000000000000|4.200000000000000|3.800000000000000|0.0000000000000000|5.81|5.45|5.08|4.60|0.00|0.0000000000000000|0.0000000000000000|4.200000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|136110.0|1.12|0.6|0.8005|0.0|0.0|4.8|5.81|0.0|0.0|4.2|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32003802,,|32003802|||TR 20 FORCE / LIMPIADOR DESINCRUSTANTE ALTA CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|360.000|1.233000000000000|1.233000000000000|1.120000000000000|0.0000000000000000|0.0000000000000000|3.800000000000000|3.500000000000000|3.200000000000000|2.900000000000000|0.0000000000000000|4.60|4.24|3.87|3.51|0.00|0.0000000000000000|0.0000000000000000|2.567000000000000|T|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|360.0|1.233|1.233|1.12|0.0|0.0|3.8|4.6|0.0|0.0|2.567|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32013800,,|32013800|||TR-100 / LIMPIADOR DESINCRUSTANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|660.000|180.000|0.000|0.000|63600.000|1.373000000000000|1.373000000000000|1.027700000000000|0.0000000000000000|0.0000000000000000|6.300000000000000|5.700000000000000|5.100000000000000|4.500000000000000|0.0000000000000000|7.62|6.90|6.17|5.45|0.00|0.0000000000000000|0.0000000000000000|4.927000000000000|F|T|0|1|1|0|0|0|0|0|0.0|0.0|660.0|180.0|0.0|0.0|63600.0|1.373|1.373|1.0277|0.0|0.0|6.3|7.62|0.0|0.0|4.927|0|1|1|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32021700,,|32021700|||SILI 69 - SILICONA ABRILLANTADOR|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|240.000|60.000|0.000|0.000|5081.000|4.360000000000000|4.360000000000000|2.914900000000000|0.0000000000000000|0.0000000000000000|10.90000000000000|10.30000000000000|9.699999999999999|9.100000000000000|0.0000000000000000|13.19|12.46|11.74|11.01|0.00|0.0000000000000000|0.0000000000000000|6.540000000000000|T|T|0|1|1|0|0|0|0|0|0.0|0.0|240.0|60.0|0.0|0.0|5081.0|4.36|4.36|2.9149|0.0|0.0|10.9|13.19|0.0|0.0|6.54|0|1|1|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32023800,,|32023800|||IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|30.000|0.000|0.000|11160.000|2.194000000000000|2.194000000000000|1.595700000000000|0.0000000000000000|0.0000000000000000|9.100000000000000|8.500000000000000|7.900000000000000|7.300000000000000|0.0000000000000000|11.01|10.29|9.56|8.83|0.00|0.0000000000000000|0.0000000000000000|6.906000000000000|F|T|0|1|1|0|0|0|0|0|0.0|0.0|0.0|30.0|0.0|0.0|11160.0|2.194|2.194|1.5957|0.0|0.0|9.1|11.01|0.0|0.0|6.906|0|1|1|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32023900,,|32023900|||V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|-1891.000|0.000|0.000|0.000|-80.000|35.000|3.600000000000000|3.600000000000000|2.110000000000000|0.0000000000000000|0.0000000000000000|9.000000000000000|8.699999999999999|8.400000000000000|8.100000000000000|0.0000000000000000|10.89|10.53|10.16|9.80|0.00|-6807.600000000000|-6807.600000000000|5.400000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-1891.0|0.0|0.0|0.0|-80.0|35.0|3.6|3.6|2.11|0.0|0.0|9.0|10.89|-6807.6|-6807.6|5.4|1|0|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32023905,,|32023905|||V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA ENV.5|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|-145.000|0.000|0.000|0.000|-15.000|0.000|3.050000000000000|2.400000000000000|2.400000000000000|0.0000000000000000|0.0000000000000000|9.800000000000001|9.300000000000001|8.800000000000001|8.300000000000001|0.0000000000000000|11.86|11.25|10.65|10.04|0.00|-348.0000000000000|-442.2500000000000|7.400000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-145.0|0.0|0.0|0.0|-15.0|0.0|3.05|2.4|2.4|0.0|0.0|9.8|11.86|-348.0|-442.25|7.4|1|0|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32031700,,|32031700|||SILI 70 - ACEITE SILICONA DESLIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|40.000|10.000|0.000|0.000|1450.000|8.550000000000001|8.550000000000001|5.709600000000000|0.0000000000000000|0.0000000000000000|22.00000000000000|21.40000000000000|20.80000000000000|20.20000000000000|0.0000000000000000|26.62|25.89|25.17|24.44|0.00|0.0000000000000000|0.0000000000000000|13.45000000000000|F|T|0|1|1|0|0|0|0|0|0.0|0.0|40.0|10.0|0.0|0.0|1450.0|8.55|8.55|5.7096|0.0|0.0|22.0|26.62|0.0|0.0|13.45|0|1|1|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32043800,,|32043800|||TR-200 / HIGIENIZANTE PARA SUPERFICIES|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|48590.000|1.494000000000000|1.494000000000000|1.135900000000000|0.0000000000000000|0.0000000000000000|4.500000000000000|4.200000000000000|3.900000000000000|3.600000000000000|0.0000000000000000|5.45|5.08|4.72|4.36|0.00|0.0000000000000000|0.0000000000000000|3.006000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|48590.0|1.494|1.494|1.1359|0.0|0.0|4.5|5.45|0.0|0.0|3.006|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32053800,,|32053800|||TR-300 / HIGIENIZANTE SUPERFICIES CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|29130.000|1.723000000000000|1.723000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|5.100000000000000|4.800000000000000|4.500000000000000|4.200000000000000|0.0000000000000000|6.17|5.81|5.45|5.08|0.00|0.0000000000000000|0.0000000000000000|3.377000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|29130.0|1.723|1.723|0.0|0.0|0.0|5.1|6.17|0.0|0.0|3.377|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32053801,,|32053801|||TR-300N / HIGIENIZANTE SUPERFICIES CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|20370.000|1.497000000000000|1.497000000000000|1.360000000000000|0.0000000000000000|0.0000000000000000|5.100000000000000|4.800000000000000|4.500000000000000|4.200000000000000|0.0000000000000000|6.17|5.81|5.45|5.08|0.00|0.0000000000000000|0.0000000000000000|3.603000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|20370.0|1.497|1.497|1.36|0.0|0.0|5.1|6.17|0.0|0.0|3.603|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32063800,,|32063800|||CHEMFOAM - ANTIESPUMANTE CONCENTRADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|-145.000|0.000|0.000|0.000|0.000|10950.000|1.420000000000000|1.420000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|4.000000000000000|3.700000000000000|3.500000000000000|3.300000000000000|0.0000000000000000|4.84|4.48|4.24|3.99|0.00|-205.9000000000000|-205.9000000000000|2.580000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-145.0|0.0|0.0|0.0|0.0|10950.0|1.42|1.42|0.0|0.0|0.0|4.0|4.84|-205.9|-205.9|2.58|1|0|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32073800,,|32073800|||OXISAN FORTE - ADITIVO HIGIENIZANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|2360.000|1.508000000000000|1.508000000000000|1.370000000000000|0.0000000000000000|0.0000000000000000|4.800000000000000|4.650000000000000|4.500000000000000|4.350000000000000|0.0000000000000000|5.81|5.63|5.45|5.26|0.00|0.0000000000000000|0.0000000000000000|3.292000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|2360.0|1.508|1.508|1.37|0.0|0.0|4.8|5.81|0.0|0.0|3.292|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32073801,,|32073801|||OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|184.000|0.000|0.000|0.000|-22.000|2813.000|0.9700000000000000|0.9700000000000000|0.9000000000000000|0.0000000000000000|0.0000000000000000|4.500000000000000|4.300000000000000|4.100000000000000|3.900000000000000|0.0000000000000000|5.45|5.20|4.96|4.72|0.00|178.4800000000000|178.4800000000000|3.530000000000000|F|T|0|0|0|0|0|0|0|0|0.0|184.0|0.0|0.0|0.0|-22.0|2813.0|0.97|0.97|0.9|0.0|0.0|4.5|5.45|178.48|178.48|3.53|0|0|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32076500,,|32076500|||OXICHEM - DESINFECTANTE BACTERICIDA|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|0.000|2.000000000000000|2.000000000000000|2.000000000000000|0.0000000000000000|0.0000000000000000|6.200000000000000|5.600000000000000|5.000000000000000|4.400000000000000|0.0000000000000000|7.50|6.78|6.05|5.32|0.00|0.0000000000000000|0.0000000000000000|4.200000000000000|T|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|0.0|0.0|6.2|7.5|0.0|0.0|4.2|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32083800,,|32083800|||HALAMID 10 LIQUIDO - BACTERICIDA FUNGICIDA|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|180.000|1.490000000000000|1.490000000000000|1.400000000000000|0.0000000000000000|0.0000000000000000|5.400000000000000|5.100000000000000|4.800000000000000|4.500000000000000|0.0000000000000000|6.53|6.17|5.81|5.45|0.00|0.0000000000000000|0.0000000000000000|3.910000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|180.0|1.49|1.49|1.4|0.0|0.0|5.4|6.53|0.0|0.0|3.91|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32093800,,|32093800|||OXICLOR - ADITIVO HIGIENIZANTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.8900000000000000|0.8900000000000000|0.9600000000000000|0.0000000000000000|0.0000000000000000|3.300000000000000|3.000000000000000|2.700000000000000|2.400000000000000|0.0000000000000000|3.99|3.63|3.27|2.90|0.00|0.0000000000000000|0.0000000000000000|2.410000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.89|0.89|0.96|0.0|0.0|3.3|3.99|0.0|0.0|2.41|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32103800,,|32103800|||OXINET GT - LIMP. DESINCRUSTANTE SISTEMAS RIEGO|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.7600000000000000|0.7600000000000000|0.7200000000000000|0.0000000000000000|0.0000000000000000|2.700000000000000|2.400000000000000|2.100000000000000|1.800000000000000|0.0000000000000000|3.27|2.90|2.54|2.18|0.00|0.0000000000000000|0.0000000000000000|1.940000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.76|0.76|0.72|0.0|0.0|2.7|3.27|0.0|0.0|1.94|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32113800,,|32113800|||BACITOL CLW - LIMPIADOR HIGIENIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|-5.000|0.000|0.000|0.000|0.000|40.000|1.950000000000000|1.950000000000000|1.950000000000000|0.0000000000000000|0.0000000000000000|5.100000000000000|4.800000000000000|4.500000000000000|4.200000000000000|0.0000000000000000|6.17|5.81|5.45|5.08|0.00|-9.750000000000000|-9.750000000000000|3.150000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-5.0|0.0|0.0|0.0|0.0|40.0|1.95|1.95|1.95|0.0|0.0|5.1|6.17|-9.75|-9.75|3.15|1|0|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|32123800,,|32123800|||PEROXAN - HIGIENIZANTE OXIGENADO DE SUPERFICIES|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|0.000|1.200000000000000|1.200000000000000|1.200000000000000|0.0000000000000000|0.0000000000000000|3.500000000000000|3.200000000000000|2.900000000000000|2.600000000000000|0.0000000000000000|4.24|3.87|3.51|3.15|0.00|0.0000000000000000|0.0000000000000000|2.300000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.2|1.2|1.2|0.0|0.0|3.5|4.24|0.0|0.0|2.3|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|33003800,,|33003800|||DEGRAS BAC-DESENGRASANTE HIGIENIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|100.000|180.000|60.000|0.000|0.000|71200.000|1.290000000000000|1.290000000000000|1.016900000000000|0.0000000000000000|0.0000000000000000|5.100000000000000|4.600000000000000|4.100000000000000|3.700000000000000|0.0000000000000000|6.17|5.57|4.96|4.48|0.00|129.0000000000000|129.0000000000000|3.810000000000000|F|T|0|0|0|0|0|0|0|0|0.0|100.0|180.0|60.0|0.0|0.0|71200.0|1.29|1.29|1.0169|0.0|0.0|5.1|6.17|129.0|129.0|3.81|0|0|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|33003801,,|33003801|||CHEMGRAS DS-BAC / DESENG. HIGIENIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.9400000000000000|0.9400000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|3.600000000000000|3.300000000000000|3.000000000000000|2.700000000000000|0.0000000000000000|4.36|3.99|3.63|3.27|0.00|0.0000000000000000|0.0000000000000000|2.660000000000000|T|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.94|0.94|0.0|0.0|0.0|3.6|4.36|0.0|0.0|2.66|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|33006500,,|33006500|||DEGRAS BAC - DESENGRASANTE BACTERICIDA|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|0.000|1.790000000000000|1.790000000000000|1.790000000000000|0.0000000000000000|0.0000000000000000|5.700000000000000|5.400000000000000|5.100000000000000|4.800000000000000|0.0000000000000000|6.90|6.53|6.17|5.81|0.00|0.0000000000000000|0.0000000000000000|3.910000000000000|T|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.79|1.79|1.79|0.0|0.0|5.7|6.9|0.0|0.0|3.91|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|33009700,,|33009700|||DESSOL 111 - DESENGRASANTE BACTERICIDA|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|-210.000|1.300000000000000|1.300000000000000|1.300000000000000|0.0000000000000000|0.0000000000000000|5.400000000000000|4.800000000000000|4.200000000000000|3.600000000000000|0.0000000000000000|6.53|5.81|5.08|4.36|0.00|0.0000000000000000|0.0000000000000000|4.100000000000001|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|-210.0|1.3|1.3|1.3|0.0|0.0|5.4|6.53|0.0|0.0|4.100000000000001|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|33012400,,|33012400|||AQUAGEN LDF - DETERGENTE HIGIENIZANTE TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|0.000|0.000|0.000|0.000|0.000|810.000|1.670000000000000|1.670000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|4.700000000000000|4.200000000000000|3.700000000000000|3.200000000000000|0.0000000000000000|5.69|5.08|4.48|3.87|0.00|0.0000000000000000|0.0000000000000000|3.030000000000000|T|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|810.0|1.67|1.67|0.0|0.0|0.0|4.7|5.69|0.0|0.0|3.03|0|1|0|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|33013800,,|33013800|||TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|-2934.000|600.000|120.000|0.000|-51.000|37080.000|1.160000000000000|1.160000000000000|0.8925000000000000|0.0000000000000000|0.0000000000000000|4.200000000000000|3.900000000000000|3.600000000000000|3.300000000000000|0.0000000000000000|5.08|4.72|4.36|3.99|0.00|-3403.440000000000|-3403.440000000000|3.040000000000000|F|T|1|0|1|0|0|0|0|0|0.0|-2934.0|600.0|120.0|0.0|-51.0|37080.0|1.16|1.16|0.8925|0.0|0.0|4.2|5.08|-3403.44|-3403.44|3.04|1|0|1|0|0|0|0|0
ECOCLEAN|1|ALMACEN PRINCIPAL|33013801,,|33013801|||TUNELIMP CL - LIMPIADOR CLORADO TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA||0.000|-78.000|0.000|0.000|0.000|-4.000|0.000|1.350000000000000|1.350000000000000|1.270000000000000|0.0000000000000000|0.0000000000000000|4.300000000000000|4.000000000000000|3.700000000000000|3.400000000000000|0.0000000000000000|5.20|4.84|4.48|4.11|0.00|-105.3000000000000|-105.3000000000000|2.950000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-78.0|0.0|0.0|0.0|-4.0|0.0|1.35|1.35|1.27|0.0|0.0|4.3|5.2|-105.3|-105.3|2.95|1|0|0|0|0|0|0|0
