EMPRESA|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|CODIGO_ALMACEN|ALMACEN|UBICACION|LOTE|CODIGO_LOTE|FECHA_ENVASADO|FECHA_CADUCIDAD|DIAS_HASTA_CADUCIDAD|STOCK_ACTUAL|STOCK_RESERVADO|STOCK_MINIMO|STOCK_MAXIMO|PVP1_SIN_IVA|ULTIMO_PRECIO_COMPRA|PRECIO_MEDIO_COMPRA|VALOR_STOCK_COSTE_MEDIO|FLAG_SIN_CADUCIDAD|FLAG_CADUCADO|FLAG_CADUCA_30D|FLAG_CADUCA_90D|FLAG_CADUCA_180D|FLAG_STOCK_NEGATIVO|FLAG_STOCK_CERO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA
CHEMIE|32073801,,|32073801|||OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|1|ALMACEN PRINCIPAL||121735||2012-10-17|2014-10-17|-4240|-2620.000|0.000|0.000|0.000|4.500000000000000|0.9900000000000000|0.9900000000000000|-2593.800000000000|0|1|0|0|0|1|0|0|0
CHEMIE|33073802,,|33073802|||ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|1|ALMACEN PRINCIPAL||421048004||2013-11-11|2014-11-11|-4215|3257.000|0.000|0.000|0.000|3.200000000000000|1.080000000000000|1.031259000000000|3358.810563000000|0|1|0|0|0|0|0|0|0
CHEMIE|32093800,,|32093800|||OXICLOR - ADITIVO HIGIENIZANTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|1|ALMACEN PRINCIPAL||461124098||2013-11-18|2014-11-18|-4208|0.000|0.000|0.000|0.000|3.300000000000000|0.8900000000000000|0.8900000000000000|0.0000000000000000|0|1|0|0|0|0|1|0|0
CHEMIE|13063800,,|13063800|||BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|1|ALMACEN PRINCIPAL||100224001||2014-03-04|2015-03-04|-4102|-3520.000|0.000|0.000|0.000|2.200000000000000|0.7500000000000000|0.7500000000000000|-2640.000000000000|0|1|0|0|0|1|0|0|0
CHEMIE|32073801,,|32073801|||OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|1|ALMACEN PRINCIPAL||421040001||2014-10-16|2015-10-16|-3876|-2620.000|0.000|0.000|0.000|4.500000000000000|0.9900000000000000|0.9900000000000000|-2593.800000000000|0|1|0|0|0|1|0|0|0
CHEMIE|32103800,,|32103800|||OXINET GT - DESINCRUSTANTE SISTEMAS RIEGO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|1|ALMACEN PRINCIPAL||511240022||2014-12-18|2015-12-18|-3813|480.000|0.000|0.000|0.000|4.700000000000000|1.480000000000000|0.7600000000000000|364.8000000000000|0|1|0|0|0|0|0|0|0
CHEMIE|32073801,,|32073801|||OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|1|ALMACEN PRINCIPAL||121401|||2015-12-31|-3800|-2620.000|0.000|0.000|0.000|4.500000000000000|0.9900000000000000|0.9900000000000000|-2593.800000000000|0|1|0|0|0|1|0|0|0
CHEMIE|32073801,,|32073801|||OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|1|ALMACEN PRINCIPAL||150312||2015-03-10|2016-03-10|-3730|-2620.000|0.000|0.000|0.000|4.500000000000000|0.9900000000000000|0.9900000000000000|-2593.800000000000|0|1|0|0|0|1|0|0|0
CHEMIE|33051901,,|33051901|||ADY'OX LG - DESINFECTANTE INSTALACIONES Y C/C|03|PROD. ESPECIALES INDUST. ALIMENTARIA|1|ALMACEN PRINCIPAL||1405201001||2014-05-20|2016-05-20|-3659|-4870.000|0.000|0.000|0.000|6.850000000000000|2.852000000000000|2.852000000000000|-13889.24000000000|0|1|0|0|0|1|0|0|0
CHEMIE|32073800,,|32073800|||OXISAN FORTE - ADITIVO HIGIENIZANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|1|ALMACEN PRINCIPAL||160288||2016-03-14|2017-03-14|-3361|-120.000|0.000|0.000|0.000|5.100000000000000|1.508000000000000|1.370000000000000|-164.4000000000000|0|1|0|0|0|1|0|0|0
CHEMIE|11073800,,|11073800|||CHEMGRAS MXD - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|1|ALMACEN PRINCIPAL||260632027||2016-06-22|2017-06-22|-3261|3430.000|0.000|0.000|0.000|3.100000000000000|1.000000000000000|0.9438410000000000|3237.374630000000|0|1|0|0|0|0|0|0|0
CHEMIE|44003802,,|44003802|||CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|1|ALMACEN PRINCIPAL||2606548004||2016-06-22|2017-06-22|-3261|95.000|0.000|0.000|0.000|7.400000000000000|3.870000000000000|3.854608000000000|366.1877600000000|0|1|0|0|0|0|0|0|0
CHEMIE|33073800,,|33073800|||ALICLOR COMPLET - DESENGRASANTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|1|ALMACEN PRINCIPAL||161080||2016-06-23|2017-06-23|-3260|748.000|0.000|0.000|0.000|4.500000000000000|1.967000000000000|2.009787000000000|1503.320676000000|0|1|0|0|0|0|0|0|0
CHEMIE|13063800,,|13063800|||BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|1|ALMACEN PRINCIPAL||320824021||2016-08-04|2017-08-04|-3218|-3520.000|0.000|0.000|0.000|2.200000000000000|0.7500000000000000|0.7500000000000000|-2640.000000000000|0|1|0|0|0|1|0|0|0
CHEMIE|33073802,,|33073802|||ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|1|ALMACEN PRINCIPAL||380924021||2016-09-12|2017-09-12|-3179|3257.000|0.000|0.000|0.000|3.200000000000000|1.080000000000000|1.031259000000000|3358.810563000000|0|1|0|0|0|0|0|0|0
CHEMIE|44003802,,|44003802|||CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|1|ALMACEN PRINCIPAL||3709548004||2016-09-12|2017-09-12|-3179|95.000|0.000|0.000|0.000|7.400000000000000|3.870000000000000|3.854608000000000|366.1877600000000|0|1|0|0|0|0|0|0|0
