EMPRESA|EJERCICIO|FECHA|CUENTA|TITULO_CUENTA|CONCEPTO|IMPORTE|DEBE_HABER|DEBE|HABER|TIPO_MOVIMIENTO|SALDO_SIGNO_GESTION|FLAG_ACTIVO_20_21|FLAG_AMORT_ACUMULADA_28|FLAG_GASTO_AMORT_681_682|FLAG_PERDIDA_INMOV_671|FLAG_BENEFICIO_INMOV_771|FLAG_APERTURA|FLAG_CIERRE|FLAG_REGULARIZACION|FLAG_VEHICULO
CHEMIE|2024|2024-01-01|2000000000||Asiento de Apertura|1157.74|D|1157.74|0.00|INMOVILIZADO_INTANGIBLE_20|1157.74|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2000000000||Asiento de Cierre|1157.74|H|0.00|1157.74|INMOVILIZADO_INTANGIBLE_20|-1157.74|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2060000001||Asiento de Apertura|2000.00|D|2000.00|0.00|INMOVILIZADO_INTANGIBLE_20|2000.00|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2060000001||Asiento de Cierre|2000.00|H|0.00|2000.00|INMOVILIZADO_INTANGIBLE_20|-2000.00|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2060000002||Asiento de Apertura|2000.00|D|2000.00|0.00|INMOVILIZADO_INTANGIBLE_20|2000.00|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2060000002||Asiento de Cierre|2000.00|H|0.00|2000.00|INMOVILIZADO_INTANGIBLE_20|-2000.00|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2150000000||Asiento de Apertura|11254.04|D|11254.04|0.00|INMOVILIZADO_MATERIAL_21|11254.04|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2150000000||Asiento de Cierre|11254.04|H|0.00|11254.04|INMOVILIZADO_MATERIAL_21|-11254.04|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2160000000||Asiento de Apertura|2010.14|D|2010.14|0.00|INMOVILIZADO_MATERIAL_21|2010.14|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2160000000||Asiento de Cierre|2010.14|H|0.00|2010.14|INMOVILIZADO_MATERIAL_21|-2010.14|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2160000002||Asiento de Apertura|13178.15|D|13178.15|0.00|INMOVILIZADO_MATERIAL_21|13178.15|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2160000002||Asiento de Cierre|13178.15|H|0.00|13178.15|INMOVILIZADO_MATERIAL_21|-13178.15|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2170000001|VEHICULO LEASING L105015009 (1351DSX)|Asiento de Apertura|5773.31|D|5773.31|0.00|INMOVILIZADO_MATERIAL_21|5773.31|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-10-31|2170000001|VEHICULO LEASING L105015009 (1351DSX)|Fra. Nº 1-24147,MANUEL GINES MORENO MESA|321.60|D|321.60|0.00|INMOVILIZADO_MATERIAL_21|321.60|1|0|0|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|2170000001|VEHICULO LEASING L105015009 (1351DSX)|Asiento de Cierre|6094.91|H|0.00|6094.91|INMOVILIZADO_MATERIAL_21|-6094.91|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-08-08|2170000002|LEASING 74301 FURGON  MERCEDES|Fra. Nº 1-43098,ROSSELLI & RUIZ, S.L.|668.59|D|668.59|0.00|INMOVILIZADO_MATERIAL_21|668.59|1|0|0|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|2170000002|LEASING 74301 FURGON  MERCEDES|Asiento de Cierre|668.59|H|0.00|668.59|INMOVILIZADO_MATERIAL_21|-668.59|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2180000000||Asiento de Apertura|246.57|D|246.57|0.00|INMOVILIZADO_MATERIAL_21|246.57|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2180000000||Asiento de Cierre|246.57|H|0.00|246.57|INMOVILIZADO_MATERIAL_21|-246.57|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2180000017||Asiento de Apertura|7598.81|D|7598.81|0.00|INMOVILIZADO_MATERIAL_21|7598.81|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2180000017||Asiento de Cierre|7598.81|H|0.00|7598.81|INMOVILIZADO_MATERIAL_21|-7598.81|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2180000021||Asiento de Apertura|5661.07|D|5661.07|0.00|INMOVILIZADO_MATERIAL_21|5661.07|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2180000021||Asiento de Cierre|5661.07|H|0.00|5661.07|INMOVILIZADO_MATERIAL_21|-5661.07|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2180000022||Asiento de Apertura|21295.83|D|21295.83|0.00|INMOVILIZADO_MATERIAL_21|21295.83|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2180000022||Asiento de Cierre|21295.83|H|0.00|21295.83|INMOVILIZADO_MATERIAL_21|-21295.83|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2180000023||Asiento de Apertura|13740.00|D|13740.00|0.00|INMOVILIZADO_MATERIAL_21|13740.00|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2180000023||Asiento de Cierre|13740.00|H|0.00|13740.00|INMOVILIZADO_MATERIAL_21|-13740.00|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2180000025||Asiento de Apertura|43825.58|D|43825.58|0.00|INMOVILIZADO_MATERIAL_21|43825.58|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2180000025||Asiento de Cierre|43825.58|H|0.00|43825.58|INMOVILIZADO_MATERIAL_21|-43825.58|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2180000026||Asiento de Apertura|32139.96|D|32139.96|0.00|INMOVILIZADO_MATERIAL_21|32139.96|1|0|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2180000026||Asiento de Cierre|32139.96|H|0.00|32139.96|INMOVILIZADO_MATERIAL_21|-32139.96|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-05-17|2180000028||Fra. Nº 8-16010220,AF MOTOR, S.A.|13350.10|D|13350.10|0.00|INMOVILIZADO_MATERIAL_21|13350.10|1|0|0|0|0|0|0|0|0
CHEMIE|2024|2024-05-17|2180000028||IMPUESTO MATRICULACION Y GARANTIA A.TWIN|576.20|D|576.20|0.00|INMOVILIZADO_MATERIAL_21|576.20|1|0|0|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|2180000028||Asiento de Cierre|13926.30|H|0.00|13926.30|INMOVILIZADO_MATERIAL_21|-13926.30|1|0|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2800000000||Asiento de Apertura|1157.74|H|0.00|1157.74|AMORTIZACION_ACUMULADA_28|1157.74|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2800000000||Asiento de Cierre|1157.74|D|1157.74|0.00|AMORTIZACION_ACUMULADA_28|-1157.74|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2806000001||Asiento de Apertura|180.82|H|0.00|180.82|AMORTIZACION_ACUMULADA_28|180.82|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2806000001||Asiento de Cierre|580.82|D|580.82|0.00|AMORTIZACION_ACUMULADA_28|-580.82|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-12-31|2806000001||Amortización (WEB KIT DIGITAL 2023)|400.00|H|0.00|400.00|AMORTIZACION_ACUMULADA_28|400.00|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-01-01|2806000002||Asiento de Apertura|180.82|H|0.00|180.82|AMORTIZACION_ACUMULADA_28|180.82|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2806000002||Asiento de Cierre|580.82|D|580.82|0.00|AMORTIZACION_ACUMULADA_28|-580.82|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-12-31|2806000002||Amortización (COMERCIO ELECTRONICO KIT|400.00|H|0.00|400.00|AMORTIZACION_ACUMULADA_28|400.00|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-01-01|2815000000||Asiento de Apertura|6275.09|H|0.00|6275.09|AMORTIZACION_ACUMULADA_28|6275.09|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2815000000||Asiento de Cierre|7602.15|D|7602.15|0.00|AMORTIZACION_ACUMULADA_28|-7602.15|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-12-31|2815000000||Amortización (ALARMA )|194.25|H|0.00|194.25|AMORTIZACION_ACUMULADA_28|194.25|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|2815000000||Amortización (SUELO PARQUET)|284.14|H|0.00|284.14|AMORTIZACION_ACUMULADA_28|284.14|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|2815000000||Amortización (AIRE ACONDICIONADO)|334.57|H|0.00|334.57|AMORTIZACION_ACUMULADA_28|334.57|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|2815000000||Amortización (REFORMA INSTALACION ELECT|337.50|H|0.00|337.50|AMORTIZACION_ACUMULADA_28|337.50|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|2815000000||Amortización (TUBERIA CONTRA INCENDIOS)|176.60|H|0.00|176.60|AMORTIZACION_ACUMULADA_28|176.60|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-01-01|2816000001||Asiento de Apertura|15085.35|H|0.00|15085.35|AMORTIZACION_ACUMULADA_28|15085.35|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2816000001||Asiento de Cierre|15204.15|D|15204.15|0.00|AMORTIZACION_ACUMULADA_28|-15204.15|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-12-31|2816000001||Amortización (MOBILIARIO OFICINA - CORT|118.80|H|0.00|118.80|AMORTIZACION_ACUMULADA_28|118.80|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-01-01|2817000001|AMORTIZACION LEASING 105015009|Asiento de Apertura|3444.12|H|0.00|3444.12|AMORTIZACION_ACUMULADA_28|3444.12|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2817000001|AMORTIZACION LEASING 105015009|Asiento de Cierre|3866.38|D|3866.38|0.00|AMORTIZACION_ACUMULADA_28|-3866.38|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-12-31|2817000001|AMORTIZACION LEASING 105015009|Amortización (ORDENADOR HP ELITEDESK 80|13.65|H|0.00|13.65|AMORTIZACION_ACUMULADA_28|13.65|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|2817000001|AMORTIZACION LEASING 105015009|Amortización (ORDENADOR BAREBONE Y DISC|132.61|H|0.00|132.61|AMORTIZACION_ACUMULADA_28|132.61|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|2817000001|AMORTIZACION LEASING 105015009|Amortización (ORDENADOR PORTATIL HP 250|276.00|H|0.00|276.00|AMORTIZACION_ACUMULADA_28|276.00|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|2817000002|AMORT. ACUM. LEASING FURGON|Asiento de Cierre|53.48|D|53.48|0.00|AMORTIZACION_ACUMULADA_28|-53.48|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-12-31|2817000002|AMORT. ACUM. LEASING FURGON|Amortización (IPHONE 13 256 GB)|53.48|H|0.00|53.48|AMORTIZACION_ACUMULADA_28|53.48|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-01-01|2818000000||Asiento de Apertura|7765.73|H|0.00|7765.73|AMORTIZACION_ACUMULADA_28|7765.73|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2818000000||Asiento de Cierre|7765.73|D|7765.73|0.00|AMORTIZACION_ACUMULADA_28|-7765.73|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2818000017||Asiento de Apertura|7598.81|H|0.00|7598.81|AMORTIZACION_ACUMULADA_28|7598.81|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2818000017||Asiento de Cierre|7598.81|D|7598.81|0.00|AMORTIZACION_ACUMULADA_28|-7598.81|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-01-01|2818000021||Asiento de Apertura|1783.25|H|0.00|1783.25|AMORTIZACION_ACUMULADA_28|1783.25|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2818000021||Asiento de Cierre|2295.76|D|2295.76|0.00|AMORTIZACION_ACUMULADA_28|-2295.76|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-12-31|2818000021||Amortización (MOTO YAMAHA X-MAX 300 (21|512.51|H|0.00|512.51|AMORTIZACION_ACUMULADA_28|512.51|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-01-01|2818000022||Asiento de Apertura|11388.88|H|0.00|11388.88|AMORTIZACION_ACUMULADA_28|11388.88|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2818000022||Asiento de Cierre|15648.04|D|15648.04|0.00|AMORTIZACION_ACUMULADA_28|-15648.04|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-12-31|2818000022||Amortización (FURGONETA VW CRAFTER 3422|4259.16|H|0.00|4259.16|AMORTIZACION_ACUMULADA_28|4259.16|0|1|0|0|0|0|0|0|1
CHEMIE|2024|2024-01-01|2818000023||Asiento de Apertura|3022.80|H|0.00|3022.80|AMORTIZACION_ACUMULADA_28|3022.80|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2818000023||Asiento de Cierre|4396.80|D|4396.80|0.00|AMORTIZACION_ACUMULADA_28|-4396.80|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-12-31|2818000023||Amortización (MOTO DUCATI MONSTER (3371|1374.00|H|0.00|1374.00|AMORTIZACION_ACUMULADA_28|1374.00|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-01-01|2818000025||Asiento de Apertura|2389.39|H|0.00|2389.39|AMORTIZACION_ACUMULADA_28|2389.39|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2818000025||Asiento de Cierre|6771.94|D|6771.94|0.00|AMORTIZACION_ACUMULADA_28|-6771.94|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-12-31|2818000025||Amortización (PORSCHE MACAN 7595KKJ)|4382.55|H|0.00|4382.55|AMORTIZACION_ACUMULADA_28|4382.55|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-01-01|2818000026||Asiento de Apertura|1294.40|H|0.00|1294.40|AMORTIZACION_ACUMULADA_28|1294.40|0|1|0|0|0|1|0|0|0
CHEMIE|2024|2024-12-31|2818000026||Asiento de Cierre|4508.39|D|4508.39|0.00|AMORTIZACION_ACUMULADA_28|-4508.39|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-12-31|2818000026||Amortización (MINI COOPER 8717MJS)|3213.99|H|0.00|3213.99|AMORTIZACION_ACUMULADA_28|3213.99|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|2818000028||Asiento de Cierre|873.73|D|873.73|0.00|AMORTIZACION_ACUMULADA_28|-873.73|0|1|0|0|0|0|1|0|0
CHEMIE|2024|2024-12-31|2818000028||Amortización (HONDA AFRICA TWIN)|873.73|H|0.00|873.73|AMORTIZACION_ACUMULADA_28|873.73|0|1|0|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (ALARMA )|194.25|D|194.25|0.00|GASTO_AMORT_INTANGIBLE_681|194.25|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Asiento de Regularización|17337.54|H|0.00|17337.54|GASTO_AMORT_INTANGIBLE_681|-17337.54|0|0|1|0|0|0|0|1|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (SUELO PARQUET)|284.14|D|284.14|0.00|GASTO_AMORT_INTANGIBLE_681|284.14|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (IPHONE 13 256 GB)|53.48|D|53.48|0.00|GASTO_AMORT_INTANGIBLE_681|53.48|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (HONDA AFRICA TWIN)|873.73|D|873.73|0.00|GASTO_AMORT_INTANGIBLE_681|873.73|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (AIRE ACONDICIONADO)|334.57|D|334.57|0.00|GASTO_AMORT_INTANGIBLE_681|334.57|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (MINI COOPER 8717MJS)|3213.99|D|3213.99|0.00|GASTO_AMORT_INTANGIBLE_681|3213.99|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (WEB KIT DIGITAL 2023)|400.00|D|400.00|0.00|GASTO_AMORT_INTANGIBLE_681|400.00|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (PORSCHE MACAN 7595KKJ)|4382.55|D|4382.55|0.00|GASTO_AMORT_INTANGIBLE_681|4382.55|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (REFORMA INSTALACION ELECT|337.50|D|337.50|0.00|GASTO_AMORT_INTANGIBLE_681|337.50|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (COMERCIO ELECTRONICO KIT|400.00|D|400.00|0.00|GASTO_AMORT_INTANGIBLE_681|400.00|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (MOTO DUCATI MONSTER (3371|1374.00|D|1374.00|0.00|GASTO_AMORT_INTANGIBLE_681|1374.00|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (MOBILIARIO OFICINA - CORT|118.80|D|118.80|0.00|GASTO_AMORT_INTANGIBLE_681|118.80|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (MOTO YAMAHA X-MAX 300 (21|512.51|D|512.51|0.00|GASTO_AMORT_INTANGIBLE_681|512.51|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (ORDENADOR HP ELITEDESK 80|13.65|D|13.65|0.00|GASTO_AMORT_INTANGIBLE_681|13.65|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (ORDENADOR BAREBONE Y DISC|132.61|D|132.61|0.00|GASTO_AMORT_INTANGIBLE_681|132.61|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (ORDENADOR PORTATIL HP 250|276.00|D|276.00|0.00|GASTO_AMORT_INTANGIBLE_681|276.00|0|0|1|0|0|0|0|0|0
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (FURGONETA VW CRAFTER 3422|4259.16|D|4259.16|0.00|GASTO_AMORT_INTANGIBLE_681|4259.16|0|0|1|0|0|0|0|0|1
CHEMIE|2024|2024-12-31|6810000000|AMORTIZACION INM. INMATERIAL|Amortización (TUBERIA CONTRA INCENDIOS)|176.60|D|176.60|0.00|GASTO_AMORT_INTANGIBLE_681|176.60|0|0|1|0|0|0|0|0|0
CHEMIE|2025|2025-01-01|2000000000||Asiento de Apertura|1157.74|D|1157.74|0.00|INMOVILIZADO_INTANGIBLE_20|1157.74|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2000000000||Asiento de Cierre|1157.74|H|0.00|1157.74|INMOVILIZADO_INTANGIBLE_20|-1157.74|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2060000001||Asiento de Apertura|2000.00|D|2000.00|0.00|INMOVILIZADO_INTANGIBLE_20|2000.00|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2060000001||Asiento de Cierre|2000.00|H|0.00|2000.00|INMOVILIZADO_INTANGIBLE_20|-2000.00|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2060000002||Asiento de Apertura|2000.00|D|2000.00|0.00|INMOVILIZADO_INTANGIBLE_20|2000.00|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2060000002||Asiento de Cierre|2000.00|H|0.00|2000.00|INMOVILIZADO_INTANGIBLE_20|-2000.00|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2150000000||Asiento de Apertura|11254.04|D|11254.04|0.00|INMOVILIZADO_MATERIAL_21|11254.04|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2150000000||Asiento de Cierre|11254.04|H|0.00|11254.04|INMOVILIZADO_MATERIAL_21|-11254.04|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2160000000||Asiento de Apertura|2010.14|D|2010.14|0.00|INMOVILIZADO_MATERIAL_21|2010.14|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2160000000||Asiento de Cierre|2010.14|H|0.00|2010.14|INMOVILIZADO_MATERIAL_21|-2010.14|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2160000002||Asiento de Apertura|13178.15|D|13178.15|0.00|INMOVILIZADO_MATERIAL_21|13178.15|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2160000002||Asiento de Cierre|13178.15|H|0.00|13178.15|INMOVILIZADO_MATERIAL_21|-13178.15|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2170000001|VEHICULO LEASING L105015009 (1351DSX)|Asiento de Apertura|6094.91|D|6094.91|0.00|INMOVILIZADO_MATERIAL_21|6094.91|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2170000001|VEHICULO LEASING L105015009 (1351DSX)|Asiento de Cierre|6094.91|H|0.00|6094.91|INMOVILIZADO_MATERIAL_21|-6094.91|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2170000002|LEASING 74301 FURGON  MERCEDES|Asiento de Apertura|668.59|D|668.59|0.00|INMOVILIZADO_MATERIAL_21|668.59|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2170000002|LEASING 74301 FURGON  MERCEDES|Asiento de Cierre|668.59|H|0.00|668.59|INMOVILIZADO_MATERIAL_21|-668.59|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-12-13|2170000003|LEASING MINI  L107001756|Fra. Nº 1-32467,ROSSELLI & RUIZ, S.L.|813.22|D|813.22|0.00|INMOVILIZADO_MATERIAL_21|813.22|1|0|0|0|0|0|0|0|0
CHEMIE|2025|2025-12-31|2170000003|LEASING MINI  L107001756|Asiento de Cierre|813.22|H|0.00|813.22|INMOVILIZADO_MATERIAL_21|-813.22|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2180000000||Asiento de Apertura|246.57|D|246.57|0.00|INMOVILIZADO_MATERIAL_21|246.57|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2180000000||Asiento de Cierre|246.57|H|0.00|246.57|INMOVILIZADO_MATERIAL_21|-246.57|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2180000017||Asiento de Apertura|7598.81|D|7598.81|0.00|INMOVILIZADO_MATERIAL_21|7598.81|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-03-31|2180000017||Fra. Nº 2-1,MATEO MARIN HUETE|7598.81|H|0.00|7598.81|INMOVILIZADO_MATERIAL_21|-7598.81|1|0|0|0|0|0|0|0|0
CHEMIE|2025|2025-01-01|2180000021||Asiento de Apertura|5661.07|D|5661.07|0.00|INMOVILIZADO_MATERIAL_21|5661.07|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2180000021||Asiento de Cierre|5661.07|H|0.00|5661.07|INMOVILIZADO_MATERIAL_21|-5661.07|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2180000022||Asiento de Apertura|21295.83|D|21295.83|0.00|INMOVILIZADO_MATERIAL_21|21295.83|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2180000022||Asiento de Cierre|21295.83|H|0.00|21295.83|INMOVILIZADO_MATERIAL_21|-21295.83|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2180000023||Asiento de Apertura|13740.00|D|13740.00|0.00|INMOVILIZADO_MATERIAL_21|13740.00|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-05-12|2180000023||Fra. Nº 2-3,JERONIMO MOLINA CAPARROS|13740.00|H|0.00|13740.00|INMOVILIZADO_MATERIAL_21|-13740.00|1|0|0|0|0|0|0|0|0
CHEMIE|2025|2025-01-01|2180000025||Asiento de Apertura|43825.58|D|43825.58|0.00|INMOVILIZADO_MATERIAL_21|43825.58|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2180000025||Asiento de Cierre|43825.58|H|0.00|43825.58|INMOVILIZADO_MATERIAL_21|-43825.58|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2180000026||Asiento de Apertura|32139.96|D|32139.96|0.00|INMOVILIZADO_MATERIAL_21|32139.96|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-04-16|2180000026||Fra. Nº 2-2,MIGUEL BRAGADO GRECIANO|32139.96|H|0.00|32139.96|INMOVILIZADO_MATERIAL_21|-32139.96|1|0|0|0|0|0|0|0|0
CHEMIE|2025|2025-01-01|2180000028||Asiento de Apertura|13926.30|D|13926.30|0.00|INMOVILIZADO_MATERIAL_21|13926.30|1|0|0|0|0|1|0|0|0
CHEMIE|2025|2025-07-01|2180000028||Fra. Nº 2-4,FRANCISCO JOSE MARTINEZ PUEY|13926.30|H|0.00|13926.30|INMOVILIZADO_MATERIAL_21|-13926.30|1|0|0|0|0|0|0|0|0
CHEMIE|2025|2025-08-12|2180000029||Fra. Nº 8-1344,LUIS CONTRERAS S.L.|25125.00|D|25125.00|0.00|INMOVILIZADO_MATERIAL_21|25125.00|1|0|0|0|0|0|0|0|0
CHEMIE|2025|2025-12-31|2180000029||Asiento de Cierre|25125.00|H|0.00|25125.00|INMOVILIZADO_MATERIAL_21|-25125.00|1|0|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2800000000||Asiento de Apertura|1157.74|H|0.00|1157.74|AMORTIZACION_ACUMULADA_28|1157.74|0|1|0|0|0|1|0|0|0
CHEMIE|2025|2025-12-31|2800000000||Asiento de Cierre|1157.74|D|1157.74|0.00|AMORTIZACION_ACUMULADA_28|-1157.74|0|1|0|0|0|0|1|0|0
CHEMIE|2025|2025-01-01|2806000001||Asiento de Apertura|580.82|H|0.00|580.82|AMORTIZACION_ACUMULADA_28|580.82|0|1|0|0|0|1|0|0|0
