EMPRESA|ANIO|FECHA|CODIGO_CLIENTE|RAZON_SOCIAL|CODIGO_FAMILIA|FAMILIA|REFERENCIA|DESCRIPCION|CANTIDAD|VENTAS|PRECIO_MEDIO_COMPRA|COSTE_ESTIMADO|MARGEN_ESTIMADO|TIPO_CORE|FLAG_SIN_COSTE|FLAG_MARGEN_NEGATIVO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA|FLAG_LINEA_NEGATIVA
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|42021700|NETIND - DESENGRASANTE DISOLVENTE|20.000|112.0000000000000|3.324358000000000|66.48716000000000|45.51284000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|81004018|PACK HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|6.000|81.59999999999999|9.064930000000000|54.38958000000000|27.21041999999999|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|81004018|PACK HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|7.000|95.20000000000000|9.064930000000000|63.45451000000000|31.74549000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|36.000|72.00000000000000|1.360000000000000|48.96000000000000|23.04000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|48.000|96.00000000000000|1.360000000000000|65.28000000000000|30.72000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|08|CELULOSA-LINEA BLANCA|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|42.000|84.00000000000000|1.360000000000000|57.12000000000001|26.88000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91104400|PALO METALICO DOBLE ROSCA 1'40|12.000|12.00000000000000|0.5300000000000000|6.360000000000000|5.640000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91124000|CUBO FREGONA ECO 13Lts. C/ESCURRIDOR|10.000|19.00000000000000|1.180506000000000|11.80506000000000|7.194939999999999|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154001|ROLLO BOLSA BASURA 85X105 C/10|160.000|176.0000000000000|0.6940240000000000|111.0438400000000|64.95616000000001|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154001|ROLLO BOLSA BASURA 85X105 C/10|120.000|132.0000000000000|0.6926660000000000|83.11992000000001|48.88007999999999|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154001A|ROLLO BOLSA BASURA 85X105 AMARILLA C/10|80.000|104.0000000000000|0.8184830000000000|65.47864000000000|38.52136000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92000004|BOTELLA AGUA DESTILADA 4 Lts. C/4|16.000|22.40000000000000|0.9020000000000000|14.43200000000000|7.967999999999998|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|16.000|24.00000000000000|1.025000000000000|16.40000000000000|7.600000000000001|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|8.000|12.00000000000000|1.025000000000000|8.199999999999999|3.800000000000001|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA L|40.000|112.0000000000000|1.992043000000000|79.68172000000000|32.31828000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA M|40.000|112.0000000000000|1.996979000000000|79.87916000000000|32.12084000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA M|40.000|112.0000000000000|1.992043000000000|79.68172000000000|32.31828000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA S|40.000|112.0000000000000|1.996979000000000|79.87916000000000|32.12084000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA S|40.000|112.0000000000000|1.992043000000000|79.68172000000000|32.31828000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA L|20.000|56.00000000000000|1.996979000000000|39.93958000000000|16.06042000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA M|20.000|56.00000000000000|1.996979000000000|39.93958000000000|16.06042000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|798|ALMAGRO NATURE, S.L.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA S|20.000|56.00000000000000|1.996979000000000|39.93958000000000|16.06042000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|858|RAMIRO ARNEDO S.A.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|176.000|264.0000000000000|1.025000000000000|180.4000000000000|83.60000000000002|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|874|MONTIVEL COMERCIAL 2024, S.L.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|32023900|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|20.000|168.0000000000000|3.106031000000000|62.12062000000000|105.8793800000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|886|ANTONIO MILAN, S.A.U|08|CELULOSA-LINEA BLANCA|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|72.000|129.6000000000000|1.360000000000000|97.92000000000000|31.67999999999999|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|886|ANTONIO MILAN, S.A.U|08|CELULOSA-LINEA BLANCA|83003203|BOBINA PAPEL MECANICO ECO-GOFRADA DC C/2|24.000|160.8000000000000|5.101775000000000|122.4426000000000|38.35740000000001|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-01|886|ANTONIO MILAN, S.A.U|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154000|ROLLO BOLSA BASURA 85X110 BD C/10|60.000|63.00000000000000|0.7611780000000000|45.67068000000000|17.32932000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-09|700|HACIENDAS BIO, S.A.||||  **Código:L.090.000000.CBJ** |1.000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|NO_CORE|1|0|0|1|0
CHEMIE|2025|2025-04-09|700|HACIENDAS BIO, S.A.|06|PINTURAS Y DISOLVENTES|63102805|PINTURA SEÑALIZACION ACRILICA AMARILLA|30.000|207.0000000000000|4.045000000000000|121.3500000000000|85.65000000000001|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-09|700|HACIENDAS BIO, S.A.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91144400|ROLLO ESTROPAJO VERDE 6 Mts.|2.000|18.90000000000000|4.827000000000000|9.654000000000000|9.245999999999999|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-09|700|HACIENDAS BIO, S.A.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91204001|BAYETA ECOLOGICA MICROFIBRA PACK 12 UD. ROSA|1.000|11.50000000000000|3.037000000000000|3.037000000000000|8.463000000000001|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-09|700|HACIENDAS BIO, S.A.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|20.000|32.00000000000000|1.025000000000000|20.50000000000000|11.50000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|3|AGROPONIENTE, S.A.|06|PINTURAS Y DISOLVENTES|63102805|PINTURA SEÑALIZACION ACRILICA AMARILLA|20.000|116.0000000000000|4.045000000000000|80.90000000000001|35.09999999999999|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|3|AGROPONIENTE, S.A.|06|PINTURAS Y DISOLVENTES|69000003|RECAMBIO MINI RODILLO HILO 110|10.000|6.000000000000000|0.2730000000000000|2.730000000000000|3.270000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|3|AGROPONIENTE, S.A.|06|PINTURAS Y DISOLVENTES|69000013|ROLLO CINTA PINTOR 36mm C/8|48.000|62.40000000000000|0.5870000000000000|28.17600000000000|34.22400000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|70|EJIDOMAR, Sdad.Coop.And.|01|DESENGRASANTES Y LIMPIADORES GENERALES|11033800|ZOSY D/DESENGRASANTE INDUST.CONCENT.|60.000|276.0000000000000|1.490000000000000|89.40000000000001|186.6000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|70|EJIDOMAR, Sdad.Coop.And.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|160.000|688.0000000000000|1.480000000000000|236.8000000000000|451.2000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|70|EJIDOMAR, Sdad.Coop.And.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33063800|HIDROBRILL - SECANTE ABRILLANTADOR|120.000|576.0000000000000|2.240000000000000|268.8000000000000|307.2000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|70|EJIDOMAR, Sdad.Coop.And.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33070000|CLEANPILL HA - DESINFECTANTE HA PASTILLAS ENV. 1KG.|12.000|265.2000000000000|6.710000000000000|80.52000000000000|184.6800000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|70|EJIDOMAR, Sdad.Coop.And.|08|CELULOSA-LINEA BLANCA|81004018|PACK HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|12.000|187.2000000000000|9.064930000000000|108.7791600000000|78.42083999999998|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|70|EJIDOMAR, Sdad.Coop.And.|08|CELULOSA-LINEA BLANCA|840140LM|TOALLA TISU ZZ LAMINADA - CAJA 20 PAQ. 200 SERV.|12.000|318.0000000000000|16.65532800000000|199.8639360000000|118.1360640000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|70|EJIDOMAR, Sdad.Coop.And.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91153800|ROLLO BOLSA BASURA 115x150 BD C/10|24.000|79.20000000000000|1.899272000000000|45.58252800000000|33.61747200000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|70|EJIDOMAR, Sdad.Coop.And.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91164001|ROLLO BOLSA BASURA DOMESTICA 52X60 C/20|60.000|39.00000000000000|0.3350000000000000|20.10000000000000|18.90000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|70|EJIDOMAR, Sdad.Coop.And.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91164001B|ROLLO BOLSA BASURA DOMESTICA 52X60 BLANCA C/20|120.000|96.00000000000000|0.3350000000000000|40.20000000000000|55.80000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|70|EJIDOMAR, Sdad.Coop.And.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|96003200|VASOS PLASTICO 200 CAJA P-50 C/60 PACKS|6.000|255.6000000000000|24.29700000000000|145.7820000000000|109.8180000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|74|HORTICHUELAS, S.A.T.||||ROLLO ETIQUETA "PRODUCTO AL USO" SIN CARGO|1.000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|NO_CORE|1|0|0|1|0
CHEMIE|2025|2025-04-15|74|HORTICHUELAS, S.A.T.|11|APARATOS Y DOSIFICADORES|00201000|PULVERIZADOR MANUAL ATOMIZADOR ESPECIAL|20.000|48.00000000000000|0.6921110000000000|13.84222000000000|34.15778000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|74|HORTICHUELAS, S.A.T.|01|DESENGRASANTES Y LIMPIADORES GENERALES|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|80.000|360.0000000000000|0.9900000000000000|79.20000000000000|280.8000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|74|HORTICHUELAS, S.A.T.|01|DESENGRASANTES Y LIMPIADORES GENERALES|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|100.000|450.0000000000000|0.8000000000000000|80.00000000000000|370.0000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|74|HORTICHUELAS, S.A.T.|01|DESENGRASANTES Y LIMPIADORES GENERALES|12013800|BRINET MG - DETERGENTE FREGADORA|60.000|168.0000000000000|0.9000000000000000|54.00000000000000|114.0000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|74|HORTICHUELAS, S.A.T.|06|PINTURAS Y DISOLVENTES|65MAD015|ESMALTE MULTIADHERENTE SATINADO S/RAPIDO ENV.15|60.000|828.0000000000000|7.578000000000000|454.6800000000000|373.3200000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|74|HORTICHUELAS, S.A.T.|08|CELULOSA-LINEA BLANCA|83040001|BOBINA SPUNLACE 100MT C/PRE-CORTE C/2|20.000|598.0000000000000|19.88600000000000|397.7200000000000|200.2800000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|74|HORTICHUELAS, S.A.T.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91114000|CUBO AGUA 12 Lts. LISO|20.000|28.00000000000000|0.7959530000000000|15.91906000000000|12.08094000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|74|HORTICHUELAS, S.A.T.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91144400|ROLLO ESTROPAJO VERDE 6 Mts.|6.000|56.70000000000000|4.827000000000000|28.96200000000000|27.73800000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|74|HORTICHUELAS, S.A.T.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154001A|ROLLO BOLSA BASURA 85X105 AMARILLA C/10|160.000|240.0000000000000|0.8184830000000000|130.9572800000000|109.0427200000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|74|HORTICHUELAS, S.A.T.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|88.000|140.8000000000000|1.025000000000000|90.19999999999999|50.60000000000002|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|160|AGROPONIENTE NATURAL PRODUCE, S.L.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|42021700|NETIND - DESENGRASANTE DISOLVENTE|30.000|157.5000000000000|3.407099000000000|102.2129700000000|55.28703000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|160|AGROPONIENTE NATURAL PRODUCE, S.L.|06|PINTURAS Y DISOLVENTES|61000305|DISOLVENTE UNIVERSAL ENV.5|10.000|28.00000000000000|1.766000000000000|17.66000000000000|10.34000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|160|AGROPONIENTE NATURAL PRODUCE, S.L.|06|PINTURAS Y DISOLVENTES|61000305|DISOLVENTE UNIVERSAL ENV.5|10.000|28.00000000000000|1.766000000000000|17.66000000000000|10.34000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|160|AGROPONIENTE NATURAL PRODUCE, S.L.|06|PINTURAS Y DISOLVENTES|63102805|PINTURA SEÑALIZACION ACRILICA AMARILLA|20.000|116.0000000000000|4.045000000000000|80.90000000000001|35.09999999999999|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|160|AGROPONIENTE NATURAL PRODUCE, S.L.|06|PINTURAS Y DISOLVENTES|69000013|ROLLO CINTA PINTOR 36mm C/8|48.000|62.40000000000000|0.5870000000000000|28.17600000000000|34.22400000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|160|AGROPONIENTE NATURAL PRODUCE, S.L.|06|PINTURAS Y DISOLVENTES|93950005|PINTURA SEÑALIZACION ACRILICA NEGRA|5.000|29.00000000000000|3.700000000000000|18.50000000000000|10.50000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|237|VEGACAÑADA, S.A.|06|PINTURAS Y DISOLVENTES|63000001|PINTURA PLASTICA MATE ACRILICO ENV.13 LT.|2.000|63.00000000000000|23.19500000000000|46.39000000000000|16.61000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|237|VEGACAÑADA, S.A.|06|PINTURAS Y DISOLVENTES|69000019|ROLLO CINTA PINTOR 48mm C/6|36.000|54.00000000000000|0.7700000000000000|27.72000000000000|26.28000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE||||  **siguiente línea sin cargo**|1.000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|NO_CORE|1|0|0|1|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|01|DESENGRASANTES Y LIMPIADORES GENERALES|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|90.000|252.0000000000000|0.8000000000000000|72.00000000000000|180.0000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|01|DESENGRASANTES Y LIMPIADORES GENERALES|12013800|BRINET MG - DETERGENTE FREGADORA|30.000|75.00000000000000|0.9000000000000000|27.00000000000000|48.00000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|01|DESENGRASANTES Y LIMPIADORES GENERALES|12013800|BRINET MG - DETERGENTE FREGADORA|30.000|75.00000000000000|0.9000000000000000|27.00000000000000|48.00000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|01|DESENGRASANTES Y LIMPIADORES GENERALES|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|60.000|114.0000000000000|0.7973830000000000|47.84298000000000|66.15702000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|01|DESENGRASANTES Y LIMPIADORES GENERALES|15022401|BACTERSOL DR - LIMPIADOR ANTICAL ENV.750|15.000|42.00000000000000|1.218901000000000|18.28351500000000|23.71648500000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|02|JABONES Y PASTA LAVAMANOS|21003800|DERGEL SO-GEL DE MANOS S/O|40.000|84.00000000000000|0.8662400000000000|34.64960000000000|49.35040000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33073800|ALICLOR COMPLET - DESENGRASANTE CLORADO|72.000|273.6000000000000|1.842667000000000|132.6720240000000|140.9279760000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33073800|ALICLOR COMPLET - DESENGRASANTE CLORADO|72.000|273.6000000000000|1.842667000000000|132.6720240000000|140.9279760000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|06|PINTURAS Y DISOLVENTES|69000031|RASCADOR PAVIMENTOS PROFRESIONAL C/CUCHILLA|2.000|0.0000000000000000|4.190000000000000|8.380000000000001|-8.380000000000001|CORE   |0|1|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|07|AEROSOLES|71172100|INSECTICIDA CASA-JARDIN AEROSOL LAVANDA|12.000|40.80000000000000|2.086836000000000|25.04203200000000|15.75796800000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|08|CELULOSA-LINEA BLANCA|81004018|PACK HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|45.000|612.0000000000000|9.058604000000001|407.6371800000001|204.3628199999999|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|08|CELULOSA-LINEA BLANCA|82003206LF|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|240.000|480.0000000000000|1.439927000000000|345.5824800000000|134.4175200000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|08|CELULOSA-LINEA BLANCA|82003206LF|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|360.000|720.0000000000000|1.439927000000000|518.3737199999999|201.6262800000001|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91004500|CEPILLO - ESCOBA PERLA|36.000|72.00000000000000|1.134737000000000|40.85053200000000|31.14946800000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91094400|PALO ALUMINIO DOBLE ROSCA 1'40|48.000|110.4000000000000|1.120000000000000|53.76000000000001|56.64000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91153800|ROLLO BOLSA BASURA 115x150 BD C/10|60.000|186.0000000000000|1.899272000000000|113.9563200000000|72.04368000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154000|ROLLO BOLSA BASURA 85X110 BD C/10|90.000|126.0000000000000|0.7611780000000000|68.50602000000001|57.49397999999999|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|24.000|36.00000000000000|1.025000000000000|24.60000000000000|11.40000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|94003801|AIRGEN OLIMPUS - AMBIENTADOR HIGIENIZANTE|20.000|102.0000000000000|2.990000000000000|59.80000000000000|42.20000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|94003801|AIRGEN OLIMPUS - AMBIENTADOR HIGIENIZANTE|20.000|102.0000000000000|2.990000000000000|59.80000000000000|42.20000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|266|S.A.T. HORTOFRUTICOLA MABE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|95034400|ABRILLANTADOR ESPECIAL MOPAS 1000cc|12.000|46.80000000000000|1.920000000000000|23.04000000000000|23.76000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|299|INDASOL, S.A.T. Nº9404||||  **Siguiente linea SIN CARGO**|1.000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|NO_CORE|1|0|0|1|0
CHEMIE|2025|2025-04-15|299|INDASOL, S.A.T. Nº9404|11|APARATOS Y DOSIFICADORES|00201000|PULVERIZADOR MANUAL ATOMIZADOR ESPECIAL|6.000|0.0000000000000000|0.6736650000000000|4.041990000000000|-4.041990000000000|CORE   |0|1|0|0|0
CHEMIE|2025|2025-04-15|299|INDASOL, S.A.T. Nº9404|11|APARATOS Y DOSIFICADORES|00201000|PULVERIZADOR MANUAL ATOMIZADOR ESPECIAL|15.000|34.50000000000000|0.6736650000000000|10.10497500000000|24.39502500000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|299|INDASOL, S.A.T. Nº9404|01|DESENGRASANTES Y LIMPIADORES GENERALES|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|90.000|252.0000000000000|0.8000000000000000|72.00000000000000|180.0000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|299|INDASOL, S.A.T. Nº9404|01|DESENGRASANTES Y LIMPIADORES GENERALES|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|150.000|420.0000000000000|0.8000000000000000|120.0000000000000|300.0000000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|299|INDASOL, S.A.T. Nº9404|01|DESENGRASANTES Y LIMPIADORES GENERALES|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|40.000|76.00000000000000|0.7973830000000000|31.89532000000000|44.10468000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|299|INDASOL, S.A.T. Nº9404|01|DESENGRASANTES Y LIMPIADORES GENERALES|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|100.000|190.0000000000000|0.7973830000000000|79.73830000000000|110.2617000000000|CORE   |0|0|0|0|0
CHEMIE|2025|2025-04-15|299|INDASOL, S.A.T. Nº9404|02|JABONES Y PASTA LAVAMANOS|21003800|DERGEL SO-GEL DE MANOS S/O|140.000|294.0000000000000|0.8710200000000000|121.9428000000000|172.0572000000000|CORE   |0|0|0|0|0
