EMPRESA|EJERCICIO|FECHA|CUENTA|TITULO_CUENTA|CONCEPTO|IMPORTE|DEBE_HABER|DEBE|HABER|TIPO_IVA|SALDO_SIGNO_GESTION|FLAG_472_SOPORTADO|FLAG_477_REPERCUTIDO|FLAG_APERTURA|FLAG_CIERRE|FLAG_REGULARIZACION
CHEMIE|2024|2024-09-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240346,AGROPONIENTE NATURAL PR|123.27|H|0.00|123.27|IVA_REPERCUTIDO|123.27|0|1|0|0|0
CHEMIE|2024|2024-09-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240337,TOLEDANO HORTICOLA, S.L|90.55|H|0.00|90.55|IVA_REPERCUTIDO|90.55|0|1|0|0|0
CHEMIE|2024|2024-09-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240347,AGROPONIENTE NATURAL PR|42.34|H|0.00|42.34|IVA_REPERCUTIDO|42.34|0|1|0|0|0
CHEMIE|2024|2024-09-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240338,EXCLUSIVAS J.A. FERNAND|142.51|H|0.00|142.51|IVA_REPERCUTIDO|142.51|0|1|0|0|0
CHEMIE|2024|2024-09-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240329,S.A.T. HORTOFRUTICOLA M|94.63|H|0.00|94.63|IVA_REPERCUTIDO|94.63|0|1|0|0|0
CHEMIE|2024|2024-09-23|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240349,HACIENDAS BIO, S.A.|75.60|H|0.00|75.60|IVA_REPERCUTIDO|75.60|0|1|0|0|0
CHEMIE|2024|2024-09-23|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240348,HACIENDA LA ALBUERA, S.|34.61|H|0.00|34.61|IVA_REPERCUTIDO|34.61|0|1|0|0|0
CHEMIE|2024|2024-09-30|4770000001|H.P. IVA REPERCUTIDO|CIERRE IVA 3T-24|24845.28|D|24845.28|0.00|IVA_REPERCUTIDO|-24845.28|0|1|0|1|0
CHEMIE|2024|2024-09-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240350,HACIENDAS BIO, S.A.|149.75|H|0.00|149.75|IVA_REPERCUTIDO|149.75|0|1|0|0|0
CHEMIE|2024|2024-09-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240355,HORTICHUELAS, S.A.T.|1169.05|H|0.00|1169.05|IVA_REPERCUTIDO|1169.05|0|1|0|0|0
CHEMIE|2024|2024-09-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240353,INDASOL, S.A.T. Nº9404|298.05|H|0.00|298.05|IVA_REPERCUTIDO|298.05|0|1|0|0|0
CHEMIE|2024|2024-09-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240351,HORTOFRUTICOLA COSTA DE|327.43|H|0.00|327.43|IVA_REPERCUTIDO|327.43|0|1|0|0|0
CHEMIE|2024|2024-09-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240352,HORTOFRUTICOLA COSTA DE|64.60|H|0.00|64.60|IVA_REPERCUTIDO|64.60|0|1|0|0|0
CHEMIE|2024|2024-09-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240354,EJIDOMAR, Sdad.Coop.And|33.01|H|0.00|33.01|IVA_REPERCUTIDO|33.01|0|1|0|0|0
CHEMIE|2024|2024-09-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240356,S.A.T. HORTOFRUTICOLA M|75.26|H|0.00|75.26|IVA_REPERCUTIDO|75.26|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240359,DOFRAN, S.L.|59.26|H|0.00|59.26|IVA_REPERCUTIDO|59.26|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240371,VEGACAÑADA, S.A.|50.82|H|0.00|50.82|IVA_REPERCUTIDO|50.82|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240365,JOSE Y PACO, S.L.|90.85|H|0.00|90.85|IVA_REPERCUTIDO|90.85|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240372,AGROPONIENTE, S.A.|43.58|H|0.00|43.58|IVA_REPERCUTIDO|43.58|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240366,MAXIMAT 2014, S.L.|190.79|H|0.00|190.79|IVA_REPERCUTIDO|190.79|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240357,INVER, S.A.T. 6015|250.26|H|0.00|250.26|IVA_REPERCUTIDO|250.26|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240363,AGROAGUADULCE, S.L.|39.06|H|0.00|39.06|IVA_REPERCUTIDO|39.06|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240370,ALMAGRO NATURE, S.L.|105.25|H|0.00|105.25|IVA_REPERCUTIDO|105.25|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240358,URCISOL, S.A.T. 9504|50.40|H|0.00|50.40|IVA_REPERCUTIDO|50.40|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240369,ALMAGRO NATURE, S.L.|101.85|H|0.00|101.85|IVA_REPERCUTIDO|101.85|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240361,GREENCOBI, S.A.T. Nº16|149.73|H|0.00|149.73|IVA_REPERCUTIDO|149.73|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240368,ALMAGRO Y TORRES, S.L.|47.96|H|0.00|47.96|IVA_REPERCUTIDO|47.96|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Doc. interno *AN**-5,AGROPONIENTE, S.A.|-43.58|H|0.00|-43.58|IVA_REPERCUTIDO|-43.58|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240360,JUAN JOSE MORENO ENRIQU|311.81|H|0.00|311.81|IVA_REPERCUTIDO|311.81|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240362,TOLEDANO HORTICOLA, S.L|98.49|H|0.00|98.49|IVA_REPERCUTIDO|98.49|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240373,AGROPONIENTE NATURAL PR|104.56|H|0.00|104.56|IVA_REPERCUTIDO|104.56|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240364,FRUVA IMPORT-EXPORT, S.|218.99|H|0.00|218.99|IVA_REPERCUTIDO|218.99|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240374,AGROPONIENTE NATURAL PR|73.50|H|0.00|73.50|IVA_REPERCUTIDO|73.50|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240375,AGROPONIENTE NATURAL PR|43.58|H|0.00|43.58|IVA_REPERCUTIDO|43.58|0|1|0|0|0
CHEMIE|2024|2024-10-01|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240367,SURESTE AGRO NATURAL, S|200.34|H|0.00|200.34|IVA_REPERCUTIDO|200.34|0|1|0|0|0
CHEMIE|2024|2024-10-11|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240376,HACIENDA LA ALBUERA, S.|59.56|H|0.00|59.56|IVA_REPERCUTIDO|59.56|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240382,DOFRAN, S.L.|157.21|H|0.00|157.21|IVA_REPERCUTIDO|157.21|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240396,JOSE Y PACO, S.L.|185.98|H|0.00|185.98|IVA_REPERCUTIDO|185.98|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240387,DIRECT GROW, S.L.|189.84|H|0.00|189.84|IVA_REPERCUTIDO|189.84|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240390,GASTROALMERIA, S.L|126.74|H|0.00|126.74|IVA_REPERCUTIDO|126.74|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240385,RAMIRO ARNEDO S.A.|41.58|H|0.00|41.58|IVA_REPERCUTIDO|41.58|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240377,INVER, S.A.T. 6015|56.18|H|0.00|56.18|IVA_REPERCUTIDO|56.18|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240378,INVER, S.A.T. 6015|306.18|H|0.00|306.18|IVA_REPERCUTIDO|306.18|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240400,ALMAGRO NATURE, S.L.|87.53|H|0.00|87.53|IVA_REPERCUTIDO|87.53|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240401,ALMAGRO NATURE, S.L.|84.42|H|0.00|84.42|IVA_REPERCUTIDO|84.42|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240395,HORTICHUELAS, S.A.T.|604.17|H|0.00|604.17|IVA_REPERCUTIDO|604.17|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240386,GREENCOBI, S.A.T. Nº16|118.44|H|0.00|118.44|IVA_REPERCUTIDO|118.44|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240379,INDASOL, S.A.T. Nº9404|976.21|H|0.00|976.21|IVA_REPERCUTIDO|976.21|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240380,Coop. Prov. AGRARIA y G|16.38|H|0.00|16.38|IVA_REPERCUTIDO|16.38|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240381,CITRICOS ANDARAX, S.A.T|91.46|H|0.00|91.46|IVA_REPERCUTIDO|91.46|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240391,EJIDOMAR, Sdad.Coop.And|766.86|H|0.00|766.86|IVA_REPERCUTIDO|766.86|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240392,S.A.T. HORTOFRUTICOLA M|150.31|H|0.00|150.31|IVA_REPERCUTIDO|150.31|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240383,HORTOFRUTICOLA COSTA DE|69.51|H|0.00|69.51|IVA_REPERCUTIDO|69.51|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240393,FRUVA IMPORT-EXPORT, S.|155.53|H|0.00|155.53|IVA_REPERCUTIDO|155.53|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240384,HORTOFRUTICOLA COSTA DE|183.54|H|0.00|183.54|IVA_REPERCUTIDO|183.54|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240394,HORTOFRUTICOLA DE AGUAD|75.60|H|0.00|75.60|IVA_REPERCUTIDO|75.60|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240397,TOLEDANO HORTICOLA, S.L|248.72|H|0.00|248.72|IVA_REPERCUTIDO|248.72|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240388,SURESTE AGRO NATURAL, S|174.66|H|0.00|174.66|IVA_REPERCUTIDO|174.66|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240398,FRESH EUROPEAN CARGO S.|100.93|H|0.00|100.93|IVA_REPERCUTIDO|100.93|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240389,SURESTE AGRO NATURAL, S|66.74|H|0.00|66.74|IVA_REPERCUTIDO|66.74|0|1|0|0|0
CHEMIE|2024|2024-10-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240399,AGROPONIENTE NATURAL PR|121.86|H|0.00|121.86|IVA_REPERCUTIDO|121.86|0|1|0|0|0
CHEMIE|2024|2024-10-29|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240402,ANGEL CORDERO SIERRA|6.05|H|0.00|6.05|IVA_REPERCUTIDO|6.05|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240410,DOFRAN, S.L.|17.56|H|0.00|17.56|IVA_REPERCUTIDO|17.56|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240420,JOSE Y PACO, S.L.|23.44|H|0.00|23.44|IVA_REPERCUTIDO|23.44|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240415,AGRO IRIS, S.A.T.|131.04|H|0.00|131.04|IVA_REPERCUTIDO|131.04|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240423,AGROPONIENTE, S.A.|62.64|H|0.00|62.64|IVA_REPERCUTIDO|62.64|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240416,RAMIRO ARNEDO S.A.|55.44|H|0.00|55.44|IVA_REPERCUTIDO|55.44|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240407,INVER, S.A.T. 6015|109.39|H|0.00|109.39|IVA_REPERCUTIDO|109.39|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240406,HACIENDAS BIO, S.A.|135.91|H|0.00|135.91|IVA_REPERCUTIDO|135.91|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240409,CAÑA Y RETAMA, S.L.|118.44|H|0.00|118.44|IVA_REPERCUTIDO|118.44|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240421,ALMAGRO NATURE, S.L.|183.79|H|0.00|183.79|IVA_REPERCUTIDO|183.79|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240422,ALMAGRO NATURE, S.L.|77.28|H|0.00|77.28|IVA_REPERCUTIDO|77.28|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240405,HORTICHUELAS, S.A.T.|430.79|H|0.00|430.79|IVA_REPERCUTIDO|430.79|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240403,INDASOL, S.A.T. Nº9404|1111.03|H|0.00|1111.03|IVA_REPERCUTIDO|1111.03|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240417,GREENCOBI, S.A.T. Nº16|127.05|H|0.00|127.05|IVA_REPERCUTIDO|127.05|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240411,FRUVA IMPORT-EXPORT, S.|229.07|H|0.00|229.07|IVA_REPERCUTIDO|229.07|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240412,HACIENDA LA ALBUERA, S.|83.92|H|0.00|83.92|IVA_REPERCUTIDO|83.92|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240413,JUAN JOSE MORENO ENRIQU|109.87|H|0.00|109.87|IVA_REPERCUTIDO|109.87|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240404,FRESH EUROPEAN CARGO S.|70.56|H|0.00|70.56|IVA_REPERCUTIDO|70.56|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240414,EJIDOMAR, Sdad.Coop.And|439.28|H|0.00|439.28|IVA_REPERCUTIDO|439.28|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240424,AGROPONIENTE NATURAL PR|99.16|H|0.00|99.16|IVA_REPERCUTIDO|99.16|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240425,AGROPONIENTE NATURAL PR|33.08|H|0.00|33.08|IVA_REPERCUTIDO|33.08|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240426,NATURSUR S. COOP. AND.|128.52|H|0.00|128.52|IVA_REPERCUTIDO|128.52|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240408,S.A.T. HORTOFRUTICOLA M|254.18|H|0.00|254.18|IVA_REPERCUTIDO|254.18|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240418,AGRICULTORES DEL SUREST|39.31|H|0.00|39.31|IVA_REPERCUTIDO|39.31|0|1|0|0|0
CHEMIE|2024|2024-10-31|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240419,COSTA EJIDO, S.A.T. AL-|57.88|H|0.00|57.88|IVA_REPERCUTIDO|57.88|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240433,DOFRAN, S.L.|86.60|H|0.00|86.60|IVA_REPERCUTIDO|86.60|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240452,ONDUSPAN, S.A.|100.80|H|0.00|100.80|IVA_REPERCUTIDO|100.80|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240430,KEOPS AGRO, S.L.|340.52|H|0.00|340.52|IVA_REPERCUTIDO|340.52|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240432,JOSE Y PACO, S.L.|160.90|H|0.00|160.90|IVA_REPERCUTIDO|160.90|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240442,DIRECT GROW, S.L.|58.80|H|0.00|58.80|IVA_REPERCUTIDO|58.80|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240435,RAMIRO ARNEDO S.A.|55.44|H|0.00|55.44|IVA_REPERCUTIDO|55.44|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240447,INVER, S.A.T. 6015|101.12|H|0.00|101.12|IVA_REPERCUTIDO|101.12|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240457,AGROPONIENTE, S.A.|52.92|H|0.00|52.92|IVA_REPERCUTIDO|52.92|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240440,FRANIAL EXPORT, S.L|222.10|H|0.00|222.10|IVA_REPERCUTIDO|222.10|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240454,HACIENDAS BIO, S.A.|94.50|H|0.00|94.50|IVA_REPERCUTIDO|94.50|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240448,CAÑA Y RETAMA, S.L.|223.86|H|0.00|223.86|IVA_REPERCUTIDO|223.86|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240449,AGROAGUADULCE, S.L.|133.25|H|0.00|133.25|IVA_REPERCUTIDO|133.25|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240431,HORTICHUELAS, S.A.T.|456.96|H|0.00|456.96|IVA_REPERCUTIDO|456.96|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240445,FRUTAS ALHAMBRA, S.L|42.59|H|0.00|42.59|IVA_REPERCUTIDO|42.59|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240455,ALMAGRO NATURE, S.L.|206.14|H|0.00|206.14|IVA_REPERCUTIDO|206.14|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240456,ALMAGRO NATURE, S.L.|178.08|H|0.00|178.08|IVA_REPERCUTIDO|178.08|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240439,ECOINVER EXPORT, S.L.|113.40|H|0.00|113.40|IVA_REPERCUTIDO|113.40|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240434,GREENCOBI, S.A.T. Nº16|179.47|H|0.00|179.47|IVA_REPERCUTIDO|179.47|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240437,INDASOL, S.A.T. Nº9404|902.03|H|0.00|902.03|IVA_REPERCUTIDO|902.03|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240450,TOLEDANO HORTICOLA, S.L|199.65|H|0.00|199.65|IVA_REPERCUTIDO|199.65|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240441,BIO DIRECT NATURE, S.L.|29.40|H|0.00|29.40|IVA_REPERCUTIDO|29.40|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240451,GAVA ALMERIA S.Coop.And|102.90|H|0.00|102.90|IVA_REPERCUTIDO|102.90|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240443,JUAN JOSE MORENO ENRIQU|222.35|H|0.00|222.35|IVA_REPERCUTIDO|222.35|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240453,SURESTE AGRO NATURAL, S|45.07|H|0.00|45.07|IVA_REPERCUTIDO|45.07|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240444,MONTIVEL COMERCIAL 2024|75.60|H|0.00|75.60|IVA_REPERCUTIDO|75.60|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240436,FRUVA IMPORT-EXPORT, S.|87.66|H|0.00|87.66|IVA_REPERCUTIDO|87.66|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240446,FRESH EUROPEAN CARGO S.|9.70|H|0.00|9.70|IVA_REPERCUTIDO|9.70|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240427,HORTOFRUTICOLA COSTA DE|580.76|H|0.00|580.76|IVA_REPERCUTIDO|580.76|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240428,EJIDOMAR, Sdad.Coop.And|798.55|H|0.00|798.55|IVA_REPERCUTIDO|798.55|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240438,COSTA EJIDO, S.A.T. AL-|106.28|H|0.00|106.28|IVA_REPERCUTIDO|106.28|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240458,AGROPONIENTE NATURAL PR|13.61|H|0.00|13.61|IVA_REPERCUTIDO|13.61|0|1|0|0|0
CHEMIE|2024|2024-11-15|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240429,S.A.T. HORTOFRUTICOLA M|475.65|H|0.00|475.65|IVA_REPERCUTIDO|475.65|0|1|0|0|0
CHEMIE|2024|2024-11-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240473,EXPOALMA, S.L.|119.55|H|0.00|119.55|IVA_REPERCUTIDO|119.55|0|1|0|0|0
CHEMIE|2024|2024-11-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240471,KEOPS AGRO, S.L.|8.82|H|0.00|8.82|IVA_REPERCUTIDO|8.82|0|1|0|0|0
CHEMIE|2024|2024-11-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240481,JOSE Y PACO, S.L.|45.44|H|0.00|45.44|IVA_REPERCUTIDO|45.44|0|1|0|0|0
CHEMIE|2024|2024-11-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240472,GASTROALMERIA, S.L|119.32|H|0.00|119.32|IVA_REPERCUTIDO|119.32|0|1|0|0|0
CHEMIE|2024|2024-11-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240463,FRESH PREMIUM S.L.|49.56|H|0.00|49.56|IVA_REPERCUTIDO|49.56|0|1|0|0|0
CHEMIE|2024|2024-11-30|4770000001|H.P. IVA REPERCUTIDO|Fra. Nº 1-240465,INVER, S.A.T. 6015|211.28|H|0.00|211.28|IVA_REPERCUTIDO|211.28|0|1|0|0|0
