EMPRESA|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_IVA|CODIGO_FAMILIA|FAMILIA|CODIGO_SUBFAMILIA|FECHA_ALTA|DESUSO|CONTROL_STOCK|RECALCULAR_PM|BASE|UNIDADES_PALET|KILOS_UNIDAD
ECOCLEAN|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|13043801,,|13043801|||BRINET VARIOS - LIMPIADOR GENERAL PERFUMADO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|13053800,,|13053800|||BRINET AMD - LIMPIADOR AMONIACAL CONCENTRADO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|13063800,,|13063800|||BRINET AML - LIMPIADOR AMONIACAL PINO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|13063801,,|13063801|||BRINET SO - LIMPIADOR AMONIACAL S/PERFUME|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|13073800,,|13073800|||BRINET CL - DETERGENTE CLORADO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|13083800,,|13083800|||CHEMWAX LC - EMULSION CERA PERFUMADA|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|13093800,,|13093800|||CHEMWAX CM - CERA RESTAURADORA SUELOS|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|14001700,,|14001700|||GLASWIPE - LIMPIACRISTALES PERFUMADO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|14003800,,|14003800|||CHEMGLAS CR - LIMPIACRISTALES|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|14011700,,|14011700|||A-5 / LIMPIADOR ESP. ACERO INOX.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|14013400,,|14013400|||INOX BRILL - LIMP. ABRILLANTADOR ACERO INOX.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2019-08-08|F|T|T||0.000|0.000
ECOCLEAN|14013800,,|14013800|||BRIDOX TD - LIMPIADOR MULTISUPERFICIES|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|14013801,,|14013801|||BRIDOX TD - LIMP. MULTISUPERFICIES ENV.750 C/PULVE|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2026-04-08|F|T|T||0.000|0.000
ECOCLEAN|14023800,,|14023800|||BRINET WC - LIMPIADOR DESINCRUSTANTE WC|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|14033800,,|14033800|||BRINET LB - LIMPIADOR CONCENT. BAÑOS|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|14043800,,|14043800|||BRINET BAC-P / LIMPIADOR HIGIENIZANTE PERFUMADO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|14050000,,|14050000|||CRYSTAL CLEANER - LIMPIADOR MULTIUSOS|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|15003800,,|15003800|||DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|15022400,,|15022400|||DESKAL - LIMPIADOR ANTICAL|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|15022401,,|15022401|||BACTERSOL DR - LIMPIADOR ANTICAL ENV.750|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|15023800,,|15023800|||DESENMATIC - DESINCRUSTANTE MAQ. AUT.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|15023801,,|15023801|||STEL DEOCAL - DESCALCIFICADOR DESINCRUSTANTE|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|15033800,,|15033800|||DETERLAV S - LAVAVAJ. MANUAL CONCENT.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|15033801,,|15033801|||FAIRY - LAVAVAJILLAS PROFESIONAL ENV.5|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|1503380SC,,|1503380SC|||DETERLAV SC - LAVAVAJILLAS SUPERCONCENTRADO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|16003800,,|16003800|||DEGREASER - DESENGRASNTE GENERAL ECOLOGICO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|16013800,,|16013800|||MULTIPURPOSE - LIMPIADOR MULTIUSOS ECOLOGICO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|21003800,,|21003800|||DERGEL SO - GEL DE MANOS SIN RESIDUO|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|21013800,,|21013800|||DERGEL NB-GEL DE MANOS NACARADO|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|21033800,,|21033800|||DERGEL CN-GEL LAVAMANOS MECANICOS|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|21043800,,|21043800|||LICOGEL - GEL HIDROALCOHOL HIGIENIZANTE|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|21043801,,|21043801|||LICOGEL - GEL HIDROALCOHOL ENV.1Lt C/DOSIFICADOR|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|21043802,,|21043802|||DEPTIGERM - GEL SANITIZANTE MANOS BOLSA 800cc|G|02|JABONES Y PASTA LAVAMANOS||2019-01-02|F|T|T||0.000|0.000
ECOCLEAN|21043803,,|21043803|||LICOGEL - GEL HIDROALCOHOL ENV. 500 C/DOSIFICADOR|G|02|JABONES Y PASTA LAVAMANOS||2020-05-21|F|T|T||0.000|0.000
ECOCLEAN|21043804,,|21043804|||LICOGEL - GEL HIDROALCOHOL BOLSA 800cc|G|02|JABONES Y PASTA LAVAMANOS||2020-04-27|F|T|T||0.000|0.000
ECOCLEAN|21043900,,|21043900|||HIDROSAN - GEL HIDROALCOHOL HIGIENIZANTE|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|21043901,,|21043901|||HIDROSAN - GEL HIDROALCOHOL 1LT. C/DOSIFICADOR|G|02|JABONES Y PASTA LAVAMANOS||2020-06-02|F|T|T||0.000|0.000
ECOCLEAN|2104390L,,|2104390L|||HIDROSAN L- HIDROALCOHOL LIQUIDO|G|02|JABONES Y PASTA LAVAMANOS||2020-10-05|F|T|T||0.000|0.000
ECOCLEAN|2104390L1,,|2104390L1|||HIDROSAN L- HIDROALCOHOL LIQUIDO ENV.750|G|02|JABONES Y PASTA LAVAMANOS||2020-11-10|F|T|T||0.000|0.000
ECOCLEAN|21053800,,|21053800|||DERGEL BAC - GEL DE MANOS SANITIZANTE|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|21063800,,|21063800|||ORANGE PLUS - GEL DESENGRASANTE C/MICROESFERAS|G|02|JABONES Y PASTA LAVAMANOS||2020-03-02|F|T|T||0.000|0.000
ECOCLEAN|21063801,,|21063801|||ORANGE PLUS - GEL DESENGRASANTE ENV.1 LT. C/DOSIFICADOR|G|02|JABONES Y PASTA LAVAMANOS||2020-03-02|F|T|T||0.000|0.000
ECOCLEAN|22001700,,|22001700|||GELPAST 1GT - PASTA LAVAMANOS C/ARENILLA|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|22003800,,|22003800|||GELPAST BPP-PASTA LAVAMANOS C/ARENILLA|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|22003801,,|22003801|||GELPAST BPP - PASTA LAVAMANOS TARRINA 1KG.|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|22003810,,|22003810|||GELPAST BPP - CUBO PASTA LAVAMANOS MEC.|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|22023800,,|22023800|||DETERPAST - PASTA LAVAMANOS S/DISOLVENTE|G|02|JABONES Y PASTA LAVAMANOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|31002100,,|31002100|||INSECTICIDA COOPER 33 S|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|31002105,,|31002105|||INSECTICIDA COOPER 33 ENV. 5|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|31012100,,|31012100|||INSECTICIDA MULTISPRAY|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|31012105,,|31012105|||INSECTICIDA MULTISPRAY ENV.5|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|31022100,,|31022100|||INSECTICIDA COOPER 55|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|2017-01-05|T|T|T||0.000|0.000
ECOCLEAN|32003800,,|32003800|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|T|T|T||0.000|0.000
ECOCLEAN|32003801,,|32003801|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32003802,,|32003802|||TR 20 FORCE / LIMPIADOR DESINCRUSTANTE ALTA CONCENT.|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|T|T|T||0.000|0.000
ECOCLEAN|32013800,,|32013800|||TR-100 / LIMPIADOR DESINCRUSTANTE CONCENT.|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32021700,,|32021700|||SILI 69 - SILICONA ABRILLANTADOR|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|035|2017-01-05|T|T|T||0.000|0.000
ECOCLEAN|32023800,,|32023800|||IBERFARM-L / ACEITE LIGERO ATOXICO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|035|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32023900,,|32023900|||V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|035|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32023905,,|32023905|||V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA ENV.5|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|035|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32031700,,|32031700|||SILI 70 - ACEITE SILICONA DESLIZANTE|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|035|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32043800,,|32043800|||TR-200 / HIGIENIZANTE PARA SUPERFICIES|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32053800,,|32053800|||TR-300 / HIGIENIZANTE SUPERFICIES CONCENT.|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32053801,,|32053801|||TR-300N / HIGIENIZANTE SUPERFICIES CONCENT.|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32063800,,|32063800|||CHEMFOAM - ANTIESPUMANTE CONCENTRADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|034|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32073800,,|32073800|||OXISAN FORTE - ADITIVO HIGIENIZANTE CONCENT.|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32073801,,|32073801|||OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32076500,,|32076500|||OXICHEM - DESINFECTANTE BACTERICIDA|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|T|T|T||0.000|0.000
ECOCLEAN|32083800,,|32083800|||HALAMID 10 LIQUIDO - BACTERICIDA FUNGICIDA|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32093800,,|32093800|||OXICLOR - ADITIVO HIGIENIZANTE CLORADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32103800,,|32103800|||OXINET GT - LIMP. DESINCRUSTANTE SISTEMAS RIEGO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32113800,,|32113800|||BACITOL CLW - LIMPIADOR HIGIENIZANTE|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|32123800,,|32123800|||PEROXAN - HIGIENIZANTE OXIGENADO DE SUPERFICIES|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2020-08-12|F|T|T||0.000|0.000
ECOCLEAN|33003800,,|33003800|||DEGRAS BAC-DESENGRASANTE HIGIENIZANTE|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33003801,,|33003801|||CHEMGRAS DS-BAC / DESENG. HIGIENIZANTE|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2017-01-05|T|T|T||0.000|0.000
ECOCLEAN|33006500,,|33006500|||DEGRAS BAC - DESENGRASANTE BACTERICIDA|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2017-01-05|T|T|T||0.000|0.000
ECOCLEAN|33009700,,|33009700|||DESSOL 111 - DESENGRASANTE BACTERICIDA|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33012400,,|33012400|||AQUAGEN LDF - DETERGENTE HIGIENIZANTE TUNEL LAVADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2017-01-05|T|T|T||0.000|0.000
ECOCLEAN|33013800,,|33013800|||TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33013801,,|33013801|||TUNELIMP CL - LIMPIADOR CLORADO TUNEL LAVADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33023800,,|33023800|||BACTERCHEM-LIMPIADOR HIGIENIZANTE|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33023801,,|33023801|||ALIQUAT N- LIMPIADOR DESINFECTANTE|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2021-02-10|F|T|T||0.000|0.000
ECOCLEAN|33023802,,|33023802|||ALIQUAT N 20% RTU - LIMPIADOR DESINFECTANTE AL USO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2020-09-01|F|T|T||0.000|0.000
ECOCLEAN|33029700,,|33029700|||BIDALBEN VP - LIMP. HIGIENIZANTE SUPERFECIES|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33033800,,|33033800|||BRILL 40 - SECANTE ABRILL. HORTALIZAS|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|035|2017-01-05|T|T|T||0.000|0.000
ECOCLEAN|33039700,,|33039700|||ALCO CLEANER - HIGIENIZANTE SUPERFICIES|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2020-05-27|F|T|T||0.000|0.000
ECOCLEAN|33043800,,|33043800|||QUIMIBAC AR - HIGIENIZANTE DESODORIZANTE|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33051700,,|33051700|||BACTER FC - DESINFECT. CIRCUITO CERRADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33051800,,|33051800|||DYBACIP TR - DESINFECTANTE TORRES REFRIGERACION|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33051900,,|33051900|||CLODOS PURO LG - DESINFECTANTE INSTALACIONES Y C/C|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33051901,,|33051901|||ADY'OX LG - DESINFECTANTE INSTALACIONES Y C/C|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33063800,,|33063800|||HIDROBRILL - SECANTE ABRILLANTADOR|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|035|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33070000,,|33070000|||CLEANPILL HA - DESINFECTANTE HA PASTILLAS ENV. 1KG.|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2022-11-16|F|T|T||0.000|0.000
ECOCLEAN|33070030,,|33070030|||HIPOCLORITO SODICO 150GR/L ENV.26KG|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|034|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33073800,,|33073800|||ALICLOR COMPLET - DESENGRASANTE CLORADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33073801,,|33073801|||ALICLOR - LIMPIADOR DETERGENTE CLORADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2017-01-05|T|T|T||0.000|0.000
ECOCLEAN|33073802,,|33073802|||ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|032|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33080030,,|33080030|||ACIDO CLOHIDRICO 32% ENV. 28|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|035|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33090025,,|33090025|||CHEMPROT CC 550 - ANTICORROSIVO C/C|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|035|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33090026,,|33090026|||AQUACARE 410 - INHIBIDOR CORROSION C/C|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|035|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33090027,,|33090027|||CHEMFORT LC - DESINCRUSTANTE ANTICORROSIVO C/C|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|33090028,,|33090028|||CHEMFLOC-PA 18 / FLOCULANTE AGUAS INDUSTRIALES|G|035|VARIOS||2020-03-04|F|T|T||0.000|0.000
ECOCLEAN|34003825,,|34003825|||SAL PELADILLA REGENERANTE ENV.25|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|034|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|34098898,,|34098898|||KIT MEDICION DIOXIDO DE CLORO C/300 TIRAS|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|35005000,,|35005000|||FUNGICIDA FUMIGENO 500 / USO IND.ALIMENTARIA|R|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|T|T|T||0.000|0.000
ECOCLEAN|35005002,,|35005002|||AERO GREEN DT - AEROSOL SECO PARA CAMARAS|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|035|2022-09-19|F|T|T||0.000|0.000
ECOCLEAN|35005025,,|35005025|||FUNGICIDA FUMIGENO 25 / USO IND. ALIMENTARIA|R|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2017-01-05|T|T|T||0.000|0.000
ECOCLEAN|41001700,,|41001700|||CLINELEC-LIMPIADOR DIELECTRICO A GRANEL|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|41003800,,|41003800|||DESLUB-DESBLOQUEANTE GRANEL|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|41011700,ELECTRO91,|41011700|ELECTRO91||ELECTRO 91-E / LIMPIADOR QUITAMANCHAS|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42003800,,|42003800|||FROTHY-LIMPIADOR MOTORES|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42013800,,|42013800|||EMULCHEM NSB-LIMPIADOR BREAS Y ALQUITRAN|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42021700,,|42021700|||NETIND - DESENGRASANTE DISOLVENTE|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42033800,,|42033800|||CHEMGRAS SX - DESENGRASANTE CARROCERIAS|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42043800,,|42043800|||CHEMGRAS NSC - DETERGENTE CARROCERIAS TUNELES LAVADO|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42053500,,|42053500|||CHEMICAR DE - DESCARBONIZANTE|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42053800,,|42053800|||CHEMGRAS CAR - DETERGENTE CARROCERIAS|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42053801,,|42053801|||TRUCK SUPER V - DETERGENTE PARA AUTOMOCION|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2018-08-09|F|T|T||0.000|0.000
ECOCLEAN|42063800,,|42063800|||BRIDOX C/S - ABRILLANT. TABLIERS C/SILIC|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42073800,,|42073800|||BRIDOX S/S - ABRILLANT. TABLIERS S/SILIC|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42083800,,|42083800|||GUMICAR - RESTAURADOR CAUCHO Y VINILO|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42093800,,|42093800|||LIMPIADOR DE FRENOS GRANEL (BRAKE CLEANER)|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42103800,,|42103800|||CHEMICAR CMB - DETERG. DESODORIZANTE CONTENEDORES|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|42113800,,|42113800|||DEMON INJET - LIMPIA TAPICERIAS|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|43001700,,|43001700|||CHEMFLUID V - TALADRINA VERDE|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|43011700,,|43011700|||REFRIGERANTE TL-30|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|43021700,,|43021700|||TC-25 / ACEITE DE CORTE|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|43033800,,|43033800|||CHEMFLUID B - TALADRINA BLANCA|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|43043800,,|43043800|||CHEMFLUID SS - TALADRINA ESP. TORNO|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|44003800,,|44003800|||CHEMFORT WC - DESATASCADOR TUBERIAS 1KG.|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|44003802,,|44003802|||CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|45000000,,|45000000|||CYANOCEYS 50 - PEGAMENTO INSTANTANEO|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|5005001,,|5005001|||FUNGICIDA FUMIGENO - DECCOFENATO 250|R|03|PROD. ESPECIALES INDUST. ALIMENTARIA|035|2017-01-05|F|T|T||0.000|0.000
ECOCLEAN|503407,,|503407|||CONTACEYS - COLA CONTACTO ENV. 1KG.|G|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS||2017-01-05|F|T|T||0.000|0.000
